"","modname","formula","AICc","BIC","r2.vals","r2.vals.unique","edf","edf.less.1","delta.AICc","delta.BIC","wi.AICc","wi.BIC","Depth","Dist_To_Shore","Dist_To_River","Primary.productivity.Max","Dissolved.oxygen.Min","Temperature.Min","Salinity.Min","BottomVegCover","Latitude","Sand","Mud","Rocks","Seagrass_PA","TH_PA","SY_PA","HA_PA"
"Depth.by.Mud+Dist_To_Shore+Mud+Sand","Depth.by.Mud+Dist_To_Shore+Mud+Sand","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Depth, by = Mud, k = 4, bs = ""ts"") + Mud + Sand",80971.5110590747,81048.9794413623,0.00612,NA,11.48,0,15271.008,15203.816,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"Depth.by.TH_PA+Dist_To_River.by.Rocks+Rocks+TH_PA","Depth.by.TH_PA+Dist_To_River.by.Rocks+Rocks+TH_PA","s(Depth, by = TH_PA, k = 4, bs = ""ts"") + s(Dist_To_River, by = Rocks, k = 4, bs = ""ts"") + Rocks + TH_PA",80971.7227496332,81065.9450069599,0.00702,NA,13.66,0,15271.22,15220.782,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
"Depth.by.SY_PA+Dist_To_Shore.by.TH_PA+SY_PA+TH_PA","Depth.by.SY_PA+Dist_To_Shore.by.TH_PA+SY_PA+TH_PA","s(Depth, by = SY_PA, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = TH_PA, k = 4, bs = ""ts"") + SY_PA + TH_PA",80977.2108928372,81063.8831287147,0.00602,NA,12.33,0,15276.708,15218.72,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"Depth.by.Seagrass_PA+Rocks+Seagrass_PA","Depth.by.Seagrass_PA+Rocks+Seagrass_PA","s(Depth, by = Seagrass_PA, k = 4, bs = ""ts"") + Rocks + Seagrass_PA",80977.6681744327,81019.8581993406,0.007,NA,6.13,0,15277.165,15174.695,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"Depth.te.Dist_To_Shore+Mud+Sand","Depth.te.Dist_To_Shore+Mud+Sand","te(Depth, Dist_To_Shore, k = 4, bs = c(""ts"", ""ts"")) + Mud + Sand",80980.5125760773,81081.381585716,0.0063,NA,14.8,0,15280.01,15236.218,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"Depth.by.Seagrass_PA+Sand+Seagrass_PA","Depth.by.Seagrass_PA+Sand+Seagrass_PA","s(Depth, by = Seagrass_PA, k = 4, bs = ""ts"") + Sand + Seagrass_PA",80982.6646752564,81024.208007925,0.00701,NA,6.09,0,15282.162,15179.045,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"Depth.by.SY_PA+Dist_To_Shore+SY_PA+TH_PA","Depth.by.SY_PA+Dist_To_Shore+SY_PA+TH_PA","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Depth, by = SY_PA, k = 4, bs = ""ts"") + SY_PA + TH_PA",80989.9730059151,81059.8050286842,0.00637,NA,10.01,0,15289.47,15214.642,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"Depth.by.Sand+Dist_To_River.by.Sand+Dist_To_Shore.by.Sand+Sand","Depth.by.Sand+Dist_To_River.by.Sand+Dist_To_Shore.by.Sand+Sand","s(Depth, by = Sand, k = 4, bs = ""ts"") + s(Dist_To_River, by = Sand, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Sand, k = 4, bs = ""ts"") + Sand",81000.8157049036,81107.9679751091,0.00485,NA,16.49,1,15300.313,15262.805,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"Depth.te.Dist_To_Shore+TH_PA","Depth.te.Dist_To_Shore+TH_PA","te(Depth, Dist_To_Shore, k = 4, bs = c(""ts"", ""ts"")) + TH_PA",81001.1089704716,81094.9457263086,0.00631,NA,13.75,0,15300.606,15249.782,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Depth.by.Seagrass_PA+Seagrass_PA","Depth.by.Seagrass_PA+Seagrass_PA","s(Depth, by = Seagrass_PA, k = 4, bs = ""ts"") + Seagrass_PA",81007.3001993196,81042.3091488105,0.00696,NA,5.1,0,15306.797,15197.146,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Depth.by.Rocks+Dist_To_River.by.Rocks+Rocks+TH_PA","Depth.by.Rocks+Dist_To_River.by.Rocks+Rocks+TH_PA","s(Depth, by = Rocks, k = 4, bs = ""ts"") + s(Dist_To_River, by = Rocks, k = 4, bs = ""ts"") + Rocks + TH_PA",81007.6264731776,81091.4231065671,0.00696,NA,12.2,0,15307.124,15246.26,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
"Depth.te.Dist_To_River+Dist_To_Shore.by.SY_PA+SY_PA","Depth.te.Dist_To_River+Dist_To_Shore.by.SY_PA+SY_PA","s(Dist_To_Shore, by = SY_PA, k = 4, bs = ""ts"") + te(Depth, Dist_To_River, k = 4, bs = c(""ts"", ""ts"")) + SY_PA",81009.850067467,81156.1227256703,0.00376,NA,21.63,0,15309.347,15310.959,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"Depth+Dist_To_River.by.Rocks+Rocks+TH_PA","Depth+Dist_To_River.by.Rocks+Rocks+TH_PA","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_River, by = Rocks, k = 4, bs = ""ts"") + Rocks + TH_PA",81012.1504829065,81084.1797639293,0.00696,NA,10.48,0,15311.648,15239.016,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
"Depth.te.Dist_To_Shore+Dist_To_River.by.SY_PA+SY_PA","Depth.te.Dist_To_Shore+Dist_To_River.by.SY_PA+SY_PA","s(Dist_To_River, by = SY_PA, k = 4, bs = ""ts"") + te(Depth, Dist_To_Shore, k = 4, bs = c(""ts"", ""ts"")) + SY_PA",81013.7884310284,81135.4689046264,0.00614,NA,17.79,0,15313.286,15290.306,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"Depth.by.SY_PA+Dist_To_River.by.SY_PA+Mud+SY_PA","Depth.by.SY_PA+Dist_To_River.by.SY_PA+Mud+SY_PA","s(Depth, by = SY_PA, k = 4, bs = ""ts"") + s(Dist_To_River, by = SY_PA, k = 4, bs = ""ts"") + Mud + SY_PA",81013.7947574165,81094.3876215677,0.00641,NA,11.81,0,15313.292,15249.224,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
"Depth.by.TH_PA+Dist_To_River.by.Sand+Sand+TH_PA","Depth.by.TH_PA+Dist_To_River.by.Sand+Sand+TH_PA","s(Depth, by = TH_PA, k = 4, bs = ""ts"") + s(Dist_To_River, by = Sand, k = 4, bs = ""ts"") + Sand + TH_PA",81017.1554493502,81111.2188499663,0.00705,NA,13.64,0,15316.653,15266.056,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
"Mud+SY_PA+TH_PA","Mud+SY_PA+TH_PA","Mud + SY_PA + TH_PA",81026.5488886035,81052.6890210442,0.007,NA,4,0,15326.046,15207.526,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
"Depth.by.TH_PA+Dist_To_River.by.TH_PA+Rocks+TH_PA","Depth.by.TH_PA+Dist_To_River.by.TH_PA+Rocks+TH_PA","s(Depth, by = TH_PA, k = 4, bs = ""ts"") + s(Dist_To_River, by = TH_PA, k = 4, bs = ""ts"") + Rocks + TH_PA",81030.0096584487,81111.9120609275,0.00709,NA,11.98,0,15329.507,15266.749,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
"Depth.by.SY_PA+Dist_To_Shore.by.SY_PA+Mud+SY_PA","Depth.by.SY_PA+Dist_To_Shore.by.SY_PA+Mud+SY_PA","s(Depth, by = SY_PA, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = SY_PA, k = 4, bs = ""ts"") + Mud + SY_PA",81035.6865735185,81123.5963874356,0.00616,NA,12.43,0,15335.184,15278.433,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"Depth.by.TH_PA+Dist_To_Shore.by.SY_PA+SY_PA+TH_PA","Depth.by.TH_PA+Dist_To_Shore.by.SY_PA+SY_PA+TH_PA","s(Depth, by = TH_PA, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = SY_PA, k = 4, bs = ""ts"") + SY_PA + TH_PA",81037.4691583147,81124.7299393067,0.00618,NA,12.4,0,15336.966,15279.567,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"Depth.by.TH_PA+Dist_To_River+Rocks+TH_PA","Depth.by.TH_PA+Dist_To_River+Rocks+TH_PA","s(Dist_To_River, k = 4, bs = ""ts"") + s(Depth, by = TH_PA, k = 4, bs = ""ts"") + Rocks + TH_PA",81040.1964010544,81115.1036277277,0.00703,NA,10.89,0,15339.694,15269.94,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
"Depth+Dist_To_Shore.by.Mud+Mud+SY_PA","Depth+Dist_To_Shore.by.Mud+Mud+SY_PA","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Mud, k = 4, bs = ""ts"") + Mud + SY_PA",81048.4595824931,81122.9654940355,0.00597,NA,10.94,0,15347.957,15277.802,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"Depth+Dist_To_River.by.Sand+Sand+TH_PA","Depth+Dist_To_River.by.Sand+Sand+TH_PA","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_River, by = Sand, k = 4, bs = ""ts"") + Sand + TH_PA",81059.5035603878,81133.3892855005,0.00698,NA,10.76,0,15359.001,15288.226,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
"Depth.te.Dist_To_River+Dist_To_Shore+SY_PA","Depth.te.Dist_To_River+Dist_To_Shore+SY_PA","s(Dist_To_Shore, k = 4, bs = ""ts"") + te(Depth, Dist_To_River, k = 4, bs = c(""ts"", ""ts"")) + SY_PA",81061.9908021565,81190.3442098954,0.00368,NA,19.04,0,15361.488,15345.181,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"Depth.by.SY_PA+Dist_To_Shore+Mud+SY_PA","Depth.by.SY_PA+Dist_To_Shore+Mud+SY_PA","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Depth, by = SY_PA, k = 4, bs = ""ts"") + Mud + SY_PA",81062.5336437302,81134.8083321462,0.00627,NA,10.28,0,15362.031,15289.645,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"Depth.by.Rocks+Dist_To_River.by.TH_PA+Rocks+TH_PA","Depth.by.Rocks+Dist_To_River.by.TH_PA+Rocks+TH_PA","s(Depth, by = Rocks, k = 4, bs = ""ts"") + s(Dist_To_River, by = TH_PA, k = 4, bs = ""ts"") + Rocks + TH_PA",81067.6799991017,81137.8571901745,0.00703,NA,10.35,0,15367.177,15292.694,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
"Depth+Dist_To_Shore.by.SY_PA+SY_PA+TH_PA","Depth+Dist_To_Shore.by.SY_PA+SY_PA+TH_PA","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = SY_PA, k = 4, bs = ""ts"") + SY_PA + TH_PA",81068.3971339008,81134.4476566695,0.00612,NA,9.33,0,15367.894,15289.284,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"Depth.te.Dist_To_Shore+Dist_To_River+SY_PA","Depth.te.Dist_To_Shore+Dist_To_River+SY_PA","s(Dist_To_River, k = 4, bs = ""ts"") + te(Depth, Dist_To_Shore, k = 4, bs = c(""ts"", ""ts"")) + SY_PA",81068.5368461438,81182.7049423478,0.00607,NA,16.79,0,15368.034,15337.542,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"Depth+Dist_To_River.by.TH_PA+Rocks+TH_PA","Depth+Dist_To_River.by.TH_PA+Rocks+TH_PA","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_River, by = TH_PA, k = 4, bs = ""ts"") + Rocks + TH_PA",81071.1414045457,81129.8289015535,0.00701,NA,8.64,0,15370.639,15284.666,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
"Depth.by.Mud+Dist_To_Shore+Mud","Depth.by.Mud+Dist_To_Shore+Mud","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Depth, by = Mud, k = 4, bs = ""ts"") + Mud",81073.729723796,81144.565223271,0.00588,NA,10.46,0,15373.227,15299.402,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Depth.by.Sand+Dist_To_River.by.Sand+Dist_To_Shore+Sand","Depth.by.Sand+Dist_To_River.by.Sand+Dist_To_Shore+Sand","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Depth, by = Sand, k = 4, bs = ""ts"") + s(Dist_To_River, by = Sand, k = 4, bs = ""ts"") + Sand",81075.2994110314,81167.3966258527,0.00494,NA,13.63,0,15374.797,15322.233,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"Depth.by.Sand+Dist_To_Shore.te.Dist_To_River+Sand","Depth.by.Sand+Dist_To_Shore.te.Dist_To_River+Sand","s(Depth, by = Sand, k = 4, bs = ""ts"") + te(Dist_To_Shore, Dist_To_River, k = 4, bs = c(""ts"", ""ts"")) + Sand",81075.5815784617,81192.9220411388,0.00481,NA,16.8,0,15375.079,15347.759,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"Depth.by.SY_PA+Dist_To_River+Mud+SY_PA","Depth.by.SY_PA+Dist_To_River+Mud+SY_PA","s(Dist_To_River, k = 4, bs = ""ts"") + s(Depth, by = SY_PA, k = 4, bs = ""ts"") + Mud + SY_PA",81076.5120240357,81150.2264405423,0.00649,NA,10.79,0,15376.009,15305.063,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
"Depth.by.Rocks+Dist_To_River+Rocks+TH_PA","Depth.by.Rocks+Dist_To_River+Rocks+TH_PA","s(Dist_To_River, k = 4, bs = ""ts"") + s(Depth, by = Rocks, k = 4, bs = ""ts"") + Rocks + TH_PA",81077.2201078899,81141.3706865818,0.00701,NA,9.4,0,15376.717,15296.207,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
"Depth.te.Dist_To_Shore+Mud","Depth.te.Dist_To_Shore+Mud","te(Depth, Dist_To_Shore, k = 4, bs = c(""ts"", ""ts"")) + Mud",81077.4508275455,81171.8136707573,0.00606,NA,13.82,0,15376.948,15326.65,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Dist_To_Shore.by.Seagrass_PA+Rocks+Sand+Seagrass_PA","Dist_To_Shore.by.Seagrass_PA+Rocks+Sand+Seagrass_PA","s(Dist_To_Shore, by = Seagrass_PA, k = 4, bs = ""ts"") + Rocks + Sand + Seagrass_PA",81078.6227823746,81143.2846074286,0.00553,NA,9.57,0,15378.12,15298.121,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
"Depth+Dist_To_River+Rocks+TH_PA","Depth+Dist_To_River+Rocks+TH_PA","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_River, k = 4, bs = ""ts"") + Rocks + TH_PA",81081.2491648145,81133.9053026609,0.00698,NA,7.69,0,15380.746,15288.742,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
"Dist_To_Shore.by.Rocks+Rocks+Sand+Seagrass_PA","Dist_To_Shore.by.Rocks+Rocks+Sand+Seagrass_PA","s(Dist_To_Shore, by = Rocks, k = 4, bs = ""ts"") + Rocks + Sand + Seagrass_PA",81090.3391995917,81149.4132553213,0.00569,NA,8.81,0,15389.836,15304.25,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
"Dist_To_Shore.by.Seagrass_PA+Rocks+Seagrass_PA","Dist_To_Shore.by.Seagrass_PA+Rocks+Seagrass_PA","s(Dist_To_Shore, by = Seagrass_PA, k = 4, bs = ""ts"") + Rocks + Seagrass_PA",81091.0619772853,81149.1699634963,0.0055,NA,8.56,0,15390.559,15304.007,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"Depth.by.TH_PA+Dist_To_Shore.by.TH_PA+SY_PA+TH_PA","Depth.by.TH_PA+Dist_To_Shore.by.TH_PA+SY_PA+TH_PA","s(Depth, by = TH_PA, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = TH_PA, k = 4, bs = ""ts"") + SY_PA + TH_PA",81093.8963995119,81177.3521972845,0.00585,NA,11.74,0,15393.394,15332.189,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"Dist_To_Shore.by.Rocks+Rocks+Seagrass_PA","Dist_To_Shore.by.Rocks+Rocks+Seagrass_PA","s(Dist_To_Shore, by = Rocks, k = 4, bs = ""ts"") + Rocks + Seagrass_PA",81102.3781392442,81154.9031036184,0.00566,NA,7.81,0,15401.875,15309.74,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"Depth.by.Rocks+Dist_To_Shore.by.TH_PA+Rocks+TH_PA","Depth.by.Rocks+Dist_To_Shore.by.TH_PA+Rocks+TH_PA","s(Depth, by = Rocks, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = TH_PA, k = 4, bs = ""ts"") + Rocks + TH_PA",81109.3808379439,81196.4442892418,0.00574,NA,12.48,0,15408.878,15351.281,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"Dist_To_Shore.by.Sand+Rocks+Sand+Seagrass_PA","Dist_To_Shore.by.Sand+Rocks+Sand+Seagrass_PA","s(Dist_To_Shore, by = Sand, k = 4, bs = ""ts"") + Rocks + Sand + Seagrass_PA",81109.5566577507,81171.138092806,0.00593,NA,8.99,0,15409.054,15325.975,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
"Depth.by.TH_PA+Dist_To_Shore+SY_PA+TH_PA","Depth.by.TH_PA+Dist_To_Shore+SY_PA+TH_PA","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Depth, by = TH_PA, k = 4, bs = ""ts"") + SY_PA + TH_PA",81109.9040356386,81176.4486876315,0.00626,NA,9.38,0,15409.401,15331.285,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"Depth+Dist_To_River.by.Mud+Mud+SY_PA","Depth+Dist_To_River.by.Mud+Mud+SY_PA","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_River, by = Mud, k = 4, bs = ""ts"") + Mud + SY_PA",81111.8962400198,81186.8122800812,0.0067,NA,11.03,0,15411.393,15341.649,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
"Depth.by.TH_PA+Dist_To_Shore.by.Rocks+Rocks+TH_PA","Depth.by.TH_PA+Dist_To_Shore.by.Rocks+Rocks+TH_PA","s(Depth, by = TH_PA, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Rocks, k = 4, bs = ""ts"") + Rocks + TH_PA",81112.0216236202,81195.4944619528,0.00573,NA,11.84,0,15411.519,15350.331,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"Dist_To_Shore.by.Seagrass_PA+Sand+Seagrass_PA","Dist_To_Shore.by.Seagrass_PA+Sand+Seagrass_PA","s(Dist_To_Shore, by = Seagrass_PA, k = 4, bs = ""ts"") + Sand + Seagrass_PA",81113.8822108037,81172.1639503019,0.00545,NA,8.61,0,15413.379,15327.001,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"Depth.by.TH_PA+Dist_To_Shore.by.TH_PA+Rocks+TH_PA","Depth.by.TH_PA+Dist_To_Shore.by.TH_PA+Rocks+TH_PA","s(Depth, by = TH_PA, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = TH_PA, k = 4, bs = ""ts"") + Rocks + TH_PA",81115.8268871835,81199.6677471021,0.00574,NA,11.87,0,15415.324,15354.504,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"Depth.by.TH_PA+Dist_To_River.by.TH_PA+Sand+TH_PA","Depth.by.TH_PA+Dist_To_River.by.TH_PA+Sand+TH_PA","s(Depth, by = TH_PA, k = 4, bs = ""ts"") + s(Dist_To_River, by = TH_PA, k = 4, bs = ""ts"") + Sand + TH_PA",81121.6515107728,81203.608853075,0.00696,NA,11.96,0,15421.149,15358.446,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
"Depth.by.Sand+Dist_To_River+Dist_To_Shore.by.Sand+Sand","Depth.by.Sand+Dist_To_River+Dist_To_Shore.by.Sand+Sand","s(Dist_To_River, k = 4, bs = ""ts"") + s(Depth, by = Sand, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Sand, k = 4, bs = ""ts"") + Sand",81122.0946120108,81228.5245111713,0.00456,NA,15.37,0,15421.592,15383.361,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"Depth+Dist_To_Shore.by.TH_PA+SY_PA+TH_PA","Depth+Dist_To_Shore.by.TH_PA+SY_PA+TH_PA","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = TH_PA, k = 4, bs = ""ts"") + SY_PA + TH_PA",81124.5972161269,81186.697524647,0.00579,NA,8.65,0,15424.094,15341.534,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"Dist_To_Shore.by.Seagrass_PA+Seagrass_PA","Dist_To_Shore.by.Seagrass_PA+Seagrass_PA","s(Dist_To_Shore, by = Seagrass_PA, k = 4, bs = ""ts"") + Seagrass_PA",81126.6446613138,81178.3833990902,0.00542,NA,7.61,0,15426.142,15333.22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Depth.by.Sand+Sand+SY_PA+TH_PA","Depth.by.Sand+Sand+SY_PA+TH_PA","s(Depth, by = Sand, k = 4, bs = ""ts"") + Sand + SY_PA + TH_PA",81127.0697439784,81192.2318499484,0.00525,NA,9.78,0,15426.567,15347.069,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
"Dist_To_Shore+Rocks+Sand+Seagrass_PA","Dist_To_Shore+Rocks+Sand+Seagrass_PA","s(Dist_To_Shore, k = 4, bs = ""ts"") + Rocks + Sand + Seagrass_PA",81129.2862916103,81174.8814983374,0.00592,NA,6.84,0,15428.784,15329.718,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
"Depth.by.TH_PA+Dist_To_River+Sand+TH_PA","Depth.by.TH_PA+Dist_To_River+Sand+TH_PA","s(Dist_To_River, k = 4, bs = ""ts"") + s(Depth, by = TH_PA, k = 4, bs = ""ts"") + Sand + TH_PA",81131.2413945437,81206.0670977113,0.00691,NA,10.87,0,15430.739,15360.904,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
"Depth.by.TH_PA+Dist_To_River.by.TH_PA+TH_PA","Depth.by.TH_PA+Dist_To_River.by.TH_PA+TH_PA","s(Depth, by = TH_PA, k = 4, bs = ""ts"") + s(Dist_To_River, by = TH_PA, k = 4, bs = ""ts"") + TH_PA",81134.7336099368,81210.1222055834,0.00692,NA,10.96,0,15434.231,15364.959,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"Mud+Sand+TH_PA","Mud+Sand+TH_PA","Mud + Sand + TH_PA",81137.2435605295,81163.3836929702,0.00698,NA,4,0,15436.741,15318.22,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
"Depth.by.Rocks+Dist_To_Shore.by.Rocks+Rocks+TH_PA","Depth.by.Rocks+Dist_To_Shore.by.Rocks+Rocks+TH_PA","s(Depth, by = Rocks, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Rocks, k = 4, bs = ""ts"") + Rocks + TH_PA",81137.2893345066,81210.3919596649,0.00569,NA,10.53,0,15436.787,15365.229,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"Depth.by.TH_PA+Dist_To_Shore.by.TH_PA+Sand+TH_PA","Depth.by.TH_PA+Dist_To_Shore.by.TH_PA+Sand+TH_PA","s(Depth, by = TH_PA, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = TH_PA, k = 4, bs = ""ts"") + Sand + TH_PA",81137.5181064252,81221.7902173468,0.00575,NA,11.89,0,15437.015,15376.627,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"Depth.by.TH_PA+Dist_To_Shore.by.Sand+Sand+TH_PA","Depth.by.TH_PA+Dist_To_Shore.by.Sand+Sand+TH_PA","s(Depth, by = TH_PA, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Sand, k = 4, bs = ""ts"") + Sand + TH_PA",81139.7794818541,81222.8910464843,0.0063,NA,11.59,0,15439.277,15377.728,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"Depth+Dist_To_Shore.by.SY_PA+Mud+SY_PA","Depth+Dist_To_Shore.by.SY_PA+Mud+SY_PA","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = SY_PA, k = 4, bs = ""ts"") + Mud + SY_PA",81141.2124341633,81209.867719102,0.00592,NA,9.71,0,15440.71,15364.704,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"Depth+Dist_To_Shore+SY_PA+TH_PA","Depth+Dist_To_Shore+SY_PA+TH_PA","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"") + SY_PA + TH_PA",81141.2692355694,81186.1470170431,0.0062,NA,6.25,0,15440.766,15340.984,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"Dist_To_Shore+Rocks+Seagrass_PA","Dist_To_Shore+Rocks+Seagrass_PA","s(Dist_To_Shore, k = 4, bs = ""ts"") + Rocks + Seagrass_PA",81141.5825960728,81180.6417703178,0.0059,NA,5.84,0,15441.08,15335.478,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"Depth.by.TH_PA+Dist_To_Shore+Rocks+TH_PA","Depth.by.TH_PA+Dist_To_Shore+Rocks+TH_PA","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Depth, by = TH_PA, k = 4, bs = ""ts"") + Rocks + TH_PA",81143.0561286528,81213.6381732463,0.00627,NA,9.96,0,15442.553,15368.475,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"Depth.by.TH_PA+Dist_To_River+TH_PA","Depth.by.TH_PA+Dist_To_River+TH_PA","s(Dist_To_River, k = 4, bs = ""ts"") + s(Depth, by = TH_PA, k = 4, bs = ""ts"") + TH_PA",81144.2888705383,81212.5638966982,0.00687,NA,9.87,0,15443.786,15367.401,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"Dist_To_Shore.by.Sand+Sand+Seagrass_PA","Dist_To_Shore.by.Sand+Sand+Seagrass_PA","s(Dist_To_Shore, by = Sand, k = 4, bs = ""ts"") + Sand + Seagrass_PA",81145.3117273852,81200.4803089562,0.00589,NA,8,0,15444.809,15355.317,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"Depth+Dist_To_Shore.by.Rocks+Rocks+TH_PA","Depth+Dist_To_Shore.by.Rocks+Rocks+TH_PA","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Rocks, k = 4, bs = ""ts"") + Rocks + TH_PA",81147.5494662967,81209.0498940957,0.00566,NA,8.65,0,15447.047,15363.887,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
