"","modname","formula","AICc","BIC","r2.vals","r2.vals.unique","edf","edf.less.1","delta.AICc","delta.BIC","wi.AICc","wi.BIC","Depth","Dist_To_Shore","Dist_To_River","Primary.productivity.Max","Dissolved.oxygen.Min","Temperature.Min","Salinity.Min","BottomVegCover","Latitude","Sand","Mud","Rocks","Seagrass_PA","TH_PA","SY_PA","HA_PA","ST_Mangroves","ST_Oysters"
"Dissolved.oxygen.Min+Dist_To_Shore.by.Sand+Mud+Sand","Dissolved.oxygen.Min+Dist_To_Shore.by.Sand+Mud+Sand","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Sand, k = 4, bs = ""ts"") + Mud + Sand",1036.60663685357,1083.64988365576,0.00054,NA,6.64,1,147.915,137.353,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
"Dissolved.oxygen.Min.by.Sand+Dist_To_Shore+Mud+Sand","Dissolved.oxygen.Min.by.Sand+Dist_To_Shore+Mud+Sand","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = Sand, k = 4, bs = ""ts"") + Mud + Sand",1036.60709313015,1083.64798040961,0.00054,NA,6.64,1,147.915,137.351,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
"Dissolved.oxygen.Min+Dist_To_Shore+Mud+Sand","Dissolved.oxygen.Min+Dist_To_Shore+Mud+Sand","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"") + Mud + Sand",1036.60719956883,1083.64753666725,0.00053,NA,5.64,0,147.916,137.35,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
"Dist_To_River.by.HA_PA+HA_PA+Mud+Temperature.Min.by.HA_PA","Dist_To_River.by.HA_PA+HA_PA+Mud+Temperature.Min.by.HA_PA","s(Dist_To_River, by = HA_PA, k = 4, bs = ""ts"") + s(Temperature.Min, by = HA_PA, k = 4, bs = ""ts"") + HA_PA + Mud",1036.6280296498,1096.68206471047,0.0041,NA,7.98,1,147.936,150.385,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"Dist_To_River.te.Latitude+Dist_To_Shore+Mud","Dist_To_River.te.Latitude+Dist_To_Shore+Mud","s(Dist_To_Shore, k = 4, bs = ""ts"") + te(Dist_To_River, Latitude, k = 4, bs = c(""ts"", ""ts"")) + Mud",1036.7451459479,1110.49087211497,0.00442,NA,8.17,0,148.053,164.194,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"Depth.te.Dist_To_Shore+Latitude.by.Sand+Sand","Depth.te.Dist_To_Shore+Latitude.by.Sand+Sand","s(Latitude, by = Sand, k = 4, bs = ""ts"") + te(Depth, Dist_To_Shore, k = 4, bs = c(""ts"", ""ts"")) + Sand",1036.84202519693,1108.85176314698,7e-04,NA,8.89,1,148.15,162.554,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"Depth.te.Dist_To_Shore+Latitude+Sand","Depth.te.Dist_To_Shore+Latitude+Sand","s(Latitude, k = 4, bs = ""ts"") + te(Depth, Dist_To_Shore, k = 4, bs = c(""ts"", ""ts"")) + Sand",1036.84213421904,1108.8519853554,7e-04,NA,7.89,0,148.15,162.555,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"Mud+Rocks+ST_Oysters+Temperature.Min.by.Rocks","Mud+Rocks+ST_Oysters+Temperature.Min.by.Rocks","s(Temperature.Min, by = Rocks, k = 4, bs = ""ts"") + Mud + Rocks + ST_Oysters",1036.85742434041,1090.56205915083,0.00052,NA,7.42,1,148.166,144.265,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
"Mud+Rocks+ST_Oysters+Temperature.Min","Mud+Rocks+ST_Oysters+Temperature.Min","s(Temperature.Min, k = 4, bs = ""ts"") + Mud + Rocks + ST_Oysters",1036.85742766881,1090.562067944,0.00042,NA,6.42,0,148.166,144.265,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
"Mud+Rocks+ST_Oysters+Temperature.Min.by.ST_Oysters","Mud+Rocks+ST_Oysters+Temperature.Min.by.ST_Oysters","s(Temperature.Min, by = ST_Oysters, k = 4, bs = ""ts"") + Mud + Rocks + ST_Oysters",1036.85747329216,1090.5621889339,0.00051,NA,7.42,1,148.166,144.265,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
"Depth.by.Mud+Mud+ST_Oysters+Temperature.Min.by.Mud","Depth.by.Mud+Mud+ST_Oysters+Temperature.Min.by.Mud","s(Depth, by = Mud, k = 4, bs = ""ts"") + s(Temperature.Min, by = Mud, k = 4, bs = ""ts"") + Mud + ST_Oysters",1036.98694909455,1091.42151186509,0.00036,NA,8.48,2,148.295,145.124,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
"Depth+ST_Oysters+TH_PA","Depth+ST_Oysters+TH_PA","s(Depth, k = 4, bs = ""ts"") + ST_Oysters + TH_PA",1037.02712338373,1069.48750871836,0.00078,NA,4,0,148.335,123.19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"Depth.by.ST_Oysters+ST_Oysters+TH_PA","Depth.by.ST_Oysters+ST_Oysters+TH_PA","s(Depth, by = ST_Oysters, k = 4, bs = ""ts"") + ST_Oysters + TH_PA",1037.02714347272,1069.48744647409,0.00078,NA,5,1,148.335,123.19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"Depth+Dist_To_River+ST_Oysters+TH_PA","Depth+Dist_To_River+ST_Oysters+TH_PA","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_River, k = 4, bs = ""ts"") + ST_Oysters + TH_PA",1037.02800453176,1069.4919890951,0.00048,NA,5,1,148.336,123.195,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"Depth.by.ST_Oysters+Dist_To_River+ST_Oysters+TH_PA","Depth.by.ST_Oysters+Dist_To_River+ST_Oysters+TH_PA","s(Dist_To_River, k = 4, bs = ""ts"") + s(Depth, by = ST_Oysters, k = 4, bs = ""ts"") + ST_Oysters + TH_PA",1037.02800460127,1069.49198944442,0.00048,NA,6,2,148.336,123.195,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"Depth+Dist_To_River.by.ST_Oysters+ST_Oysters+TH_PA","Depth+Dist_To_River.by.ST_Oysters+ST_Oysters+TH_PA","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_River, by = ST_Oysters, k = 4, bs = ""ts"") + ST_Oysters + TH_PA",1037.02800746375,1069.49200382943,0.00048,NA,6,2,148.336,123.195,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"Depth.by.ST_Oysters+Dist_To_River.by.ST_Oysters+ST_Oysters+TH_PA","Depth.by.ST_Oysters+Dist_To_River.by.ST_Oysters+ST_Oysters+TH_PA","s(Depth, by = ST_Oysters, k = 4, bs = ""ts"") + s(Dist_To_River, by = ST_Oysters, k = 4, bs = ""ts"") + ST_Oysters + TH_PA",1037.02800754016,1069.49200421343,0.00048,NA,7,3,148.336,123.195,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"Depth+Primary.productivity.Max.by.ST_Oysters+ST_Oysters+TH_PA","Depth+Primary.productivity.Max.by.ST_Oysters+ST_Oysters+TH_PA","s(Depth, k = 4, bs = ""ts"") + s(Primary.productivity.Max, by = ST_Oysters, k = 4, bs = ""ts"") + ST_Oysters + TH_PA",1037.02840379347,1069.49500331198,0.00053,NA,6,2,148.337,123.198,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"Depth.by.ST_Oysters+Primary.productivity.Max.by.ST_Oysters+ST_Oysters+TH_PA","Depth.by.ST_Oysters+Primary.productivity.Max.by.ST_Oysters+ST_Oysters+TH_PA","s(Depth, by = ST_Oysters, k = 4, bs = ""ts"") + s(Primary.productivity.Max, by = ST_Oysters, k = 4, bs = ""ts"") + ST_Oysters + TH_PA",1037.02841394925,1069.49506230748,0.00053,NA,7,3,148.337,123.198,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"Depth+Primary.productivity.Max+ST_Oysters+TH_PA","Depth+Primary.productivity.Max+ST_Oysters+TH_PA","s(Depth, k = 4, bs = ""ts"") + s(Primary.productivity.Max, k = 4, bs = ""ts"") + ST_Oysters + TH_PA",1037.02843262182,1069.49517077773,0.00053,NA,5,1,148.337,123.198,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"Depth.by.ST_Oysters+Primary.productivity.Max+ST_Oysters+TH_PA","Depth.by.ST_Oysters+Primary.productivity.Max+ST_Oysters+TH_PA","s(Primary.productivity.Max, k = 4, bs = ""ts"") + s(Depth, by = ST_Oysters, k = 4, bs = ""ts"") + ST_Oysters + TH_PA",1037.02844250617,1069.49522819672,0.00053,NA,6,2,148.337,123.198,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"Depth.te.Dist_To_Shore+Sand+ST_Oysters","Depth.te.Dist_To_Shore+Sand+ST_Oysters","te(Depth, Dist_To_Shore, k = 4, bs = c(""ts"", ""ts"")) + Sand + ST_Oysters",1037.0523519782,1110.6612692515,0.00067,NA,8.02,0,148.361,164.364,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"Dissolved.oxygen.Min.by.Mud+Dist_To_Shore+Mud+Sand","Dissolved.oxygen.Min.by.Mud+Dist_To_Shore+Mud+Sand","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = Mud, k = 4, bs = ""ts"") + Mud + Sand",1037.0585254483,1083.75598240084,0.00054,NA,6.66,1,148.367,137.459,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
"Dissolved.oxygen.Min.by.Mud+Dist_To_Shore.by.Sand+Mud+Sand","Dissolved.oxygen.Min.by.Mud+Dist_To_Shore.by.Sand+Mud+Sand","s(Dissolved.oxygen.Min, by = Mud, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Sand, k = 4, bs = ""ts"") + Mud + Sand",1037.05911904328,1083.74865236574,0.00052,NA,7.66,2,148.367,137.451,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
"Dist_To_River.by.TH_PA+HA_PA+Rocks+TH_PA","Dist_To_River.by.TH_PA+HA_PA+Rocks+TH_PA","s(Dist_To_River, by = TH_PA, k = 4, bs = ""ts"") + HA_PA + Rocks + TH_PA",1037.11636050875,1084.28775632179,8e-04,NA,6,0,148.425,137.99,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
"Depth.te.Dist_To_River+Dist_To_Shore.te.Salinity.Min","Depth.te.Dist_To_River+Dist_To_Shore.te.Salinity.Min","te(Depth, Dist_To_River, k = 4, bs = c(""ts"", ""ts"")) + te(Dist_To_Shore, Salinity.Min, k = 4, bs = c(""ts"", ""ts""))",1037.15213585166,1138.49074075886,0.00605,NA,10.45,0,148.46,192.193,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Dist_To_Shore.by.HA_PA+HA_PA+Temperature.Min.by.HA_PA","Dist_To_Shore.by.HA_PA+HA_PA+Temperature.Min.by.HA_PA","s(Dist_To_Shore, by = HA_PA, k = 4, bs = ""ts"") + s(Temperature.Min, by = HA_PA, k = 4, bs = ""ts"") + HA_PA",1037.18626405046,1090.64274664868,0.00399,NA,7.32,1,148.495,144.345,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"Dist_To_River.by.TH_PA+Rocks+ST_Oysters+TH_PA","Dist_To_River.by.TH_PA+Rocks+ST_Oysters+TH_PA","s(Dist_To_River, by = TH_PA, k = 4, bs = ""ts"") + Rocks + ST_Oysters + TH_PA",1037.20599760011,1084.22588298403,0.00066,NA,6,0,148.514,137.929,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
"Dist_To_Shore+Mud+Rocks+Sand","Dist_To_Shore+Mud+Rocks+Sand","s(Dist_To_Shore, k = 4, bs = ""ts"") + Mud + Rocks + Sand",1037.21765667126,1084.76381972097,0.00058,NA,5.61,0,148.526,138.466,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
"Dist_To_Shore.by.Rocks+Mud+Rocks+Sand","Dist_To_Shore.by.Rocks+Mud+Rocks+Sand","s(Dist_To_Shore, by = Rocks, k = 4, bs = ""ts"") + Mud + Rocks + Sand",1037.21776479097,1084.76337002396,0.00058,NA,6.61,1,148.526,138.466,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
"Dist_To_Shore.by.Sand+Mud+Rocks+Sand","Dist_To_Shore.by.Sand+Mud+Rocks+Sand","s(Dist_To_Shore, by = Sand, k = 4, bs = ""ts"") + Mud + Rocks + Sand",1037.21794243607,1084.76263132917,0.00058,NA,6.61,1,148.526,138.465,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
"HA_PA+Mud+ST_Oysters+TH_PA","HA_PA+Mud+ST_Oysters+TH_PA","HA_PA + Mud + ST_Oysters + TH_PA",1037.22352812173,1077.01506373331,0.00162,NA,5,0,148.532,130.718,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
"Depth+Mud+Rocks+Temperature.Min.by.Mud","Depth+Mud+Rocks+Temperature.Min.by.Mud","s(Depth, k = 4, bs = ""ts"") + s(Temperature.Min, by = Mud, k = 4, bs = ""ts"") + Mud + Rocks",1037.25559103306,1091.55707591503,0.00039,NA,7.46,1,148.564,145.26,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
"Depth.by.Rocks+Mud+Rocks+Temperature.Min.by.Mud","Depth.by.Rocks+Mud+Rocks+Temperature.Min.by.Mud","s(Depth, by = Rocks, k = 4, bs = ""ts"") + s(Temperature.Min, by = Mud, k = 4, bs = ""ts"") + Mud + Rocks",1037.25559234883,1091.55707091126,0.00039,NA,8.46,2,148.564,145.26,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
"Depth+Dist_To_Shore.te.Dist_To_River+Rocks","Depth+Dist_To_Shore.te.Dist_To_River+Rocks","s(Depth, k = 4, bs = ""ts"") + te(Dist_To_Shore, Dist_To_River, k = 4, bs = c(""ts"", ""ts"")) + Rocks",1037.27477211051,1116.6608634769,0.00054,NA,8.58,0,148.583,170.363,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Depth.by.Rocks+Dist_To_Shore.te.Dist_To_River+Rocks","Depth.by.Rocks+Dist_To_Shore.te.Dist_To_River+Rocks","s(Depth, by = Rocks, k = 4, bs = ""ts"") + te(Dist_To_Shore, Dist_To_River, k = 4, bs = c(""ts"", ""ts"")) + Rocks",1037.27477784971,1116.66096366587,0.00054,NA,9.58,1,148.583,170.364,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Dist_To_River+Dist_To_Shore.by.HA_PA+HA_PA+Temperature.Min.by.HA_PA","Dist_To_River+Dist_To_Shore.by.HA_PA+HA_PA+Temperature.Min.by.HA_PA","s(Dist_To_River, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = HA_PA, k = 4, bs = ""ts"") + s(Temperature.Min, by = HA_PA, k = 4, bs = ""ts"") + HA_PA",1037.28178219391,1097.64303398732,0.0042,NA,8.33,1,148.59,151.346,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"Dist_To_Shore+Mud+Sand","Dist_To_Shore+Mud+Sand","s(Dist_To_Shore, k = 4, bs = ""ts"") + Mud + Sand",1037.42234494506,1077.0113791138,0.00053,NA,4.61,0,148.731,130.714,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"Dist_To_Shore.by.Sand+Mud+Sand","Dist_To_Shore.by.Sand+Mud+Sand","s(Dist_To_Shore, by = Sand, k = 4, bs = ""ts"") + Mud + Sand",1037.42248416911,1077.01079901349,0.00053,NA,5.61,1,148.731,130.713,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"Dist_To_Shore.by.Sand+Mud+Primary.productivity.Max+Sand","Dist_To_Shore.by.Sand+Mud+Primary.productivity.Max+Sand","s(Primary.productivity.Max, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Sand, k = 4, bs = ""ts"") + Mud + Sand",1037.42382413032,1077.0188029904,0.00053,NA,6.61,2,148.732,130.721,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"Dist_To_Shore+Mud+Primary.productivity.Max+Sand","Dist_To_Shore+Mud+Primary.productivity.Max+Sand","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Primary.productivity.Max, k = 4, bs = ""ts"") + Mud + Sand",1037.42387182861,1077.02036792184,0.00053,NA,5.61,1,148.732,130.723,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"Dist_To_Shore.by.Sand+Mud+Primary.productivity.Max.by.Sand+Sand","Dist_To_Shore.by.Sand+Mud+Primary.productivity.Max.by.Sand+Sand","s(Dist_To_Shore, by = Sand, k = 4, bs = ""ts"") + s(Primary.productivity.Max, by = Sand, k = 4, bs = ""ts"") + Mud + Sand",1037.42387620888,1077.0190966327,0.00053,NA,7.61,3,148.732,130.722,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"Dist_To_Shore+Mud+Primary.productivity.Max.by.Sand+Sand","Dist_To_Shore+Mud+Primary.productivity.Max.by.Sand+Sand","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Primary.productivity.Max, by = Sand, k = 4, bs = ""ts"") + Mud + Sand",1037.42393131743,1077.02068710492,0.00053,NA,6.61,2,148.732,130.723,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"Dist_To_River.by.Mud+Dist_To_Shore.by.Sand+Mud+Sand","Dist_To_River.by.Mud+Dist_To_Shore.by.Sand+Mud+Sand","s(Dist_To_River, by = Mud, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Sand, k = 4, bs = ""ts"") + Mud + Sand",1037.42414960279,1077.01883189345,5e-04,NA,7.61,3,148.732,130.721,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"Dist_To_River.by.Mud+Dist_To_Shore+Mud+Sand","Dist_To_River.by.Mud+Dist_To_Shore+Mud+Sand","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Dist_To_River, by = Mud, k = 4, bs = ""ts"") + Mud + Sand",1037.42430615264,1077.01969876885,5e-04,NA,6.61,2,148.733,130.722,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"Dist_To_River.by.Sand+Dist_To_Shore.by.Sand+Mud+Sand","Dist_To_River.by.Sand+Dist_To_Shore.by.Sand+Mud+Sand","s(Dist_To_River, by = Sand, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Sand, k = 4, bs = ""ts"") + Mud + Sand",1037.42447343678,1077.0288931079,0.00053,NA,7.61,3,148.733,130.732,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"Dist_To_Shore.by.Sand+Mud+Primary.productivity.Max.by.Mud+Sand","Dist_To_Shore.by.Sand+Mud+Primary.productivity.Max.by.Mud+Sand","s(Dist_To_Shore, by = Sand, k = 4, bs = ""ts"") + s(Primary.productivity.Max, by = Mud, k = 4, bs = ""ts"") + Mud + Sand",1037.42462095434,1077.02313848256,0.00053,NA,7.61,3,148.733,130.726,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"Dist_To_River+Dist_To_Shore.by.Sand+Mud+Sand","Dist_To_River+Dist_To_Shore.by.Sand+Mud+Sand","s(Dist_To_River, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Sand, k = 4, bs = ""ts"") + Mud + Sand",1037.42467689863,1077.02660884278,0.00053,NA,6.61,2,148.733,130.729,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"Dist_To_Shore+Mud+Primary.productivity.Max.by.Mud+Sand","Dist_To_Shore+Mud+Primary.productivity.Max.by.Mud+Sand","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Primary.productivity.Max, by = Mud, k = 4, bs = ""ts"") + Mud + Sand",1037.42472281706,1077.02494700643,0.00053,NA,6.61,2,148.733,130.728,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"Dist_To_River+Dist_To_Shore+Mud+Sand","Dist_To_River+Dist_To_Shore+Mud+Sand","s(Dist_To_River, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"") + Mud + Sand",1037.42514088901,1077.02699296935,0.00053,NA,5.61,1,148.733,130.73,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"Dist_To_River.by.Sand+Dist_To_Shore+Mud+Sand","Dist_To_River.by.Sand+Dist_To_Shore+Mud+Sand","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Dist_To_River, by = Sand, k = 4, bs = ""ts"") + Mud + Sand",1037.42528955063,1077.02787076761,0.00052,NA,6.61,2,148.734,130.731,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"Dist_To_River.by.TH_PA+HA_PA+ST_Oysters+TH_PA","Dist_To_River.by.TH_PA+HA_PA+ST_Oysters+TH_PA","s(Dist_To_River, by = TH_PA, k = 4, bs = ""ts"") + HA_PA + ST_Oysters + TH_PA",1037.42622493969,1084.53032442359,0.00078,NA,6,0,148.735,138.233,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
"Depth.by.ST_Oysters+Dist_To_River.by.ST_Oysters+ST_Oysters+Temperature.Min.by.ST_Oysters","Depth.by.ST_Oysters+Dist_To_River.by.ST_Oysters+ST_Oysters+Temperature.Min.by.ST_Oysters","s(Depth, by = ST_Oysters, k = 4, bs = ""ts"") + s(Dist_To_River, by = ST_Oysters, k = 4, bs = ""ts"") + s(Temperature.Min, by = ST_Oysters, k = 4, bs = ""ts"") + ST_Oysters",1037.48817917678,1088.96511438629,0.00033,NA,9.18,3,148.797,142.668,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"Depth+Dist_To_River+ST_Oysters+Temperature.Min.by.ST_Oysters","Depth+Dist_To_River+ST_Oysters+Temperature.Min.by.ST_Oysters","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_River, k = 4, bs = ""ts"") + s(Temperature.Min, by = ST_Oysters, k = 4, bs = ""ts"") + ST_Oysters",1037.48817928949,1088.96511417089,0.00033,NA,7.18,1,148.797,142.668,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"Depth+Dist_To_River.by.ST_Oysters+ST_Oysters+Temperature.Min.by.ST_Oysters","Depth+Dist_To_River.by.ST_Oysters+ST_Oysters+Temperature.Min.by.ST_Oysters","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_River, by = ST_Oysters, k = 4, bs = ""ts"") + s(Temperature.Min, by = ST_Oysters, k = 4, bs = ""ts"") + ST_Oysters",1037.48817930397,1088.96511492872,0.00033,NA,8.18,2,148.797,142.668,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"Depth.by.ST_Oysters+Dist_To_River+ST_Oysters+Temperature.Min.by.ST_Oysters","Depth.by.ST_Oysters+Dist_To_River+ST_Oysters+Temperature.Min.by.ST_Oysters","s(Dist_To_River, k = 4, bs = ""ts"") + s(Depth, by = ST_Oysters, k = 4, bs = ""ts"") + s(Temperature.Min, by = ST_Oysters, k = 4, bs = ""ts"") + ST_Oysters",1037.48817933818,1088.96511416501,0.00033,NA,8.18,2,148.797,142.668,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"Depth.by.ST_Oysters+Dist_To_River.by.ST_Oysters+ST_Oysters+Temperature.Min","Depth.by.ST_Oysters+Dist_To_River.by.ST_Oysters+ST_Oysters+Temperature.Min","s(Temperature.Min, k = 4, bs = ""ts"") + s(Depth, by = ST_Oysters, k = 4, bs = ""ts"") + s(Dist_To_River, by = ST_Oysters, k = 4, bs = ""ts"") + ST_Oysters",1037.48817953322,1088.96511378389,0.00035,NA,8.18,2,148.797,142.668,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"Depth+Dist_To_River.by.ST_Oysters+ST_Oysters+Temperature.Min","Depth+Dist_To_River.by.ST_Oysters+ST_Oysters+Temperature.Min","s(Depth, k = 4, bs = ""ts"") + s(Temperature.Min, k = 4, bs = ""ts"") + s(Dist_To_River, by = ST_Oysters, k = 4, bs = ""ts"") + ST_Oysters",1037.48817958885,1088.96511385342,0.00035,NA,7.18,1,148.797,142.668,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"Depth+Dist_To_River+ST_Oysters+Temperature.Min","Depth+Dist_To_River+ST_Oysters+Temperature.Min","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_River, k = 4, bs = ""ts"") + s(Temperature.Min, k = 4, bs = ""ts"") + ST_Oysters",1037.48818081853,1088.96511846266,0.00034,NA,6.18,0,148.797,142.668,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"Depth.by.ST_Oysters+Dist_To_River+ST_Oysters+Temperature.Min","Depth.by.ST_Oysters+Dist_To_River+ST_Oysters+Temperature.Min","s(Dist_To_River, k = 4, bs = ""ts"") + s(Temperature.Min, k = 4, bs = ""ts"") + s(Depth, by = ST_Oysters, k = 4, bs = ""ts"") + ST_Oysters",1037.48818415097,1088.96512812219,0.00034,NA,7.18,1,148.797,142.668,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"Mud+ST_Oysters+Temperature.Min.by.ST_Oysters","Mud+ST_Oysters+Temperature.Min.by.ST_Oysters","s(Temperature.Min, by = ST_Oysters, k = 4, bs = ""ts"") + Mud + ST_Oysters",1037.54272207511,1083.49042441065,0.00053,NA,6.44,1,148.851,137.193,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
"Mud+ST_Oysters+Temperature.Min","Mud+ST_Oysters+Temperature.Min","s(Temperature.Min, k = 4, bs = ""ts"") + Mud + ST_Oysters",1037.5427471065,1083.49048767484,0.00053,NA,5.44,0,148.851,137.193,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
"HA_PA+Mud+Rocks+TH_PA","HA_PA+Mud+Rocks+TH_PA","HA_PA + Mud + Rocks + TH_PA",1037.54409505957,1077.33563067115,0.00164,NA,5,0,148.852,131.038,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0
"Mud+Rocks+ST_Oysters+TH_PA","Mud+Rocks+ST_Oysters+TH_PA","Mud + Rocks + ST_Oysters + TH_PA",1037.55727633429,1077.34881194586,0.00116,NA,5,0,148.866,131.051,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1
"Depth.by.Rocks+Dist_To_River+Rocks+Temperature.Min.by.Rocks","Depth.by.Rocks+Dist_To_River+Rocks+Temperature.Min.by.Rocks","s(Dist_To_River, k = 4, bs = ""ts"") + s(Depth, by = Rocks, k = 4, bs = ""ts"") + s(Temperature.Min, by = Rocks, k = 4, bs = ""ts"") + Rocks",1037.59566426646,1088.6412871685,0.00042,NA,8.15,2,148.904,142.344,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
