"","modname","formula","AICc","BIC","r2.vals","r2.vals.unique","edf","edf.less.1","delta.AICc","delta.BIC","wi.AICc","wi.BIC","Depth","Dist_To_Shore","Dist_To_River","Primary.productivity.Max","Dissolved.oxygen.Min","Temperature.Min","Salinity.Min","BottomVegCover","Latitude","Sand","Mud","Rocks","Seagrass_PA","TH_PA","SY_PA","HA_PA","ST_Mangroves","ST_Oysters"
"Dissolved.oxygen.Min.by.ST_Mangroves+Mud+Rocks+ST_Mangroves","Dissolved.oxygen.Min.by.ST_Mangroves+Mud+Rocks+ST_Mangroves","s(Dissolved.oxygen.Min, by = ST_Mangroves, k = 4, bs = ""ts"") + Mud + Rocks + ST_Mangroves",2861.67578981476,2902.01354973807,0.00303,NA,6,1,272.232,239.85,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
"Dissolved.oxygen.Min+Mud+ST_Mangroves+ST_Oysters","Dissolved.oxygen.Min+Mud+ST_Mangroves+ST_Oysters","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + Mud + ST_Mangroves + ST_Oysters",2861.74197459071,2902.24570266604,0.00308,NA,5.01,0,272.298,240.082,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
"Dissolved.oxygen.Min+Mud+ST_Mangroves+SY_PA","Dissolved.oxygen.Min+Mud+ST_Mangroves+SY_PA","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + Mud + ST_Mangroves + SY_PA",2861.7615841472,2902.26105435725,0.00308,NA,5.01,0,272.318,240.098,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
"Dissolved.oxygen.Min+Mud+Rocks+ST_Mangroves","Dissolved.oxygen.Min+Mud+Rocks+ST_Mangroves","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + Mud + Rocks + ST_Mangroves",2861.8450152124,2902.34928445203,0.00308,NA,5.01,0,272.401,240.186,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
"Dissolved.oxygen.Min.by.ST_Oysters+Mud+ST_Mangroves+ST_Oysters","Dissolved.oxygen.Min.by.ST_Oysters+Mud+ST_Mangroves+ST_Oysters","s(Dissolved.oxygen.Min, by = ST_Oysters, k = 4, bs = ""ts"") + Mud + ST_Mangroves + ST_Oysters",2861.90260458384,2902.3959360629,0.00307,NA,6.01,1,272.459,240.233,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
"Dissolved.oxygen.Min.by.Mud+Mud+ST_Mangroves","Dissolved.oxygen.Min.by.Mud+Mud+ST_Mangroves","s(Dissolved.oxygen.Min, by = Mud, k = 4, bs = ""ts"") + Mud + ST_Mangroves",2862.03854387955,2902.29136502969,0.00322,NA,5,0,272.595,240.128,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
"Depth.by.Rocks+Rocks+ST_Oysters+SY_PA","Depth.by.Rocks+Rocks+ST_Oysters+SY_PA","s(Depth, by = Rocks, k = 4, bs = ""ts"") + Rocks + ST_Oysters + SY_PA",2862.26337133737,2917.62839800758,0.00276,NA,7.76,1,272.82,255.465,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
"Dissolved.oxygen.Min.by.Mud+Mud+Sand+SY_PA","Dissolved.oxygen.Min.by.Mud+Mud+Sand+SY_PA","s(Dissolved.oxygen.Min, by = Mud, k = 4, bs = ""ts"") + Mud + Sand + SY_PA",2862.26427824075,2910.54881669831,0.0032,NA,6,0,272.82,248.386,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
"HA_PA+Rocks+ST_Mangroves+ST_Oysters","HA_PA+Rocks+ST_Mangroves+ST_Oysters","HA_PA + Rocks + ST_Mangroves + ST_Oysters",2862.65161761915,2902.44315323072,0.00424,NA,5,0,273.208,240.28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
"Dissolved.oxygen.Min.by.Mud+Mud+Sand+ST_Oysters","Dissolved.oxygen.Min.by.Mud+Mud+Sand+ST_Oysters","s(Dissolved.oxygen.Min, by = Mud, k = 4, bs = ""ts"") + Mud + Sand + ST_Oysters",2862.73099789322,2911.02279617858,0.00317,NA,6,0,273.287,248.86,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
"Dissolved.oxygen.Min.by.Rocks+Mud+Rocks+ST_Mangroves","Dissolved.oxygen.Min.by.Rocks+Mud+Rocks+ST_Mangroves","s(Dissolved.oxygen.Min, by = Rocks, k = 4, bs = ""ts"") + Mud + Rocks + ST_Mangroves",2862.74444230256,2909.48195213768,0.0031,NA,6.01,0,273.301,247.319,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
"Dissolved.oxygen.Min.by.Mud+Mud+Rocks+Sand","Dissolved.oxygen.Min.by.Mud+Mud+Rocks+Sand","s(Dissolved.oxygen.Min, by = Mud, k = 4, bs = ""ts"") + Mud + Rocks + Sand",2862.76145097101,2911.04875911262,0.00317,NA,6,0,273.318,248.885,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
"Dissolved.oxygen.Min+Mud","Dissolved.oxygen.Min+Mud","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + Mud",2862.97837381825,2887.69504789528,0.00281,NA,3.03,0,273.535,225.532,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"Dissolved.oxygen.Min.by.SY_PA+Mud+SY_PA","Dissolved.oxygen.Min.by.SY_PA+Mud+SY_PA","s(Dissolved.oxygen.Min, by = SY_PA, k = 4, bs = ""ts"") + Mud + SY_PA",2863.6717289875,2904.07678114332,0.00291,NA,5.02,0,274.228,241.913,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
"Dissolved.oxygen.Min.by.Mud+Mud+ST_Mangroves+ST_Oysters","Dissolved.oxygen.Min.by.Mud+Mud+ST_Mangroves+ST_Oysters","s(Dissolved.oxygen.Min, by = Mud, k = 4, bs = ""ts"") + Mud + ST_Mangroves + ST_Oysters",2863.93116996844,2912.14299887083,0.00322,NA,6,0,274.487,249.98,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
"Dissolved.oxygen.Min.by.Mud+Mud+ST_Mangroves+SY_PA","Dissolved.oxygen.Min.by.Mud+Mud+ST_Mangroves+SY_PA","s(Dissolved.oxygen.Min, by = Mud, k = 4, bs = ""ts"") + Mud + ST_Mangroves + SY_PA",2863.96049609091,2912.16601538837,0.00322,NA,6,0,274.517,250.003,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
"Dissolved.oxygen.Min.by.Mud+Mud+Rocks+ST_Mangroves","Dissolved.oxygen.Min.by.Mud+Mud+Rocks+ST_Mangroves","s(Dissolved.oxygen.Min, by = Mud, k = 4, bs = ""ts"") + Mud + Rocks + ST_Mangroves",2864.03885424408,2912.24687393685,0.00322,NA,6,0,274.595,250.084,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
"Dissolved.oxygen.Min+Mud+SY_PA","Dissolved.oxygen.Min+Mud+SY_PA","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + Mud + SY_PA",2864.71030260963,2897.38450329374,0.00282,NA,4.03,0,275.266,235.221,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
"Dissolved.oxygen.Min+Mud+ST_Oysters","Dissolved.oxygen.Min+Mud+ST_Oysters","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + Mud + ST_Oysters",2864.90649377227,2897.57961932533,0.00281,NA,4.03,0,275.463,235.416,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
"Dissolved.oxygen.Min+Mud+Rocks","Dissolved.oxygen.Min+Mud+Rocks","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + Mud + Rocks",2864.9758207343,2897.65034824957,0.00281,NA,4.03,0,275.532,235.487,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
"Dissolved.oxygen.Min.by.Mud+Mud","Dissolved.oxygen.Min.by.Mud+Mud","s(Dissolved.oxygen.Min, by = Mud, k = 4, bs = ""ts"") + Mud",2865.16331531418,2897.628047372,0.00294,NA,4.01,0,275.719,235.465,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"Dissolved.oxygen.Min.by.ST_Oysters+Mud+ST_Oysters","Dissolved.oxygen.Min.by.ST_Oysters+Mud+ST_Oysters","s(Dissolved.oxygen.Min, by = ST_Oysters, k = 4, bs = ""ts"") + Mud + ST_Oysters",2865.16539995951,2897.82290718193,0.0028,NA,5.02,1,275.722,235.66,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
"Dist_To_River.te.Dissolved.oxygen.Min+Sand+ST_Mangroves","Dist_To_River.te.Dissolved.oxygen.Min+Sand+ST_Mangroves","te(Dist_To_River, Dissolved.oxygen.Min, k = 4, bs = c(""ts"", ""ts"")) + Sand + ST_Mangroves",2865.51099228812,2934.1298172703,0.00301,NA,7.56,0,276.067,271.967,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
"Dissolved.oxygen.Min.by.SY_PA+Mud+ST_Oysters+SY_PA","Dissolved.oxygen.Min.by.SY_PA+Mud+ST_Oysters+SY_PA","s(Dissolved.oxygen.Min, by = SY_PA, k = 4, bs = ""ts"") + Mud + ST_Oysters + SY_PA",2865.59742115612,2913.95909256638,0.00291,NA,6.02,0,276.154,251.796,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
"Dissolved.oxygen.Min.by.SY_PA+Mud+Rocks+SY_PA","Dissolved.oxygen.Min.by.SY_PA+Mud+Rocks+SY_PA","s(Dissolved.oxygen.Min, by = SY_PA, k = 4, bs = ""ts"") + Mud + Rocks + SY_PA",2865.67280588592,2914.03526435161,0.00291,NA,6.02,0,276.229,251.872,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
"Dissolved.oxygen.Min.by.Rocks+Mud+Rocks","Dissolved.oxygen.Min.by.Rocks+Mud+Rocks","s(Dissolved.oxygen.Min, by = Rocks, k = 4, bs = ""ts"") + Mud + Rocks",2866.03114024547,2904.93751821966,0.00282,NA,5.03,0,276.587,242.774,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
"Dist_To_River.by.ST_Mangroves+Mud+ST_Mangroves+TH_PA","Dist_To_River.by.ST_Mangroves+Mud+ST_Mangroves+TH_PA","s(Dist_To_River, by = ST_Mangroves, k = 4, bs = ""ts"") + Mud + ST_Mangroves + TH_PA",2866.38110243861,2905.51225597031,0.00362,NA,6,1,276.937,243.349,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
"Dissolved.oxygen.Min+Mud+ST_Oysters+SY_PA","Dissolved.oxygen.Min+Mud+ST_Oysters+SY_PA","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + Mud + ST_Oysters + SY_PA",2866.62877387698,2907.25968250847,0.00282,NA,5.03,0,277.185,245.096,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
"Dissolved.oxygen.Min+Mud+Rocks+SY_PA","Dissolved.oxygen.Min+Mud+Rocks+SY_PA","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + Mud + Rocks + SY_PA",2866.70869470087,2907.34061650774,0.00282,NA,5.03,0,277.265,245.177,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
"Dissolved.oxygen.Min.by.ST_Oysters+Mud+ST_Oysters+SY_PA","Dissolved.oxygen.Min.by.ST_Oysters+Mud+ST_Oysters+SY_PA","s(Dissolved.oxygen.Min, by = ST_Oysters, k = 4, bs = ""ts"") + Mud + ST_Oysters + SY_PA",2866.88793688013,2907.50175968958,0.00282,NA,6.02,1,277.444,245.338,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
"Dissolved.oxygen.Min+Mud+Rocks+ST_Oysters","Dissolved.oxygen.Min+Mud+Rocks+ST_Oysters","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + Mud + Rocks + ST_Oysters",2866.90442949503,2907.53519016005,0.00281,NA,5.03,0,277.461,245.372,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
"Dissolved.oxygen.Min.by.Mud+Mud+SY_PA","Dissolved.oxygen.Min.by.Mud+Mud+SY_PA","s(Dissolved.oxygen.Min, by = Mud, k = 4, bs = ""ts"") + Mud + SY_PA",2866.90890714625,2907.32592268736,0.00296,NA,5.01,0,277.465,245.163,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
"Dissolved.oxygen.Min.by.Mud+Mud+ST_Oysters","Dissolved.oxygen.Min.by.Mud+Mud+ST_Oysters","s(Dissolved.oxygen.Min, by = Mud, k = 4, bs = ""ts"") + Mud + ST_Oysters",2867.08740524475,2907.51063642931,0.00294,NA,5.01,0,277.644,245.347,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
"Dist_To_River.te.Dissolved.oxygen.Min+ST_Mangroves","Dist_To_River.te.Dissolved.oxygen.Min+ST_Mangroves","te(Dist_To_River, Dissolved.oxygen.Min, k = 4, bs = c(""ts"", ""ts"")) + ST_Mangroves",2867.13270813147,2927.5773006333,0.00291,NA,6.55,0,277.689,265.414,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"Dissolved.oxygen.Min.by.Mud+Mud+Rocks","Dissolved.oxygen.Min.by.Mud+Mud+Rocks","s(Dissolved.oxygen.Min, by = Mud, k = 4, bs = ""ts"") + Mud + Rocks",2867.16221008818,2907.58260127568,0.00294,NA,5.01,0,277.718,245.419,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
"Dissolved.oxygen.Min.by.ST_Oysters+Mud+Rocks+ST_Oysters","Dissolved.oxygen.Min.by.ST_Oysters+Mud+Rocks+ST_Oysters","s(Dissolved.oxygen.Min, by = ST_Oysters, k = 4, bs = ""ts"") + Mud + Rocks + ST_Oysters",2867.16396106368,2907.77906948364,0.0028,NA,6.02,1,277.72,245.616,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
"Mud+ST_Mangroves+TH_PA","Mud+ST_Mangroves+TH_PA","Mud + ST_Mangroves + TH_PA",2867.43374286664,2899.26735000033,0.00353,NA,4,0,277.99,237.104,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
"Dist_To_River.by.Mud+Mud+ST_Mangroves+TH_PA","Dist_To_River.by.Mud+Mud+ST_Mangroves+TH_PA","s(Dist_To_River, by = Mud, k = 4, bs = ""ts"") + Mud + ST_Mangroves + TH_PA",2867.43797828774,2899.29150045487,0.00353,NA,6,2,277.994,237.128,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
"Dist_To_River+Mud+ST_Mangroves+TH_PA","Dist_To_River+Mud+ST_Mangroves+TH_PA","s(Dist_To_River, k = 4, bs = ""ts"") + Mud + ST_Mangroves + TH_PA",2867.44063870762,2899.31597749297,0.00353,NA,5,1,277.997,237.153,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
"Dist_To_River.by.TH_PA+Mud+ST_Mangroves+TH_PA","Dist_To_River.by.TH_PA+Mud+ST_Mangroves+TH_PA","s(Dist_To_River, by = TH_PA, k = 4, bs = ""ts"") + Mud + ST_Mangroves + TH_PA",2867.56987765913,2902.27871533155,0.00356,NA,6,2,278.126,240.115,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
"Dissolved.oxygen.Min.by.Rocks+Mud+Rocks+SY_PA","Dissolved.oxygen.Min.by.Rocks+Mud+Rocks+SY_PA","s(Dissolved.oxygen.Min, by = Rocks, k = 4, bs = ""ts"") + Mud + Rocks + SY_PA",2867.78252418144,2914.64173442256,0.00284,NA,6.03,0,278.339,252.478,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
"Dissolved.oxygen.Min.by.Sand+Dist_To_River.by.ST_Mangroves+Sand+ST_Mangroves","Dissolved.oxygen.Min.by.Sand+Dist_To_River.by.ST_Mangroves+Sand+ST_Mangroves","s(Dissolved.oxygen.Min, by = Sand, k = 4, bs = ""ts"") + s(Dist_To_River, by = ST_Mangroves, k = 4, bs = ""ts"") + Sand + ST_Mangroves",2867.81485952044,2909.31323802765,0.00281,NA,7.06,2,278.371,247.15,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
"Dissolved.oxygen.Min.by.Rocks+Mud+Rocks+ST_Oysters","Dissolved.oxygen.Min.by.Rocks+Mud+Rocks+ST_Oysters","s(Dissolved.oxygen.Min, by = Rocks, k = 4, bs = ""ts"") + Mud + Rocks + ST_Oysters",2867.95407906031,2914.82633953909,0.00282,NA,6.02,0,278.51,252.663,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
"Dissolved.oxygen.Min.by.Mud+Mud+ST_Oysters+SY_PA","Dissolved.oxygen.Min.by.Mud+Mud+ST_Oysters+SY_PA","s(Dissolved.oxygen.Min, by = Mud, k = 4, bs = ""ts"") + Mud + ST_Oysters + SY_PA",2868.8231472159,2917.19896510095,0.00296,NA,6.01,0,279.379,255.036,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
"Dist_To_River.te.Dissolved.oxygen.Min+Rocks+ST_Mangroves","Dist_To_River.te.Dissolved.oxygen.Min+Rocks+ST_Mangroves","te(Dist_To_River, Dissolved.oxygen.Min, k = 4, bs = c(""ts"", ""ts"")) + Rocks + ST_Mangroves",2868.88755432978,2937.26587630813,0.00292,NA,7.55,0,279.444,275.103,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
"Dissolved.oxygen.Min.by.Mud+Mud+Rocks+SY_PA","Dissolved.oxygen.Min.by.Mud+Mud+Rocks+SY_PA","s(Dissolved.oxygen.Min, by = Mud, k = 4, bs = ""ts"") + Mud + Rocks + SY_PA",2868.90853783124,2917.28103551522,0.00296,NA,6.01,0,279.465,255.118,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
"Dist_To_River.te.Dissolved.oxygen.Min+ST_Mangroves+SY_PA","Dist_To_River.te.Dissolved.oxygen.Min+ST_Mangroves+SY_PA","te(Dist_To_River, Dissolved.oxygen.Min, k = 4, bs = c(""ts"", ""ts"")) + ST_Mangroves + SY_PA",2869.03045765258,2937.40586284871,0.00291,NA,7.55,0,279.587,275.243,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
"Dissolved.oxygen.Min.by.Mud+Mud+Rocks+ST_Oysters","Dissolved.oxygen.Min.by.Mud+Mud+Rocks+ST_Oysters","s(Dissolved.oxygen.Min, by = Mud, k = 4, bs = ""ts"") + Mud + Rocks + ST_Oysters",2869.08672892561,2917.46537049626,0.00294,NA,6.01,0,279.643,255.302,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
"Dist_To_River.te.Dissolved.oxygen.Min+ST_Mangroves+ST_Oysters","Dist_To_River.te.Dissolved.oxygen.Min+ST_Mangroves+ST_Oysters","te(Dist_To_River, Dissolved.oxygen.Min, k = 4, bs = c(""ts"", ""ts"")) + ST_Mangroves + ST_Oysters",2869.12985071237,2937.53286511096,0.00291,NA,7.55,0,279.686,275.37,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
"Mud+ST_Mangroves+ST_Oysters+TH_PA","Mud+ST_Mangroves+ST_Oysters+TH_PA","Mud + ST_Mangroves + ST_Oysters + TH_PA",2869.38715182553,2909.1786874371,0.00353,NA,5,0,279.943,247.015,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1
"Dissolved.oxygen.Min.by.ST_Mangroves+Dist_To_River.by.ST_Mangroves+Sand+ST_Mangroves","Dissolved.oxygen.Min.by.ST_Mangroves+Dist_To_River.by.ST_Mangroves+Sand+ST_Mangroves","s(Dissolved.oxygen.Min, by = ST_Mangroves, k = 4, bs = ""ts"") + s(Dist_To_River, by = ST_Mangroves, k = 4, bs = ""ts"") + Sand + ST_Mangroves",2869.40741238926,2910.31253608657,0.00269,NA,7.01,2,279.964,248.149,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
"Mud+Rocks+ST_Mangroves+TH_PA","Mud+Rocks+ST_Mangroves+TH_PA","Mud + Rocks + ST_Mangroves + TH_PA",2869.43184438309,2909.22337999466,0.00353,NA,5,0,279.988,247.06,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0
"Dist_To_River.by.Sand+HA_PA+Sand","Dist_To_River.by.Sand+HA_PA+Sand","s(Dist_To_River, by = Sand, k = 4, bs = ""ts"") + HA_PA + Sand",2869.76520796044,2900.42220441396,0.0031,NA,5,1,280.321,238.259,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Dist_To_River.by.Sand+Mud+Sand+TH_PA","Dist_To_River.by.Sand+Mud+Sand+TH_PA","s(Dist_To_River, by = Sand, k = 4, bs = ""ts"") + Mud + Sand + TH_PA",2869.96616862723,2908.47278019289,0.00304,NA,6,1,280.522,246.309,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
"Mud+Sand+TH_PA","Mud+Sand+TH_PA","Mud + Sand + TH_PA",2870.2042498662,2902.03785699989,0.00324,NA,4,0,280.76,239.875,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
"Dist_To_River+Mud+Sand+TH_PA","Dist_To_River+Mud+Sand+TH_PA","s(Dist_To_River, k = 4, bs = ""ts"") + Mud + Sand + TH_PA",2870.20873197281,2902.06181135945,0.00324,NA,5,1,280.765,239.899,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
"Dist_To_River.by.Mud+Mud+Sand+TH_PA","Dist_To_River.by.Mud+Mud+Sand+TH_PA","s(Dist_To_River, by = Mud, k = 4, bs = ""ts"") + Mud + Sand + TH_PA",2870.21006045526,2902.06772661039,0.00324,NA,6,2,280.766,239.904,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
"HA_PA+Sand","HA_PA+Sand","HA_PA + Sand",2870.25232790308,2894.12781720979,0.00345,NA,3,0,280.808,231.965,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Dist_To_River.by.HA_PA+HA_PA+Sand","Dist_To_River.by.HA_PA+HA_PA+Sand","s(Dist_To_River, by = HA_PA, k = 4, bs = ""ts"") + HA_PA + Sand",2870.25513408179,2894.14268262883,0.00345,NA,5,2,280.811,231.979,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Dist_To_River+HA_PA+Sand","Dist_To_River+HA_PA+Sand","s(Dist_To_River, k = 4, bs = ""ts"") + HA_PA + Sand",2870.25678360554,2894.15034270238,0.00345,NA,4,1,280.813,231.987,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Dist_To_River.by.TH_PA+Mud+Sand+TH_PA","Dist_To_River.by.TH_PA+Mud+Sand+TH_PA","s(Dist_To_River, by = TH_PA, k = 4, bs = ""ts"") + Mud + Sand + TH_PA",2870.2640818694,2902.97140495241,0.00324,NA,6,2,280.82,240.808,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
"Dist_To_River.te.Dissolved.oxygen.Min+Sand","Dist_To_River.te.Dissolved.oxygen.Min+Sand","te(Dist_To_River, Dissolved.oxygen.Min, k = 4, bs = c(""ts"", ""ts"")) + Sand",2870.44715749464,2932.55124125296,0.00267,NA,6.75,0,281.003,270.388,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"Dist_To_River.by.Sand+HA_PA+Sand+SY_PA","Dist_To_River.by.Sand+HA_PA+Sand+SY_PA","s(Dist_To_River, by = Sand, k = 4, bs = ""ts"") + HA_PA + Sand + SY_PA",2870.89582012141,2909.50535522385,0.00314,NA,6,1,281.452,247.342,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
"Dissolved.oxygen.Min+Dist_To_River.by.ST_Mangroves+Sand+ST_Mangroves","Dissolved.oxygen.Min+Dist_To_River.by.ST_Mangroves+Sand+ST_Mangroves","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Dist_To_River, by = ST_Mangroves, k = 4, bs = ""ts"") + Sand + ST_Mangroves",2871.03310000747,2912.82803733967,0.0027,NA,6.02,1,281.589,250.665,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
"Dissolved.oxygen.Min.by.ST_Mangroves+Dist_To_River.by.ST_Mangroves+ST_Mangroves","Dissolved.oxygen.Min.by.ST_Mangroves+Dist_To_River.by.ST_Mangroves+ST_Mangroves","s(Dissolved.oxygen.Min, by = ST_Mangroves, k = 4, bs = ""ts"") + s(Dist_To_River, by = ST_Mangroves, k = 4, bs = ""ts"") + ST_Mangroves",2871.28185812829,2904.31725687241,0.00257,NA,6.01,2,281.838,242.154,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"HA_PA+Sand+SY_PA","HA_PA+Sand+SY_PA","HA_PA + Sand + SY_PA",2871.37205251281,2903.2056596465,0.00349,NA,4,0,281.928,241.042,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
"Dissolved.oxygen.Min.by.Sand+Dist_To_River+Sand+ST_Mangroves","Dissolved.oxygen.Min.by.Sand+Dist_To_River+Sand+ST_Mangroves","s(Dist_To_River, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = Sand, k = 4, bs = ""ts"") + Sand + ST_Mangroves",2871.37258625072,2912.45183832461,0.00268,NA,6.03,1,281.929,250.289,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
"Dist_To_River.by.HA_PA+HA_PA+Sand+SY_PA","Dist_To_River.by.HA_PA+HA_PA+Sand+SY_PA","s(Dist_To_River, by = HA_PA, k = 4, bs = ""ts"") + HA_PA + Sand + SY_PA",2871.37475375058,2903.21981877122,0.00349,NA,6,2,281.931,241.057,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
"Dist_To_River+HA_PA+Sand+SY_PA","Dist_To_River+HA_PA+Sand+SY_PA","s(Dist_To_River, k = 4, bs = ""ts"") + HA_PA + Sand + SY_PA",2871.37634065223,2903.22763128851,0.00349,NA,5,1,281.933,241.064,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
"Dist_To_River.by.SY_PA+HA_PA+Sand+SY_PA","Dist_To_River.by.SY_PA+HA_PA+Sand+SY_PA","s(Dist_To_River, by = SY_PA, k = 4, bs = ""ts"") + HA_PA + Sand + SY_PA",2871.37723650362,2903.23216008872,0.00349,NA,6,2,281.933,241.069,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
"Dist_To_River.by.Sand+HA_PA+Rocks+Sand","Dist_To_River.by.Sand+HA_PA+Rocks+Sand","s(Dist_To_River, by = Sand, k = 4, bs = ""ts"") + HA_PA + Rocks + Sand",2871.64076941718,2910.25933575512,0.0031,NA,6,1,282.197,248.096,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
