"","modname","formula","AICc","BIC","r2.vals","r2.vals.unique","edf","edf.less.1","delta.AICc","delta.BIC","wi.AICc","wi.BIC","Depth","Dist_To_Shore","Dist_To_River","Primary.productivity.Max","Dissolved.oxygen.Min","Temperature.Min","Salinity.Min","BottomVegCover","Latitude","Sand","Mud","Rocks","Seagrass_PA","TH_PA","SY_PA","HA_PA","ST_Mangroves","ST_Oysters"
"Depth.by.ST_Mangroves+Dist_To_River.by.ST_Mangroves+Sand+ST_Mangroves","Depth.by.ST_Mangroves+Dist_To_River.by.ST_Mangroves+Sand+ST_Mangroves","s(Depth, by = ST_Mangroves, k = 4, bs = ""ts"") + s(Dist_To_River, by = ST_Mangroves, k = 4, bs = ""ts"") + Sand + ST_Mangroves",3930.14235882069,4001.03327505824,0.00529,NA,8.19,0,357.998,307.805,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"Depth+Dist_To_Shore.by.Rocks+Rocks+Salinity.Min","Depth+Dist_To_Shore.by.Rocks+Rocks+Salinity.Min","s(Depth, k = 4, bs = ""ts"") + s(Salinity.Min, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Rocks, k = 4, bs = ""ts"") + Rocks",3930.14443134423,3990.35075328589,0.00519,NA,7.17,0,358,297.123,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"Dist_To_River.by.Sand+Dist_To_Shore.by.Sand+Salinity.Min.by.Sand+Sand","Dist_To_River.by.Sand+Dist_To_Shore.by.Sand+Salinity.Min.by.Sand+Sand","s(Dist_To_River, by = Sand, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Sand, k = 4, bs = ""ts"") + s(Salinity.Min, by = Sand, k = 4, bs = ""ts"") + Sand",3930.18521649346,3997.19192415478,0.00477,NA,8.97,1,358.041,303.964,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"Depth+Dist_To_Shore+Salinity.Min+ST_Oysters","Depth+Dist_To_Shore+Salinity.Min+ST_Oysters","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Salinity.Min, k = 4, bs = ""ts"") + ST_Oysters",3930.19456012723,3982.46194975677,0.00517,NA,6.13,0,358.051,289.234,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"Depth+Dist_To_Shore.by.Mud+Mud+ST_Oysters","Depth+Dist_To_Shore.by.Mud+Mud+ST_Oysters","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Mud, k = 4, bs = ""ts"") + Mud + ST_Oysters",3930.20123133264,3991.68646376403,0.00505,NA,7.34,0,358.057,298.458,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"Depth.by.Mud+Dist_To_Shore.by.Mud+Mud","Depth.by.Mud+Dist_To_Shore.by.Mud+Mud","s(Depth, by = Mud, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Mud, k = 4, bs = ""ts"") + Mud",3930.21157246554,3989.72456613237,0.00515,NA,7.44,0,358.068,296.496,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Depth.by.Mud+Dist_To_Shore.by.Mud+Mud+Primary.productivity.Max","Depth.by.Mud+Dist_To_Shore.by.Mud+Mud+Primary.productivity.Max","s(Primary.productivity.Max, k = 4, bs = ""ts"") + s(Depth, by = Mud, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Mud, k = 4, bs = ""ts"") + Mud",3930.2120587357,3989.74546416368,0.00515,NA,8.44,1,358.068,296.517,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Depth.by.Mud+Dist_To_Shore.by.Mud+Mud+Primary.productivity.Max.by.Mud","Depth.by.Mud+Dist_To_Shore.by.Mud+Mud+Primary.productivity.Max.by.Mud","s(Depth, by = Mud, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Mud, k = 4, bs = ""ts"") + s(Primary.productivity.Max, by = Mud, k = 4, bs = ""ts"") + Mud",3930.21491429672,3989.7415227444,0.00515,NA,9.44,2,358.071,296.513,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Dist_To_River.by.Mud+Latitude+Mud","Dist_To_River.by.Mud+Latitude+Mud","s(Latitude, k = 4, bs = ""ts"") + s(Dist_To_River, by = Mud, k = 4, bs = ""ts"") + Mud",3930.21799565992,3987.05143498572,0.00455,NA,6.9,0,358.074,293.823,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"Depth.by.Mud+Dissolved.oxygen.Min.by.Mud+Dist_To_Shore.by.Mud+Mud","Depth.by.Mud+Dissolved.oxygen.Min.by.Mud+Dist_To_Shore.by.Mud+Mud","s(Depth, by = Mud, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = Mud, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Mud, k = 4, bs = ""ts"") + Mud",3930.22699707138,3996.41990820815,0.00523,NA,9.44,1,358.083,303.192,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"Dist_To_River.by.SY_PA+Latitude+SY_PA","Dist_To_River.by.SY_PA+Latitude+SY_PA","s(Latitude, k = 4, bs = ""ts"") + s(Dist_To_River, by = SY_PA, k = 4, bs = ""ts"") + SY_PA",3930.28608648174,3986.50464536535,0.00441,NA,6.93,0,358.142,293.277,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"Depth.by.ST_Oysters+Dist_To_Shore.by.ST_Oysters+Salinity.Min.by.ST_Oysters+ST_Oysters","Depth.by.ST_Oysters+Dist_To_Shore.by.ST_Oysters+Salinity.Min.by.ST_Oysters+ST_Oysters","s(Depth, by = ST_Oysters, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = ST_Oysters, k = 4, bs = ""ts"") + s(Salinity.Min, by = ST_Oysters, k = 4, bs = ""ts"") + ST_Oysters",3930.30464402776,3988.99851175758,0.00522,NA,9.16,2,358.161,295.77,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"Dist_To_Shore.by.ST_Oysters+Latitude+ST_Oysters+SY_PA","Dist_To_Shore.by.ST_Oysters+Latitude+ST_Oysters+SY_PA","s(Latitude, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = ST_Oysters, k = 4, bs = ""ts"") + ST_Oysters + SY_PA",3930.31516506356,4000.48470367143,0.00573,NA,9.43,1,358.171,307.257,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
"Dist_To_Shore.by.Sand+Primary.productivity.Max.by.TH_PA+Sand+TH_PA","Dist_To_Shore.by.Sand+Primary.productivity.Max.by.TH_PA+Sand+TH_PA","s(Dist_To_Shore, by = Sand, k = 4, bs = ""ts"") + s(Primary.productivity.Max, by = TH_PA, k = 4, bs = ""ts"") + Sand + TH_PA",3930.32258208506,3998.85918242757,0.00474,NA,8.11,0,358.179,305.631,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"Latitude.by.TH_PA+Mud+Rocks+TH_PA","Latitude.by.TH_PA+Mud+Rocks+TH_PA","s(Latitude, by = TH_PA, k = 4, bs = ""ts"") + Mud + Rocks + TH_PA",3930.33359380007,3985.67330396976,0.00488,NA,7.75,1,358.19,292.445,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0
"Latitude.by.TH_PA+Rocks+TH_PA","Latitude.by.TH_PA+Rocks+TH_PA","s(Latitude, by = TH_PA, k = 4, bs = ""ts"") + Rocks + TH_PA",3930.35081835379,3977.81294725871,0.00474,NA,6.75,1,358.207,284.585,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
"Depth.by.SY_PA+Dist_To_River.by.ST_Mangroves+ST_Mangroves+SY_PA","Depth.by.SY_PA+Dist_To_River.by.ST_Mangroves+ST_Mangroves+SY_PA","s(Depth, by = SY_PA, k = 4, bs = ""ts"") + s(Dist_To_River, by = ST_Mangroves, k = 4, bs = ""ts"") + ST_Mangroves + SY_PA",3930.36516760311,4000.94451686994,0.00525,NA,8.28,0,358.221,307.716,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"Dist_To_Shore.by.Mud+Latitude.by.ST_Oysters+Mud+ST_Oysters","Dist_To_Shore.by.Mud+Latitude.by.ST_Oysters+Mud+ST_Oysters","s(Dist_To_Shore, by = Mud, k = 4, bs = ""ts"") + s(Latitude, by = ST_Oysters, k = 4, bs = ""ts"") + Mud + ST_Oysters",3930.39251322649,4015.09800015679,0.00536,NA,10.28,0,358.248,321.87,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
"Depth.te.Salinity.Min+ST_Oysters","Depth.te.Salinity.Min+ST_Oysters","te(Depth, Salinity.Min, k = 4, bs = c(""ts"", ""ts"")) + ST_Oysters",3930.44158795377,4007.35482291069,0.0056,NA,8.17,0,358.298,314.127,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"Depth+Dist_To_Shore.te.Dissolved.oxygen.Min+Sand","Depth+Dist_To_Shore.te.Dissolved.oxygen.Min+Sand","s(Depth, k = 4, bs = ""ts"") + te(Dist_To_Shore, Dissolved.oxygen.Min, k = 4, bs = c(""ts"", ""ts"")) + Sand",3930.44814673249,4005.27547384021,0.00537,NA,8.17,0,358.304,312.047,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"Dist_To_Shore.by.Mud+Latitude+Mud+Sand","Dist_To_Shore.by.Mud+Latitude+Mud+Sand","s(Latitude, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Mud, k = 4, bs = ""ts"") + Mud + Sand",3930.45984994741,4007.75891903495,0.00532,NA,9.27,0,358.316,314.531,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
"Dist_To_Shore.by.SY_PA+Latitude.by.Mud+Mud+SY_PA","Dist_To_Shore.by.SY_PA+Latitude.by.Mud+Mud+SY_PA","s(Dist_To_Shore, by = SY_PA, k = 4, bs = ""ts"") + s(Latitude, by = Mud, k = 4, bs = ""ts"") + Mud + SY_PA",3930.49571032911,4029.49192917975,0.00613,NA,12.11,0,358.352,336.264,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
"Depth.by.ST_Oysters+Dist_To_Shore+Salinity.Min.by.ST_Oysters+ST_Oysters","Depth.by.ST_Oysters+Dist_To_Shore+Salinity.Min.by.ST_Oysters+ST_Oysters","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Depth, by = ST_Oysters, k = 4, bs = ""ts"") + s(Salinity.Min, by = ST_Oysters, k = 4, bs = ""ts"") + ST_Oysters",3930.52610207693,3989.26194506555,0.00521,NA,8.16,1,358.382,296.034,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"Depth.by.SY_PA+Dist_To_River.by.Sand+Sand+SY_PA","Depth.by.SY_PA+Dist_To_River.by.Sand+Sand+SY_PA","s(Depth, by = SY_PA, k = 4, bs = ""ts"") + s(Dist_To_River, by = Sand, k = 4, bs = ""ts"") + Sand + SY_PA",3930.53725510415,4000.21106777739,0.00537,NA,8.32,0,358.393,306.983,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"Dist_To_Shore+Latitude.by.ST_Oysters+ST_Oysters","Dist_To_Shore+Latitude.by.ST_Oysters+ST_Oysters","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Latitude, by = ST_Oysters, k = 4, bs = ""ts"") + ST_Oysters",3930.53980984815,4000.09245409106,0.00568,NA,8.41,0,358.396,306.864,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Depth.by.Rocks+Dist_To_Shore.by.Rocks+Rocks+Salinity.Min","Depth.by.Rocks+Dist_To_Shore.by.Rocks+Rocks+Salinity.Min","s(Salinity.Min, k = 4, bs = ""ts"") + s(Depth, by = Rocks, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Rocks, k = 4, bs = ""ts"") + Rocks",3930.5716444721,3991.00096157633,0.0052,NA,8.19,1,358.428,297.773,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"Depth+Dist_To_Shore.by.ST_Oysters+Salinity.Min.by.ST_Oysters+ST_Oysters","Depth+Dist_To_Shore.by.ST_Oysters+Salinity.Min.by.ST_Oysters+ST_Oysters","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = ST_Oysters, k = 4, bs = ""ts"") + s(Salinity.Min, by = ST_Oysters, k = 4, bs = ""ts"") + ST_Oysters",3930.58640337609,3988.99910790642,0.0052,NA,8.12,1,358.442,295.771,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"Dist_To_River+Rocks+Sand+Temperature.Min.by.Rocks","Dist_To_River+Rocks+Sand+Temperature.Min.by.Rocks","s(Dist_To_River, k = 4, bs = ""ts"") + s(Temperature.Min, by = Rocks, k = 4, bs = ""ts"") + Rocks + Sand",3930.59357785533,3985.63087963058,0.00393,NA,7.48,1,358.45,292.403,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
"Depth.by.ST_Mangroves+Dist_To_River.by.ST_Mangroves+ST_Mangroves","Depth.by.ST_Mangroves+Dist_To_River.by.ST_Mangroves+ST_Mangroves","s(Depth, by = ST_Mangroves, k = 4, bs = ""ts"") + s(Dist_To_River, by = ST_Mangroves, k = 4, bs = ""ts"") + ST_Mangroves",3930.59692843601,3993.72144692062,0.0052,NA,7.21,0,358.453,300.493,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Depth.by.TH_PA+Mud+Rocks+TH_PA","Depth.by.TH_PA+Mud+Rocks+TH_PA","s(Depth, by = TH_PA, k = 4, bs = ""ts"") + Mud + Rocks + TH_PA",3930.61756748916,3991.76359863304,0.00423,NA,7.2,0,358.474,298.536,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
"Dist_To_Shore.by.SY_PA+Latitude+Mud+SY_PA","Dist_To_Shore.by.SY_PA+Latitude+Mud+SY_PA","s(Latitude, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = SY_PA, k = 4, bs = ""ts"") + Mud + SY_PA",3930.62042988172,4007.35952109778,0.0057,NA,9.47,0,358.476,314.131,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
"Dist_To_River.by.SY_PA+Rocks+SY_PA+Temperature.Min.by.Rocks","Dist_To_River.by.SY_PA+Rocks+SY_PA+Temperature.Min.by.Rocks","s(Dist_To_River, by = SY_PA, k = 4, bs = ""ts"") + s(Temperature.Min, by = Rocks, k = 4, bs = ""ts"") + Rocks + SY_PA",3930.62376725509,3992.55463362705,0.00377,NA,8.43,1,358.48,299.327,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
"Dissolved.oxygen.Min.by.Rocks+Dist_To_River.by.Rocks+Rocks+Temperature.Min.by.Rocks","Dissolved.oxygen.Min.by.Rocks+Dist_To_River.by.Rocks+Rocks+Temperature.Min.by.Rocks","s(Dissolved.oxygen.Min, by = Rocks, k = 4, bs = ""ts"") + s(Dist_To_River, by = Rocks, k = 4, bs = ""ts"") + s(Temperature.Min, by = Rocks, k = 4, bs = ""ts"") + Rocks",3930.65740196381,3992.05044325227,0.00395,NA,9.46,2,358.513,298.822,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
"Depth.by.SY_PA+Dist_To_River.by.SY_PA+ST_Mangroves+SY_PA","Depth.by.SY_PA+Dist_To_River.by.SY_PA+ST_Mangroves+SY_PA","s(Depth, by = SY_PA, k = 4, bs = ""ts"") + s(Dist_To_River, by = SY_PA, k = 4, bs = ""ts"") + ST_Mangroves + SY_PA",3930.66018658114,4000.07207598163,0.00528,NA,8.31,0,358.516,306.844,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"Dist_To_River+Latitude+Mud+ST_Oysters","Dist_To_River+Latitude+Mud+ST_Oysters","s(Dist_To_River, k = 4, bs = ""ts"") + s(Latitude, k = 4, bs = ""ts"") + Mud + ST_Oysters",3930.66917083614,3987.53290737446,0.0046,NA,6.94,0,358.525,294.305,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
"Dist_To_Shore.by.Sand+Latitude+Sand+SY_PA","Dist_To_Shore.by.Sand+Latitude+Sand+SY_PA","s(Latitude, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Sand, k = 4, bs = ""ts"") + Sand + SY_PA",3930.67543225769,4008.21527963012,0.00471,NA,9.37,0,358.531,314.987,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
"Depth.by.ST_Mangroves+Dist_To_River.by.ST_Mangroves+Rocks+ST_Mangroves","Depth.by.ST_Mangroves+Dist_To_River.by.ST_Mangroves+Rocks+ST_Mangroves","s(Depth, by = ST_Mangroves, k = 4, bs = ""ts"") + s(Dist_To_River, by = ST_Mangroves, k = 4, bs = ""ts"") + Rocks + ST_Mangroves",3930.68115808708,4001.2829495876,0.00527,NA,8.15,0,358.537,308.055,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"Dist_To_Shore.by.SY_PA+Latitude+Rocks+SY_PA","Dist_To_Shore.by.SY_PA+Latitude+Rocks+SY_PA","s(Latitude, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = SY_PA, k = 4, bs = ""ts"") + Rocks + SY_PA",3930.6899604343,4007.02767350856,0.00583,NA,9.49,0,358.546,313.8,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
"Dist_To_River.by.Mud+Dist_To_Shore.te.Primary.productivity.Max+Mud","Dist_To_River.by.Mud+Dist_To_Shore.te.Primary.productivity.Max+Mud","s(Dist_To_River, by = Mud, k = 4, bs = ""ts"") + te(Dist_To_Shore, Primary.productivity.Max, k = 4, bs = c(""ts"", ""ts"")) + Mud",3930.75370778375,4020.13570238706,0.00607,NA,9.74,0,358.61,326.908,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Dist_To_Shore+Mud+Sand+Temperature.Min.by.Mud","Dist_To_Shore+Mud+Sand+Temperature.Min.by.Mud","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Temperature.Min, by = Mud, k = 4, bs = ""ts"") + Mud + Sand",3930.76931249478,4018.57118299616,0.00453,NA,9.97,0,358.625,325.343,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
"Dist_To_River.by.Mud+Latitude+Mud+ST_Oysters","Dist_To_River.by.Mud+Latitude+Mud+ST_Oysters","s(Latitude, k = 4, bs = ""ts"") + s(Dist_To_River, by = Mud, k = 4, bs = ""ts"") + Mud + ST_Oysters",3930.78002950629,3995.55531298028,0.0046,NA,7.9,0,358.636,302.327,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
"Depth+Dist_To_Shore+Salinity.Min.by.ST_Oysters+ST_Oysters","Depth+Dist_To_Shore+Salinity.Min.by.ST_Oysters+ST_Oysters","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Salinity.Min, by = ST_Oysters, k = 4, bs = ""ts"") + ST_Oysters",3930.79367333829,3989.20932782941,0.0052,NA,7.13,0,358.65,295.981,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"Depth.by.Sand+Salinity.Min+Sand","Depth.by.Sand+Salinity.Min+Sand","s(Salinity.Min, k = 4, bs = ""ts"") + s(Depth, by = Sand, k = 4, bs = ""ts"") + Sand",3930.81966489886,3999.77831370015,0.00547,NA,8.08,0,358.676,306.55,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"Dist_To_Shore.by.SY_PA+Mud+SY_PA+Temperature.Min.by.Mud","Dist_To_Shore.by.SY_PA+Mud+SY_PA+Temperature.Min.by.Mud","s(Dist_To_Shore, by = SY_PA, k = 4, bs = ""ts"") + s(Temperature.Min, by = Mud, k = 4, bs = ""ts"") + Mud + SY_PA",3930.83098470839,4019.02673178792,0.00431,NA,11.03,1,358.687,325.799,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"Depth.by.ST_Mangroves+Dist_To_River.by.ST_Oysters+ST_Mangroves+ST_Oysters","Depth.by.ST_Mangroves+Dist_To_River.by.ST_Oysters+ST_Mangroves+ST_Oysters","s(Depth, by = ST_Mangroves, k = 4, bs = ""ts"") + s(Dist_To_River, by = ST_Oysters, k = 4, bs = ""ts"") + ST_Mangroves + ST_Oysters",3930.83507504034,4000.53320526093,0.0053,NA,8.2,0,358.691,307.305,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"Depth.by.ST_Mangroves+Dist_To_River+Sand+ST_Mangroves","Depth.by.ST_Mangroves+Dist_To_River+Sand+ST_Mangroves","s(Dist_To_River, k = 4, bs = ""ts"") + s(Depth, by = ST_Mangroves, k = 4, bs = ""ts"") + Sand + ST_Mangroves",3930.86974083323,3993.44667296664,0.00531,NA,7.22,0,358.726,300.219,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"Dist_To_River.by.SY_PA+Latitude+ST_Oysters+SY_PA","Dist_To_River.by.SY_PA+Latitude+ST_Oysters+SY_PA","s(Latitude, k = 4, bs = ""ts"") + s(Dist_To_River, by = SY_PA, k = 4, bs = ""ts"") + ST_Oysters + SY_PA",3930.88137107799,3995.04661053384,0.00446,NA,7.92,0,358.737,301.819,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
"Dist_To_River+Dist_To_Shore.by.Sand+Salinity.Min+Sand","Dist_To_River+Dist_To_Shore.by.Sand+Salinity.Min+Sand","s(Dist_To_River, k = 4, bs = ""ts"") + s(Salinity.Min, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Sand, k = 4, bs = ""ts"") + Sand",3930.88562467341,3990.01470211183,0.00467,NA,6.95,0,358.742,296.787,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"Rocks+ST_Oysters+Temperature.Min.by.Rocks+TH_PA","Rocks+ST_Oysters+Temperature.Min.by.Rocks+TH_PA","s(Temperature.Min, by = Rocks, k = 4, bs = ""ts"") + Rocks + ST_Oysters + TH_PA",3930.89540757342,3985.90670469996,0.0047,NA,7.62,1,358.751,292.679,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
"Dist_To_Shore+Latitude+Sand","Dist_To_Shore+Latitude+Sand","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Latitude, k = 4, bs = ""ts"") + Sand",3930.93193125481,3993.03867864779,0.00561,NA,7.41,0,358.788,299.811,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"Depth.te.Dist_To_Shore+Mud+Sand","Depth.te.Dist_To_Shore+Mud+Sand","te(Depth, Dist_To_Shore, k = 4, bs = c(""ts"", ""ts"")) + Mud + Sand",3930.94123748359,4009.71556539694,0.00551,NA,8.62,0,358.797,316.487,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"Depth+Dist_To_Shore.by.Mud+Mud+Sand","Depth+Dist_To_Shore.by.Mud+Mud+Sand","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Mud, k = 4, bs = ""ts"") + Mud + Sand",3930.95908927357,3992.76198673394,0.00503,NA,7.39,0,358.815,299.534,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"Depth+Dist_To_Shore+Salinity.Min+Sand","Depth+Dist_To_Shore+Salinity.Min+Sand","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Salinity.Min, k = 4, bs = ""ts"") + Sand",3930.96700909098,3983.93390193485,0.00511,NA,6.22,0,358.823,290.706,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"Depth.te.Salinity.Min+Rocks+ST_Oysters","Depth.te.Salinity.Min+Rocks+ST_Oysters","te(Depth, Salinity.Min, k = 4, bs = c(""ts"", ""ts"")) + Rocks + ST_Oysters",3930.97145321186,4015.02247029731,0.00566,NA,9.09,0,358.827,321.794,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"Depth.by.ST_Mangroves+Dissolved.oxygen.Min.by.ST_Mangroves+Dist_To_River.by.ST_Mangroves+ST_Mangroves","Depth.by.ST_Mangroves+Dissolved.oxygen.Min.by.ST_Mangroves+Dist_To_River.by.ST_Mangroves+ST_Mangroves","s(Depth, by = ST_Mangroves, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = ST_Mangroves, k = 4, bs = ""ts"") + s(Dist_To_River, by = ST_Mangroves, k = 4, bs = ""ts"") + ST_Mangroves",3930.99213441894,3997.57544893223,0.00521,NA,9.2,1,358.848,304.347,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"Depth.by.ST_Mangroves+Dissolved.oxygen.Min+Dist_To_River.by.ST_Mangroves+ST_Mangroves","Depth.by.ST_Mangroves+Dissolved.oxygen.Min+Dist_To_River.by.ST_Mangroves+ST_Mangroves","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Depth, by = ST_Mangroves, k = 4, bs = ""ts"") + s(Dist_To_River, by = ST_Mangroves, k = 4, bs = ""ts"") + ST_Mangroves",3930.99305955363,3998.29398165656,0.00522,NA,8.19,0,358.849,305.066,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"Depth.by.SY_PA+Dist_To_River+ST_Mangroves+SY_PA","Depth.by.SY_PA+Dist_To_River+ST_Mangroves+SY_PA","s(Dist_To_River, k = 4, bs = ""ts"") + s(Depth, by = SY_PA, k = 4, bs = ""ts"") + ST_Mangroves + SY_PA",3931.01744206736,3993.303427059,0.00528,NA,7.32,0,358.873,300.075,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"Depth.by.TH_PA+Rocks+Salinity.Min.by.TH_PA+TH_PA","Depth.by.TH_PA+Rocks+Salinity.Min.by.TH_PA+TH_PA","s(Depth, by = TH_PA, k = 4, bs = ""ts"") + s(Salinity.Min, by = TH_PA, k = 4, bs = ""ts"") + Rocks + TH_PA",3931.02266324795,3998.11034295903,0.00438,NA,8.11,0,358.879,304.882,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
"Dist_To_Shore.by.Rocks+Rocks+ST_Oysters+Temperature.Min.by.Rocks","Dist_To_Shore.by.Rocks+Rocks+ST_Oysters+Temperature.Min.by.Rocks","s(Dist_To_Shore, by = Rocks, k = 4, bs = ""ts"") + s(Temperature.Min, by = Rocks, k = 4, bs = ""ts"") + Rocks + ST_Oysters",3931.04429456898,4007.67803862629,0.00449,NA,10.03,1,358.9,314.45,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"Dissolved.oxygen.Min+Dist_To_River.by.Rocks+Rocks+Temperature.Min.by.Rocks","Dissolved.oxygen.Min+Dist_To_River.by.Rocks+Rocks+Temperature.Min.by.Rocks","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Dist_To_River, by = Rocks, k = 4, bs = ""ts"") + s(Temperature.Min, by = Rocks, k = 4, bs = ""ts"") + Rocks",3931.04528745816,3992.03935951347,0.00392,NA,8.46,1,358.901,298.811,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
