"","modname","formula","AICc","BIC","r2.vals","r2.vals.unique","edf","edf.less.1","delta.AICc","delta.BIC","wi.AICc","wi.BIC","Depth","Dist_To_Shore","Dist_To_River","Primary.productivity.Max","Dissolved.oxygen.Min","Temperature.Min","Salinity.Min","BottomVegCover","Latitude","Sand","Mud","Rocks","Seagrass_PA","TH_PA","SY_PA","HA_PA","ST_Mangroves","ST_Oysters"
"Primary.productivity.Max.by.SY_PA+Rocks+ST_Oysters+SY_PA","Primary.productivity.Max.by.SY_PA+Rocks+ST_Oysters+SY_PA","s(Primary.productivity.Max, by = SY_PA, k = 4, bs = ""ts"") + Rocks + ST_Oysters + SY_PA",148.43742077382,177.632640725449,0.00018,NA,6,2,41.582,39.813,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
"Rocks+Salinity.Min.by.Rocks+ST_Oysters+SY_PA","Rocks+Salinity.Min.by.Rocks+ST_Oysters+SY_PA","s(Salinity.Min, by = Rocks, k = 4, bs = ""ts"") + Rocks + ST_Oysters + SY_PA",148.437551712138,177.633716238699,0.00018,NA,6,2,41.582,39.814,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
"Rocks+Salinity.Min+ST_Oysters+SY_PA","Rocks+Salinity.Min+ST_Oysters+SY_PA","s(Salinity.Min, k = 4, bs = ""ts"") + Rocks + ST_Oysters + SY_PA",148.437627238673,177.634679737419,0.00018,NA,5,1,41.583,39.815,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
"Rocks+Salinity.Min.by.ST_Oysters+ST_Oysters+SY_PA","Rocks+Salinity.Min.by.ST_Oysters+ST_Oysters+SY_PA","s(Salinity.Min, by = ST_Oysters, k = 4, bs = ""ts"") + Rocks + ST_Oysters + SY_PA",148.437627665413,177.634682869293,0.00018,NA,6,2,41.583,39.815,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
"Rocks+Salinity.Min.by.SY_PA+ST_Oysters+SY_PA","Rocks+Salinity.Min.by.SY_PA+ST_Oysters+SY_PA","s(Salinity.Min, by = SY_PA, k = 4, bs = ""ts"") + Rocks + ST_Oysters + SY_PA",148.437627951453,177.63468496856,0.00018,NA,6,2,41.583,39.815,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
"Mud+ST_Mangroves+ST_Oysters+SY_PA","Mud+ST_Mangroves+ST_Oysters+SY_PA","Mud + ST_Mangroves + ST_Oysters + SY_PA",148.451610945625,184.942451357883,0.00023,NA,5,0,41.597,47.123,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1
"Mud+Sand+ST_Mangroves","Mud+Sand+ST_Mangroves","Mud + Sand + ST_Mangroves",148.453614689477,177.647019686928,0.00013,NA,4,0,41.599,39.828,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
"ST_Oysters+SY_PA","ST_Oysters+SY_PA","ST_Oysters + SY_PA",148.456427704569,170.352030852804,0.00017,NA,3,0,41.601,32.533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"Latitude+ST_Oysters+SY_PA","Latitude+ST_Oysters+SY_PA","s(Latitude, k = 4, bs = ""ts"") + ST_Oysters + SY_PA",148.456667610468,170.353209442778,0.00017,NA,4,1,41.602,32.534,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
"Latitude.by.ST_Oysters+ST_Oysters+SY_PA","Latitude.by.ST_Oysters+ST_Oysters+SY_PA","s(Latitude, by = ST_Oysters, k = 4, bs = ""ts"") + ST_Oysters + SY_PA",148.456670020681,170.353221181191,0.00017,NA,5,2,41.602,32.534,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
"Latitude.by.SY_PA+ST_Oysters+SY_PA","Latitude.by.SY_PA+ST_Oysters+SY_PA","s(Latitude, by = SY_PA, k = 4, bs = ""ts"") + ST_Oysters + SY_PA",148.456708304993,170.353407636603,0.00017,NA,5,2,41.602,32.534,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
"Primary.productivity.Max+ST_Oysters+SY_PA","Primary.productivity.Max+ST_Oysters+SY_PA","s(Primary.productivity.Max, k = 4, bs = ""ts"") + ST_Oysters + SY_PA",148.456786823651,170.354232586873,0.00017,NA,4,1,41.602,32.535,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"Primary.productivity.Max.by.ST_Oysters+ST_Oysters+SY_PA","Primary.productivity.Max.by.ST_Oysters+ST_Oysters+SY_PA","s(Primary.productivity.Max, by = ST_Oysters, k = 4, bs = ""ts"") + ST_Oysters + SY_PA",148.456789252912,170.354247390087,0.00017,NA,5,2,41.602,32.535,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"Primary.productivity.Max.by.SY_PA+ST_Oysters+SY_PA","Primary.productivity.Max.by.SY_PA+ST_Oysters+SY_PA","s(Primary.productivity.Max, by = SY_PA, k = 4, bs = ""ts"") + ST_Oysters + SY_PA",148.456807305799,170.354357399259,0.00017,NA,5,2,41.602,32.535,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"Salinity.Min.by.SY_PA+ST_Oysters+SY_PA","Salinity.Min.by.SY_PA+ST_Oysters+SY_PA","s(Salinity.Min, by = SY_PA, k = 4, bs = ""ts"") + ST_Oysters + SY_PA",148.456857856323,170.35506912492,0.00017,NA,5,2,41.602,32.536,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"Salinity.Min.by.ST_Oysters+ST_Oysters+SY_PA","Salinity.Min.by.ST_Oysters+ST_Oysters+SY_PA","s(Salinity.Min, by = ST_Oysters, k = 4, bs = ""ts"") + ST_Oysters + SY_PA",148.45686160506,170.355095464213,0.00017,NA,5,2,41.602,32.536,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"Salinity.Min+ST_Oysters+SY_PA","Salinity.Min+ST_Oysters+SY_PA","s(Salinity.Min, k = 4, bs = ""ts"") + ST_Oysters + SY_PA",148.456861699508,170.355096127821,0.00017,NA,4,1,41.602,32.536,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"HA_PA+Sand+ST_Mangroves+ST_Oysters","HA_PA+Sand+ST_Mangroves+ST_Oysters","HA_PA + Sand + ST_Mangroves + ST_Oysters",148.458216125268,184.949056537529,0.00018,NA,5,0,41.603,47.13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
"ST_Mangroves+ST_Oysters+SY_PA","ST_Mangroves+ST_Oysters+SY_PA","ST_Mangroves + ST_Oysters + SY_PA",148.49506965809,177.688474655541,2e-04,NA,4,0,41.64,39.869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
"Rocks+Sand+ST_Mangroves","Rocks+Sand+ST_Mangroves","Rocks + Sand + ST_Mangroves",148.547498203882,177.740903201333,0.00012,NA,4,0,41.692,39.922,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
"Mud+Sand+SY_PA+Temperature.Min.by.Mud","Mud+Sand+SY_PA+Temperature.Min.by.Mud","s(Temperature.Min, by = Mud, k = 4, bs = ""ts"") + Mud + Sand + SY_PA",148.598861801086,182.433256030899,0.00023,NA,6,1,41.744,44.614,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
"Mud+Rocks+Temperature.Min","Mud+Rocks+Temperature.Min","s(Temperature.Min, k = 4, bs = ""ts"") + Mud + Rocks",148.61948254892,172.39121640952,5e-04,NA,4,1,41.764,34.572,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
"Mud+Rocks+Temperature.Min.by.Rocks","Mud+Rocks+Temperature.Min.by.Rocks","s(Temperature.Min, by = Rocks, k = 4, bs = ""ts"") + Mud + Rocks",148.623979880903,172.474833312921,5e-04,NA,5,2,41.769,34.656,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
"Sand+ST_Mangroves","Sand+ST_Mangroves","Sand + ST_Mangroves",148.648153755087,170.543756903322,9e-05,NA,3,0,41.793,32.725,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"Latitude.by.Rocks+Rocks+Sand","Latitude.by.Rocks+Rocks+Sand","s(Latitude, by = Rocks, k = 4, bs = ""ts"") + Rocks + Sand",148.688941574454,170.418498621411,6e-05,NA,5,2,41.834,32.599,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
"Rocks+Salinity.Min.by.Sand+Sand","Rocks+Salinity.Min.by.Sand+Sand","s(Salinity.Min, by = Sand, k = 4, bs = ""ts"") + Rocks + Sand",148.693785892129,170.442311852223,6e-05,NA,5,2,41.839,32.623,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
"Sand+ST_Oysters+SY_PA+Temperature.Min.by.Sand","Sand+ST_Oysters+SY_PA+Temperature.Min.by.Sand","s(Temperature.Min, by = Sand, k = 4, bs = ""ts"") + Sand + ST_Oysters + SY_PA",148.714358409981,184.046959931371,0.00025,NA,6,1,41.859,46.228,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
"Sand+ST_Oysters+SY_PA+Temperature.Min.by.ST_Oysters","Sand+ST_Oysters+SY_PA+Temperature.Min.by.ST_Oysters","s(Temperature.Min, by = ST_Oysters, k = 4, bs = ""ts"") + Sand + ST_Oysters + SY_PA",148.714362073056,184.046925543392,0.00025,NA,6,1,41.859,46.228,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
"Sand+ST_Oysters+SY_PA+Temperature.Min","Sand+ST_Oysters+SY_PA+Temperature.Min","s(Temperature.Min, k = 4, bs = ""ts"") + Sand + ST_Oysters + SY_PA",148.71436420281,184.046905549658,0.00025,NA,5,0,41.859,46.228,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
"Sand+ST_Oysters+SY_PA+Temperature.Min.by.SY_PA","Sand+ST_Oysters+SY_PA+Temperature.Min.by.SY_PA","s(Temperature.Min, by = SY_PA, k = 4, bs = ""ts"") + Sand + ST_Oysters + SY_PA",148.714365506771,184.046893308254,0.00025,NA,6,1,41.859,46.228,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
"Salinity.Min+Sand","Salinity.Min+Sand","s(Salinity.Min, k = 4, bs = ""ts"") + Sand",148.71807063557,163.273527650654,5e-05,NA,3,1,41.863,25.454,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"Primary.productivity.Max+Rocks+Sand","Primary.productivity.Max+Rocks+Sand","s(Primary.productivity.Max, k = 4, bs = ""ts"") + Rocks + Sand",148.720869254991,170.567170534968,6e-05,NA,4,1,41.866,32.748,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"Sand","Sand","Sand",148.729879381544,163.327314346754,5e-05,NA,2,0,41.875,25.508,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Latitude+Sand","Latitude+Sand","s(Latitude, k = 4, bs = ""ts"") + Sand",148.730120080672,163.328493856682,5e-05,NA,3,1,41.875,25.509,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"Latitude.by.Sand+Sand","Latitude.by.Sand+Sand","s(Latitude, by = Sand, k = 4, bs = ""ts"") + Sand",148.730137438604,163.328578244838,5e-05,NA,4,2,41.875,25.509,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"Primary.productivity.Max+Sand","Primary.productivity.Max+Sand","s(Primary.productivity.Max, k = 4, bs = ""ts"") + Sand",148.730205715944,163.32919241152,5e-05,NA,3,1,41.875,25.51,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Primary.productivity.Max.by.Sand+Sand","Primary.productivity.Max.by.Sand+Sand","s(Primary.productivity.Max, by = Sand, k = 4, bs = ""ts"") + Sand",148.730247496233,163.329431402779,5e-05,NA,4,2,41.875,25.51,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Salinity.Min.by.Sand+Sand","Salinity.Min.by.Sand+Sand","s(Salinity.Min, by = Sand, k = 4, bs = ""ts"") + Sand",148.730333231425,163.330529195681,5e-05,NA,4,2,41.875,25.511,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"Rocks+Sand","Rocks+Sand","Rocks + Sand",148.73447928758,170.630082435814,8e-05,NA,3,0,41.879,32.811,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"Primary.productivity.Max.by.Rocks+Rocks+Sand","Primary.productivity.Max.by.Rocks+Rocks+Sand","s(Primary.productivity.Max, by = Rocks, k = 4, bs = ""ts"") + Rocks + Sand",148.734634961624,170.630858262767,6e-05,NA,5,2,41.88,32.812,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"Latitude+Rocks+Sand","Latitude+Rocks+Sand","s(Latitude, k = 4, bs = ""ts"") + Rocks + Sand",148.734712556517,170.63122102443,6e-05,NA,4,1,41.88,32.812,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
"Latitude.by.Sand+Rocks+Sand","Latitude.by.Sand+Rocks+Sand","s(Latitude, by = Sand, k = 4, bs = ""ts"") + Rocks + Sand",148.734729474965,170.631303110903,6e-05,NA,5,2,41.88,32.812,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
"Primary.productivity.Max.by.Sand+Rocks+Sand","Primary.productivity.Max.by.Sand+Rocks+Sand","s(Primary.productivity.Max, by = Sand, k = 4, bs = ""ts"") + Rocks + Sand",148.734833065277,170.632096825901,6e-05,NA,5,2,41.88,32.813,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"Mud+ST_Mangroves+ST_Oysters","Mud+ST_Mangroves+ST_Oysters","Mud + ST_Mangroves + ST_Oysters",148.734951299772,177.928356297223,0.00013,NA,4,0,41.88,40.109,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
"Rocks+Salinity.Min+Sand","Rocks+Salinity.Min+Sand","s(Salinity.Min, k = 4, bs = ""ts"") + Rocks + Sand",148.734982373935,170.633711298248,6e-05,NA,4,1,41.88,32.814,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
"Rocks+Salinity.Min.by.Rocks+Sand","Rocks+Salinity.Min.by.Rocks+Sand","s(Salinity.Min, by = Rocks, k = 4, bs = ""ts"") + Rocks + Sand",148.735019584125,170.633633971153,6e-05,NA,5,2,41.88,32.814,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
"Mud+Rocks+Sand+SY_PA","Mud+Rocks+Sand+SY_PA","Mud + Rocks + Sand + SY_PA",148.739937794429,185.23077820669,0.00026,NA,5,0,41.885,47.412,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0
"HA_PA+Mud+Rocks+ST_Oysters","HA_PA+Mud+Rocks+ST_Oysters","HA_PA + Mud + Rocks + ST_Oysters",148.776591854214,185.267432266473,0.00021,NA,5,0,41.922,47.448,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1
"Mud+ST_Oysters+SY_PA+Temperature.Min.by.ST_Oysters","Mud+ST_Oysters+SY_PA+Temperature.Min.by.ST_Oysters","s(Temperature.Min, by = ST_Oysters, k = 4, bs = ""ts"") + Mud + ST_Oysters + SY_PA",148.790099737617,183.77123802085,0.00019,NA,6,1,41.935,45.952,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
"Mud+ST_Oysters+SY_PA+Temperature.Min.by.SY_PA","Mud+ST_Oysters+SY_PA+Temperature.Min.by.SY_PA","s(Temperature.Min, by = SY_PA, k = 4, bs = ""ts"") + Mud + ST_Oysters + SY_PA",148.790107329164,183.771087124154,0.00019,NA,6,1,41.935,45.952,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
"Mud+ST_Oysters+SY_PA+Temperature.Min","Mud+ST_Oysters+SY_PA+Temperature.Min","s(Temperature.Min, k = 4, bs = ""ts"") + Mud + ST_Oysters + SY_PA",148.790107334232,183.77108702307,0.00019,NA,5,0,41.935,45.952,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
"Mud+Rocks+Sand+ST_Mangroves","Mud+Rocks+Sand+ST_Mangroves","Mud + Rocks + Sand + ST_Mangroves",148.835993502481,185.326833914742,0.00015,NA,5,0,41.981,47.508,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0
"HA_PA+Sand+ST_Oysters+Temperature.Min","HA_PA+Sand+ST_Oysters+Temperature.Min","s(Temperature.Min, k = 4, bs = ""ts"") + HA_PA + Sand + ST_Oysters",148.869337659603,177.825667922048,9e-05,NA,5,1,42.014,40.006,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
"HA_PA+Sand+ST_Oysters+Temperature.Min.by.ST_Oysters","HA_PA+Sand+ST_Oysters+Temperature.Min.by.ST_Oysters","s(Temperature.Min, by = ST_Oysters, k = 4, bs = ""ts"") + HA_PA + Sand + ST_Oysters",148.884993294392,177.898408149123,9e-05,NA,6,2,42.03,40.079,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
"HA_PA+Rocks+Sand+ST_Oysters","HA_PA+Rocks+Sand+ST_Oysters","HA_PA + Rocks + Sand + ST_Oysters",148.88821205522,185.37905246748,0.00017,NA,5,0,42.033,47.56,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"HA_PA+Latitude.by.ST_Oysters+Sand+ST_Oysters","HA_PA+Latitude.by.ST_Oysters+Sand+ST_Oysters","s(Latitude, by = ST_Oysters, k = 4, bs = ""ts"") + HA_PA + Sand + ST_Oysters",148.899503627541,177.96530403182,9e-05,NA,6,2,42.044,40.146,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
"HA_PA+Primary.productivity.Max.by.Sand+Sand+ST_Oysters","HA_PA+Primary.productivity.Max.by.Sand+Sand+ST_Oysters","s(Primary.productivity.Max, by = Sand, k = 4, bs = ""ts"") + HA_PA + Sand + ST_Oysters",148.900255438236,177.969162055599,9e-05,NA,6,2,42.045,40.15,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
"HA_PA+Latitude+Sand+ST_Oysters","HA_PA+Latitude+Sand+ST_Oysters","s(Latitude, k = 4, bs = ""ts"") + HA_PA + Sand + ST_Oysters",148.915136850364,178.037932172565,9e-05,NA,5,1,42.06,40.219,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
"HA_PA+Primary.productivity.Max.by.HA_PA+Sand+ST_Oysters","HA_PA+Primary.productivity.Max.by.HA_PA+Sand+ST_Oysters","s(Primary.productivity.Max, by = HA_PA, k = 4, bs = ""ts"") + HA_PA + Sand + ST_Oysters",148.915239217046,178.038485922825,9e-05,NA,6,2,42.06,40.219,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
"HA_PA+Salinity.Min.by.Sand+Sand+ST_Oysters","HA_PA+Salinity.Min.by.Sand+Sand+ST_Oysters","s(Salinity.Min, by = Sand, k = 4, bs = ""ts"") + HA_PA + Sand + ST_Oysters",148.915293400739,178.0387863794,9e-05,NA,6,2,42.06,40.22,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
"HA_PA+Primary.productivity.Max+Sand+ST_Oysters","HA_PA+Primary.productivity.Max+Sand+ST_Oysters","s(Primary.productivity.Max, k = 4, bs = ""ts"") + HA_PA + Sand + ST_Oysters",148.915751521835,178.041100451746,9e-05,NA,5,1,42.061,40.222,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
"HA_PA+Sand+ST_Oysters+Temperature.Min.by.Sand","HA_PA+Sand+ST_Oysters+Temperature.Min.by.Sand","s(Temperature.Min, by = Sand, k = 4, bs = ""ts"") + HA_PA + Sand + ST_Oysters",148.916401510368,178.044375693544,9e-05,NA,6,2,42.061,40.225,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
"HA_PA+Latitude.by.HA_PA+Sand+ST_Oysters","HA_PA+Latitude.by.HA_PA+Sand+ST_Oysters","s(Latitude, by = HA_PA, k = 4, bs = ""ts"") + HA_PA + Sand + ST_Oysters",148.930593298504,178.109701615036,9e-05,NA,6,2,42.076,40.29,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
"HA_PA+Salinity.Min.by.ST_Oysters+Sand+ST_Oysters","HA_PA+Salinity.Min.by.ST_Oysters+Sand+ST_Oysters","s(Salinity.Min, by = ST_Oysters, k = 4, bs = ""ts"") + HA_PA + Sand + ST_Oysters",148.930926259073,178.111411883135,9e-05,NA,6,2,42.076,40.292,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
"HA_PA+Primary.productivity.Max.by.ST_Oysters+Sand+ST_Oysters","HA_PA+Primary.productivity.Max.by.ST_Oysters+Sand+ST_Oysters","s(Primary.productivity.Max, by = ST_Oysters, k = 4, bs = ""ts"") + HA_PA + Sand + ST_Oysters",148.931396775463,178.113788120316,9e-05,NA,6,2,42.076,40.295,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
"HA_PA+Sand+ST_Oysters","HA_PA+Sand+ST_Oysters","HA_PA + Sand + ST_Oysters",148.934531952636,178.127936950087,0.00013,NA,4,0,42.079,40.309,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
"HA_PA+Sand+ST_Oysters+Temperature.Min.by.HA_PA","HA_PA+Sand+ST_Oysters+Temperature.Min.by.HA_PA","s(Temperature.Min, by = HA_PA, k = 4, bs = ""ts"") + HA_PA + Sand + ST_Oysters",148.934695975064,178.128863306528,9e-05,NA,6,2,42.08,40.31,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
"HA_PA+Salinity.Min+Sand+ST_Oysters","HA_PA+Salinity.Min+Sand+ST_Oysters","s(Salinity.Min, k = 4, bs = ""ts"") + HA_PA + Sand + ST_Oysters",148.934739405709,178.129126744594,9e-05,NA,5,1,42.08,40.31,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
"HA_PA+Latitude.by.Sand+Sand+ST_Oysters","HA_PA+Latitude.by.Sand+Sand+ST_Oysters","s(Latitude, by = Sand, k = 4, bs = ""ts"") + HA_PA + Sand + ST_Oysters",148.934787273052,178.129231133687,9e-05,NA,6,2,42.08,40.31,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
"HA_PA+Salinity.Min.by.HA_PA+Sand+ST_Oysters","HA_PA+Salinity.Min.by.HA_PA+Sand+ST_Oysters","s(Salinity.Min, by = HA_PA, k = 4, bs = ""ts"") + HA_PA + Sand + ST_Oysters",148.934862451679,178.129681338208,9e-05,NA,6,2,42.08,40.31,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
"Mud+ST_Oysters+SY_PA","Mud+ST_Oysters+SY_PA","Mud + ST_Oysters + SY_PA",148.960080971419,178.15348596887,0.00019,NA,4,0,42.105,40.334,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
"Latitude.by.Mud+Mud+ST_Oysters+SY_PA","Latitude.by.Mud+Mud+ST_Oysters+SY_PA","s(Latitude, by = Mud, k = 4, bs = ""ts"") + Mud + ST_Oysters + SY_PA",148.96030252442,178.154567296238,0.00018,NA,6,2,42.105,40.335,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
"Latitude+Mud+ST_Oysters+SY_PA","Latitude+Mud+ST_Oysters+SY_PA","s(Latitude, k = 4, bs = ""ts"") + Mud + ST_Oysters + SY_PA",148.960320518875,178.154660884545,0.00018,NA,5,1,42.105,40.335,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
"Latitude.by.ST_Oysters+Mud+ST_Oysters+SY_PA","Latitude.by.ST_Oysters+Mud+ST_Oysters+SY_PA","s(Latitude, by = ST_Oysters, k = 4, bs = ""ts"") + Mud + ST_Oysters + SY_PA",148.960322918966,178.154672545797,0.00018,NA,6,2,42.105,40.335,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
"Mud+Salinity.Min.by.SY_PA+ST_Oysters+SY_PA","Mud+Salinity.Min.by.SY_PA+ST_Oysters+SY_PA","s(Salinity.Min, by = SY_PA, k = 4, bs = ""ts"") + Mud + ST_Oysters + SY_PA",148.96034877918,178.155187942791,0.00018,NA,6,2,42.105,40.336,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
"Mud+Salinity.Min.by.ST_Oysters+ST_Oysters+SY_PA","Mud+Salinity.Min.by.ST_Oysters+ST_Oysters+SY_PA","s(Salinity.Min, by = ST_Oysters, k = 4, bs = ""ts"") + Mud + ST_Oysters + SY_PA",148.960355373549,178.155229477681,0.00018,NA,6,2,42.105,40.336,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
"Mud+Salinity.Min+ST_Oysters+SY_PA","Mud+Salinity.Min+ST_Oysters+SY_PA","s(Salinity.Min, k = 4, bs = ""ts"") + Mud + ST_Oysters + SY_PA",148.96035588331,178.155232688434,0.00018,NA,5,1,42.105,40.336,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
"Latitude.by.SY_PA+Mud+ST_Oysters+SY_PA","Latitude.by.SY_PA+Mud+ST_Oysters+SY_PA","s(Latitude, by = SY_PA, k = 4, bs = ""ts"") + Mud + ST_Oysters + SY_PA",148.960361019522,178.154857664004,0.00018,NA,6,2,42.105,40.336,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
"Mud+Primary.productivity.Max.by.Mud+ST_Oysters+SY_PA","Mud+Primary.productivity.Max.by.Mud+ST_Oysters+SY_PA","s(Primary.productivity.Max, by = Mud, k = 4, bs = ""ts"") + Mud + ST_Oysters + SY_PA",148.960378399104,178.155153500509,0.00018,NA,6,2,42.105,40.336,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
"Mud+Primary.productivity.Max+ST_Oysters+SY_PA","Mud+Primary.productivity.Max+ST_Oysters+SY_PA","s(Primary.productivity.Max, k = 4, bs = ""ts"") + Mud + ST_Oysters + SY_PA",148.960424951647,178.155790352529,0.00018,NA,5,1,42.105,40.337,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
"Mud+Primary.productivity.Max.by.ST_Oysters+ST_Oysters+SY_PA","Mud+Primary.productivity.Max.by.ST_Oysters+ST_Oysters+SY_PA","s(Primary.productivity.Max, by = ST_Oysters, k = 4, bs = ""ts"") + Mud + ST_Oysters + SY_PA",148.960427483703,178.155807196654,0.00018,NA,6,2,42.105,40.337,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
"Mud+Primary.productivity.Max.by.SY_PA+ST_Oysters+SY_PA","Mud+Primary.productivity.Max.by.SY_PA+ST_Oysters+SY_PA","s(Primary.productivity.Max, by = SY_PA, k = 4, bs = ""ts"") + Mud + ST_Oysters + SY_PA",148.960446421163,178.155933175502,0.00018,NA,6,2,42.105,40.337,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
