"","modname","formula","AICc","BIC","r2.vals","r2.vals.unique","edf","edf.less.1","delta.AICc","delta.BIC","wi.AICc","wi.BIC","Depth","Dist_To_Shore","Dist_To_River","Primary.productivity.Max","Dissolved.oxygen.Min","Temperature.Min","Salinity.Min","BottomVegCover","Latitude","Sand","Mud","Rocks","Seagrass_PA","TH_PA","SY_PA","HA_PA","ST_Mangroves","ST_Oysters"
"Dist_To_River+Dist_To_Shore+Mud+ST_Oysters","Dist_To_River+Dist_To_Shore+Mud+ST_Oysters","s(Dist_To_River, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"") + Mud + ST_Oysters",736.441273500146,776.878475546459,0.00033,NA,6.18,1,82.772,80.939,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"Dissolved.oxygen.Min.by.ST_Oysters+Dist_To_Shore+Mud+ST_Oysters","Dissolved.oxygen.Min.by.ST_Oysters+Dist_To_Shore+Mud+ST_Oysters","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = ST_Oysters, k = 4, bs = ""ts"") + Mud + ST_Oysters",736.441274675671,776.878216769877,0.00031,NA,7.18,2,82.772,80.938,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
"Dissolved.oxygen.Min+Dist_To_Shore+Mud+ST_Oysters","Dissolved.oxygen.Min+Dist_To_Shore+Mud+ST_Oysters","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"") + Mud + ST_Oysters",736.441287974541,776.878283397803,0.00031,NA,6.18,1,82.772,80.939,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
"Dissolved.oxygen.Min.by.ST_Oysters+Dist_To_Shore.by.ST_Oysters+Mud+ST_Oysters","Dissolved.oxygen.Min.by.ST_Oysters+Dist_To_Shore.by.ST_Oysters+Mud+ST_Oysters","s(Dissolved.oxygen.Min, by = ST_Oysters, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = ST_Oysters, k = 4, bs = ""ts"") + Mud + ST_Oysters",736.441350407724,776.87859619059,0.00031,NA,8.18,3,82.772,80.939,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
"Dissolved.oxygen.Min+Dist_To_Shore.by.ST_Oysters+Mud+ST_Oysters","Dissolved.oxygen.Min+Dist_To_Shore.by.ST_Oysters+Mud+ST_Oysters","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = ST_Oysters, k = 4, bs = ""ts"") + Mud + ST_Oysters",736.441363834392,776.878663458696,0.00031,NA,7.18,2,82.772,80.939,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
"Dissolved.oxygen.Min.by.Mud+Dist_To_Shore.by.ST_Oysters+Mud+ST_Oysters","Dissolved.oxygen.Min.by.Mud+Dist_To_Shore.by.ST_Oysters+Mud+ST_Oysters","s(Dissolved.oxygen.Min, by = Mud, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = ST_Oysters, k = 4, bs = ""ts"") + Mud + ST_Oysters",736.441882223633,776.881023219486,0.00031,NA,8.18,3,82.772,80.941,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
"Dissolved.oxygen.Min.by.Mud+Dist_To_Shore+Mud+ST_Oysters","Dissolved.oxygen.Min.by.Mud+Dist_To_Shore+Mud+ST_Oysters","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = Mud, k = 4, bs = ""ts"") + Mud + ST_Oysters",736.441884632593,776.881047732874,0.00031,NA,7.18,2,82.772,80.941,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
"Depth+ST_Oysters+SY_PA","Depth+ST_Oysters+SY_PA","s(Depth, k = 4, bs = ""ts"") + ST_Oysters + SY_PA",736.444692017716,763.159672639068,0.00058,NA,4,0,82.775,67.22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"Depth.by.ST_Oysters+ST_Oysters+SY_PA","Depth.by.ST_Oysters+ST_Oysters+SY_PA","s(Depth, by = ST_Oysters, k = 4, bs = ""ts"") + ST_Oysters + SY_PA",736.444693433675,763.159724041438,0.00058,NA,5,1,82.775,67.22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"Depth.by.ST_Oysters+Dissolved.oxygen.Min.by.ST_Oysters+ST_Oysters+SY_PA","Depth.by.ST_Oysters+Dissolved.oxygen.Min.by.ST_Oysters+ST_Oysters+SY_PA","s(Depth, by = ST_Oysters, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = ST_Oysters, k = 4, bs = ""ts"") + ST_Oysters + SY_PA",736.445839647892,763.165857830791,0.00034,NA,7,3,82.776,67.226,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
"Depth+Dissolved.oxygen.Min.by.ST_Oysters+ST_Oysters+SY_PA","Depth+Dissolved.oxygen.Min.by.ST_Oysters+ST_Oysters+SY_PA","s(Depth, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = ST_Oysters, k = 4, bs = ""ts"") + ST_Oysters + SY_PA",736.44584043507,763.165862166618,0.00034,NA,6,2,82.776,67.226,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
"Depth.by.ST_Oysters+Dissolved.oxygen.Min+ST_Oysters+SY_PA","Depth.by.ST_Oysters+Dissolved.oxygen.Min+ST_Oysters+SY_PA","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Depth, by = ST_Oysters, k = 4, bs = ""ts"") + ST_Oysters + SY_PA",736.4458490738,763.165909749152,0.00034,NA,6,2,82.776,67.226,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
"Depth+Dissolved.oxygen.Min+ST_Oysters+SY_PA","Depth+Dissolved.oxygen.Min+ST_Oysters+SY_PA","s(Depth, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + ST_Oysters + SY_PA",736.44584985925,763.165914075441,0.00034,NA,5,1,82.776,67.226,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
"Depth+Dist_To_River.by.ST_Oysters+ST_Oysters+SY_PA","Depth+Dist_To_River.by.ST_Oysters+ST_Oysters+SY_PA","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_River, by = ST_Oysters, k = 4, bs = ""ts"") + ST_Oysters + SY_PA",736.446231005178,763.167388724939,0.00037,NA,6,2,82.777,67.228,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"Depth.by.ST_Oysters+Dist_To_River.by.ST_Oysters+ST_Oysters+SY_PA","Depth.by.ST_Oysters+Dist_To_River.by.ST_Oysters+ST_Oysters+SY_PA","s(Depth, by = ST_Oysters, k = 4, bs = ""ts"") + s(Dist_To_River, by = ST_Oysters, k = 4, bs = ""ts"") + ST_Oysters + SY_PA",736.446231201774,763.167389728468,0.00037,NA,7,3,82.777,67.228,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"Depth+Dist_To_River+ST_Oysters+SY_PA","Depth+Dist_To_River+ST_Oysters+SY_PA","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_River, k = 4, bs = ""ts"") + ST_Oysters + SY_PA",736.446492203881,763.168722022005,0.00037,NA,5,1,82.777,67.229,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"Depth.by.ST_Oysters+Dist_To_River+ST_Oysters+SY_PA","Depth.by.ST_Oysters+Dist_To_River+ST_Oysters+SY_PA","s(Dist_To_River, k = 4, bs = ""ts"") + s(Depth, by = ST_Oysters, k = 4, bs = ""ts"") + ST_Oysters + SY_PA",736.446492379092,763.168722916373,0.00037,NA,6,2,82.777,67.229,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"Dissolved.oxygen.Min+Dist_To_Shore+HA_PA+Sand","Dissolved.oxygen.Min+Dist_To_Shore+HA_PA+Sand","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"") + HA_PA + Sand",736.455280222095,777.212898682859,0.00399,NA,6.22,1,82.786,81.273,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
"Depth.by.Sand+Dissolved.oxygen.Min.by.SY_PA+Sand+SY_PA","Depth.by.Sand+Dissolved.oxygen.Min.by.SY_PA+Sand+SY_PA","s(Depth, by = Sand, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = SY_PA, k = 4, bs = ""ts"") + Sand + SY_PA",736.46607941469,771.289394843962,0.00499,NA,7,2,82.797,75.35,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
"Dissolved.oxygen.Min.by.Sand+Dist_To_Shore+Mud+Sand","Dissolved.oxygen.Min.by.Sand+Dist_To_Shore+Mud+Sand","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = Sand, k = 4, bs = ""ts"") + Mud + Sand",736.467948073469,788.154853473962,0.00388,NA,7.2,0,82.798,92.215,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
"Dist_To_River.by.ST_Mangroves+ST_Mangroves+TH_PA","Dist_To_River.by.ST_Mangroves+ST_Mangroves+TH_PA","s(Dist_To_River, by = ST_Mangroves, k = 4, bs = ""ts"") + ST_Mangroves + TH_PA",736.486172237447,761.127816336544,0.00245,NA,5,2,82.817,65.188,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"Dissolved.oxygen.Min.by.HA_PA+HA_PA+ST_Oysters+SY_PA","Dissolved.oxygen.Min.by.HA_PA+HA_PA+ST_Oysters+SY_PA","s(Dissolved.oxygen.Min, by = HA_PA, k = 4, bs = ""ts"") + HA_PA + ST_Oysters + SY_PA",736.490892952788,771.745042840681,0.00036,NA,6,1,82.821,75.805,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1
"Mud+Rocks+ST_Oysters+SY_PA","Mud+Rocks+ST_Oysters+SY_PA","Mud + Rocks + ST_Oysters + SY_PA",736.498983925874,772.989824338131,0.00097,NA,5,0,82.83,77.05,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1
"Dist_To_River.by.Mud+Dist_To_Shore.by.ST_Oysters+Mud+ST_Oysters","Dist_To_River.by.Mud+Dist_To_Shore.by.ST_Oysters+Mud+ST_Oysters","s(Dist_To_River, by = Mud, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = ST_Oysters, k = 4, bs = ""ts"") + Mud + ST_Oysters",736.499309570147,777.388899278418,0.00032,NA,8.18,3,82.83,81.449,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"Dist_To_River.by.Mud+Dist_To_Shore+Mud+ST_Oysters","Dist_To_River.by.Mud+Dist_To_Shore+Mud+ST_Oysters","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Dist_To_River, by = Mud, k = 4, bs = ""ts"") + Mud + ST_Oysters",736.499569683448,777.390053285551,0.00032,NA,7.18,2,82.83,81.45,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"Depth+Mud+Rocks+SY_PA","Depth+Mud+Rocks+SY_PA","s(Depth, k = 4, bs = ""ts"") + Mud + Rocks + SY_PA",736.513688761261,772.034413514912,0.00457,NA,5,0,82.844,76.095,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
"Depth+Dissolved.oxygen.Min.by.SY_PA+Rocks+SY_PA","Depth+Dissolved.oxygen.Min.by.SY_PA+Rocks+SY_PA","s(Depth, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = SY_PA, k = 4, bs = ""ts"") + Rocks + SY_PA",736.539957938372,769.666643535457,0.00498,NA,6,1,82.87,73.727,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
"Dissolved.oxygen.Min.by.SY_PA+Dist_To_River+Sand+SY_PA","Dissolved.oxygen.Min.by.SY_PA+Dist_To_River+Sand+SY_PA","s(Dist_To_River, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = SY_PA, k = 4, bs = ""ts"") + Sand + SY_PA",736.5623486907,765.547784433567,0.00482,NA,6,2,82.893,69.608,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
"Dissolved.oxygen.Min.by.SY_PA+Sand+SY_PA","Dissolved.oxygen.Min.by.SY_PA+Sand+SY_PA","s(Dissolved.oxygen.Min, by = SY_PA, k = 4, bs = ""ts"") + Sand + SY_PA",736.562752553968,765.549687913648,0.00482,NA,5,1,82.893,69.61,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
"Depth.by.SY_PA+Dist_To_River.by.Rocks+Rocks+SY_PA","Depth.by.SY_PA+Dist_To_River.by.Rocks+Rocks+SY_PA","s(Depth, by = SY_PA, k = 4, bs = ""ts"") + s(Dist_To_River, by = Rocks, k = 4, bs = ""ts"") + Rocks + SY_PA",736.570610414359,765.512075048276,0.00481,NA,7,3,82.901,69.572,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"Depth.by.SY_PA+Dissolved.oxygen.Min+Rocks+SY_PA","Depth.by.SY_PA+Dissolved.oxygen.Min+Rocks+SY_PA","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Depth, by = SY_PA, k = 4, bs = ""ts"") + Rocks + SY_PA",736.570735643719,765.513099017595,0.00481,NA,6,2,82.901,69.573,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
"Depth.by.SY_PA+Rocks+SY_PA","Depth.by.SY_PA+Rocks+SY_PA","s(Depth, by = SY_PA, k = 4, bs = ""ts"") + Rocks + SY_PA",736.570876301324,765.513419437287,0.00481,NA,5,1,82.901,69.574,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"Depth.by.SY_PA+Dist_To_River+Rocks+SY_PA","Depth.by.SY_PA+Dist_To_River+Rocks+SY_PA","s(Dist_To_River, k = 4, bs = ""ts"") + s(Depth, by = SY_PA, k = 4, bs = ""ts"") + Rocks + SY_PA",736.571407420066,765.515994888037,0.00481,NA,6,2,82.902,69.576,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"Depth.by.SY_PA+Dissolved.oxygen.Min.by.Rocks+Rocks+SY_PA","Depth.by.SY_PA+Dissolved.oxygen.Min.by.Rocks+Rocks+SY_PA","s(Depth, by = SY_PA, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = Rocks, k = 4, bs = ""ts"") + Rocks + SY_PA",736.571658290748,765.517929514404,0.00481,NA,7,3,82.902,69.578,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
"Depth.by.SY_PA+Sand+ST_Oysters+SY_PA","Depth.by.SY_PA+Sand+ST_Oysters+SY_PA","s(Depth, by = SY_PA, k = 4, bs = ""ts"") + Sand + ST_Oysters + SY_PA",736.604485083902,772.76363334454,0.00036,NA,6,1,82.935,76.824,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
"Dissolved.oxygen.Min.by.SY_PA+Dist_To_River.by.Sand+Sand+SY_PA","Dissolved.oxygen.Min.by.SY_PA+Dist_To_River.by.Sand+Sand+SY_PA","s(Dissolved.oxygen.Min, by = SY_PA, k = 4, bs = ""ts"") + s(Dist_To_River, by = Sand, k = 4, bs = ""ts"") + Sand + SY_PA",736.62924186223,766.1741772999,0.00483,NA,7,3,82.96,70.234,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
"Depth.by.Rocks+Dissolved.oxygen.Min.by.SY_PA+Rocks+SY_PA","Depth.by.Rocks+Dissolved.oxygen.Min.by.SY_PA+Rocks+SY_PA","s(Depth, by = Rocks, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = SY_PA, k = 4, bs = ""ts"") + Rocks + SY_PA",736.631404734282,769.076614286773,0.00496,NA,7,3,82.962,73.137,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
"Dist_To_Shore+Rocks+Sand+TH_PA","Dist_To_Shore+Rocks+Sand+TH_PA","s(Dist_To_Shore, k = 4, bs = ""ts"") + Rocks + Sand + TH_PA",736.641206833005,784.211003328831,0.00414,NA,6.16,0,82.972,88.271,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
"Dist_To_River.by.SY_PA+Rocks+Sand+SY_PA","Dist_To_River.by.SY_PA+Rocks+Sand+SY_PA","s(Dist_To_River, by = SY_PA, k = 4, bs = ""ts"") + Rocks + Sand + SY_PA",736.662703007884,773.179935502953,0.00522,NA,6,1,82.993,77.24,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
"Dissolved.oxygen.Min.te.BottomVegCover+ST_Oysters","Dissolved.oxygen.Min.te.BottomVegCover+ST_Oysters","te(Dissolved.oxygen.Min, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + ST_Oysters",736.680438109212,790.248619949851,0.00047,NA,6.17,0,83.011,94.309,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
"Dist_To_River.by.Sand+Dist_To_Shore.by.ST_Oysters+Sand+ST_Oysters","Dist_To_River.by.Sand+Dist_To_Shore.by.ST_Oysters+Sand+ST_Oysters","s(Dist_To_River, by = Sand, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = ST_Oysters, k = 4, bs = ""ts"") + Sand + ST_Oysters",736.703584812485,781.602287875893,3e-04,NA,8.19,2,83.034,85.663,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"Dist_To_River.by.Sand+Dist_To_Shore+Sand+ST_Oysters","Dist_To_River.by.Sand+Dist_To_Shore+Sand+ST_Oysters","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Dist_To_River, by = Sand, k = 4, bs = ""ts"") + Sand + ST_Oysters",736.70508861411,781.60666755495,0.00032,NA,7.19,1,83.036,85.667,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"Depth+Mud+Sand+SY_PA","Depth+Mud+Sand+SY_PA","s(Depth, k = 4, bs = ""ts"") + Mud + Sand + SY_PA",736.730352333328,772.269498797092,0.00453,NA,5,0,83.061,76.33,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
"Mud+ST_Mangroves+ST_Oysters+TH_PA","Mud+ST_Mangroves+ST_Oysters+TH_PA","Mud + ST_Mangroves + ST_Oysters + TH_PA",736.754911234515,773.24575164677,0.00118,NA,5,0,83.085,77.306,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1
"Depth+SY_PA","Depth+SY_PA","s(Depth, k = 4, bs = ""ts"") + SY_PA",736.755684198062,756.922325113787,0.00425,NA,3,0,83.086,60.983,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Depth+Dissolved.oxygen.Min+SY_PA","Depth+Dissolved.oxygen.Min+SY_PA","s(Depth, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + SY_PA",736.756980849195,756.929134231181,0.00425,NA,4,1,83.088,60.989,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"Depth+Dist_To_River+SY_PA","Depth+Dist_To_River+SY_PA","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_River, k = 4, bs = ""ts"") + SY_PA",736.757198074569,756.929365783248,0.00425,NA,4,1,83.088,60.99,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Depth+Dissolved.oxygen.Min+Dist_To_River+SY_PA","Depth+Dissolved.oxygen.Min+Dist_To_River+SY_PA","s(Depth, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Dist_To_River, k = 4, bs = ""ts"") + SY_PA",736.757655932196,756.9325174772,0.00425,NA,5,2,83.088,60.993,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"Mud+Sand+ST_Oysters+SY_PA","Mud+Sand+ST_Oysters+SY_PA","Mud + Sand + ST_Oysters + SY_PA",736.762001400372,773.252841812628,0.00096,NA,5,0,83.093,77.313,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
"SY_PA","SY_PA","SY_PA",736.777955754033,751.375390719247,0.00408,NA,2,0,83.108,55.436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Dist_To_River+SY_PA","Dist_To_River+SY_PA","s(Dist_To_River, k = 4, bs = ""ts"") + SY_PA",736.779430620305,751.382741735014,0.00408,NA,3,1,83.11,55.443,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Dissolved.oxygen.Min+SY_PA","Dissolved.oxygen.Min+SY_PA","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + SY_PA",736.780105566568,751.389983801645,0.00408,NA,3,1,83.111,55.45,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"Dissolved.oxygen.Min+Dist_To_River+SY_PA","Dissolved.oxygen.Min+Dist_To_River+SY_PA","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Dist_To_River, k = 4, bs = ""ts"") + SY_PA",736.78081846728,751.393697944484,0.00408,NA,4,2,83.111,55.454,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"Dissolved.oxygen.Min.by.SY_PA+HA_PA+Rocks+SY_PA","Dissolved.oxygen.Min.by.SY_PA+HA_PA+Rocks+SY_PA","s(Dissolved.oxygen.Min, by = SY_PA, k = 4, bs = ""ts"") + HA_PA + Rocks + SY_PA",736.82184273781,773.179685554304,0.00494,NA,6,1,83.152,77.24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0
"Depth+Dissolved.oxygen.Min.by.SY_PA+Sand+SY_PA","Depth+Dissolved.oxygen.Min.by.SY_PA+Sand+SY_PA","s(Depth, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = SY_PA, k = 4, bs = ""ts"") + Sand + SY_PA",736.868177457862,770.175228466571,0.00492,NA,6,1,83.199,74.235,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
"Dissolved.oxygen.Min.by.HA_PA+Dist_To_River.by.HA_PA+HA_PA+SY_PA","Dissolved.oxygen.Min.by.HA_PA+Dist_To_River.by.HA_PA+HA_PA+SY_PA","s(Dissolved.oxygen.Min, by = HA_PA, k = 4, bs = ""ts"") + s(Dist_To_River, by = HA_PA, k = 4, bs = ""ts"") + HA_PA + SY_PA",736.87937861496,765.012119346611,0.0044,NA,7,3,83.21,69.072,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
"Depth.by.SY_PA+Dissolved.oxygen.Min+Sand+SY_PA","Depth.by.SY_PA+Dissolved.oxygen.Min+Sand+SY_PA","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Depth, by = SY_PA, k = 4, bs = ""ts"") + Sand + SY_PA",736.879469192424,765.841097247834,0.00476,NA,6,2,83.21,69.901,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
"Dissolved.oxygen.Min.by.HA_PA+HA_PA+SY_PA","Dissolved.oxygen.Min.by.HA_PA+HA_PA+SY_PA","s(Dissolved.oxygen.Min, by = HA_PA, k = 4, bs = ""ts"") + HA_PA + SY_PA",736.879549588802,765.012901940463,0.0044,NA,5,1,83.21,69.073,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
"Depth.by.SY_PA+Sand+SY_PA","Depth.by.SY_PA+Sand+SY_PA","s(Depth, by = SY_PA, k = 4, bs = ""ts"") + Sand + SY_PA",736.879583717762,765.841226310215,0.00476,NA,5,1,83.21,69.901,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"Depth.by.SY_PA+Dist_To_River+Sand+SY_PA","Depth.by.SY_PA+Dist_To_River+Sand+SY_PA","s(Dist_To_River, k = 4, bs = ""ts"") + s(Depth, by = SY_PA, k = 4, bs = ""ts"") + Sand + SY_PA",736.880142533077,765.843957500724,0.00476,NA,6,2,83.211,69.904,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"Dissolved.oxygen.Min.by.HA_PA+Dist_To_River+HA_PA+SY_PA","Dissolved.oxygen.Min.by.HA_PA+Dist_To_River+HA_PA+SY_PA","s(Dist_To_River, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = HA_PA, k = 4, bs = ""ts"") + HA_PA + SY_PA",736.880373945539,765.017683206221,0.0044,NA,6,2,83.211,69.078,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
"Dist_To_Shore+Sand+ST_Oysters","Dist_To_Shore+Sand+ST_Oysters","s(Dist_To_Shore, k = 4, bs = ""ts"") + Sand + ST_Oysters",736.881763834631,777.343063150997,0.00032,NA,5.19,0,83.212,81.403,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"Dist_To_Shore.by.ST_Oysters+Sand+ST_Oysters","Dist_To_Shore.by.ST_Oysters+Sand+ST_Oysters","s(Dist_To_Shore, by = ST_Oysters, k = 4, bs = ""ts"") + Sand + ST_Oysters",736.881782093915,777.342857035269,0.00034,NA,6.19,1,83.212,81.403,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"Dist_To_River.by.ST_Oysters+Dist_To_Shore.by.ST_Oysters+Sand+ST_Oysters","Dist_To_River.by.ST_Oysters+Dist_To_Shore.by.ST_Oysters+Sand+ST_Oysters","s(Dist_To_River, by = ST_Oysters, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = ST_Oysters, k = 4, bs = ""ts"") + Sand + ST_Oysters",736.882776781615,777.348458718827,0.00032,NA,8.19,3,83.213,81.409,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"Dissolved.oxygen.Min.by.ST_Oysters+Dist_To_Shore.by.ST_Oysters+Sand+ST_Oysters","Dissolved.oxygen.Min.by.ST_Oysters+Dist_To_Shore.by.ST_Oysters+Sand+ST_Oysters","s(Dissolved.oxygen.Min, by = ST_Oysters, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = ST_Oysters, k = 4, bs = ""ts"") + Sand + ST_Oysters",736.882802449808,777.349315994512,0.00029,NA,8.19,3,83.213,81.41,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
"Dissolved.oxygen.Min+Dist_To_Shore.by.ST_Oysters+Sand+ST_Oysters","Dissolved.oxygen.Min+Dist_To_Shore.by.ST_Oysters+Sand+ST_Oysters","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = ST_Oysters, k = 4, bs = ""ts"") + Sand + ST_Oysters",736.882806292459,777.349339127033,0.00029,NA,7.19,2,83.213,81.41,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
