"","Site","Sediment_Depth_Factor","Quadrat","OLOI","ILOI","OM_g_per_sqm","IOM_accum_per_sqm","Shell_accum_per_sqm","Rhizome_accum_per_sqm","OC_Stock_accum_per_sqm","IOC_Stock_accum_per_sqm","Total_C_accum_g_per_sqm","Region","month","year","Epiphite_Blade_Load","Epiphite_Shoot_Load","Seagrass_Health","SAV_Cover","Thalassia.testudinum","Syringodium.filiforme","Halodule.wrightii","Mean_Seagrass_Canopy_Height_cm","Mean_Macroalgae_Canopy_Height_cm","Thalassia_testudinum_CH","Syringodium_filiforme_CH","Halodule_wrighti_CH","Seagrass_Spp","Algal_Spp","Total_Seagrass_Cover","Total_Algae_Cover","Seagrass_Biomass_g_per_sqm","Macro_Algae_Biomass_g_per_sqm","Thalassia_testudinum_g_per_sqm","Syringodium_filiforme_g_per_sqm","Halodule_wrightii_g_per_sqm","Latitude","Longitude","Depth_m","Secchi_m","Temperature.Mean","Current.Velocity.Max","Salinity.Min","Chlorophyll.Mean","Nitrate.Mean","Phosphate.Mean","Light.bottom.Min","Par.Mean","Dist_To_River","Dist_To_Shore","Percent_Shell","Percent_Gravel","Percent_Coarse","Percent_Medium","Percent_Fine","Percent_Silt","Meadow.Structure","Cover_Level","TH_PA","SY_PA","HA_PA","Factor"
"307","STCH04","deep",1,3.16325,6.22075,682.146656125224,1346.0543620055,0,0,250.561178882996,161.526523440661,412.087702323656,"Steinhatchee",6,2019,0,0,100,15,0,0,0,0.833333333333333,0,0,0,0,100,0,15,0,1.6944,0.0304000000000002,0,0,0,29.65833,-83.425,1.2,0.5,23.607006072998,0.0686426609754562,31.5022830963135,0.146457552909851,5.00815105438232,0.000500291062053293,12.9073295593262,41.5650329589844,1.28847468,1.29321837425232,0.095,0.395,8.57,24.45,63.905,2.255,"Bare","low",0,0,0,"Seagrass"
"308","STCH04","deep",1,3.16325,6.22075,682.146656125224,1346.0543620055,0,0,250.561178882996,161.526523440661,412.087702323656,"Steinhatchee",6,2019,0,0,100,15,0,0,0,0.833333333333333,0,0,0,0,100,0,15,0,1.6944,0.0304000000000002,0,0,0,29.65833,-83.425,1.2,0.5,23.607006072998,0.0686426609754562,31.5022830963135,0.146457552909851,5.00815105438232,0.000500291062053293,12.9073295593262,41.5650329589844,1.28847468,1.29321837425232,0.095,0.395,8.57,24.45,63.905,2.255,"Bare","low",0,0,0,"Seagrass"
"309","STCH04","deep",2,3.959,4.968,992.043445320078,1234.21143848231,0,0,392.408048558212,148.105372617877,540.513421176089,"Steinhatchee",6,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,29.65833,-83.425,1.2,0.5,23.607006072998,0.0686426609754562,31.5022830963135,0.146457552909851,5.00815105438232,0.000500291062053293,12.9073295593262,41.5650329589844,1.28847468,1.29321837425232,0.085,0.585,11.01,31.075,55.98,0.9,"Bare","none",0,0,0,"Seagrass"
"310","STCH04","deep",2,3.959,4.968,992.043445320078,1234.21143848231,0,0,392.408048558212,148.105372617877,540.513421176089,"Steinhatchee",6,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,29.65833,-83.425,1.2,0.5,23.607006072998,0.0686426609754562,31.5022830963135,0.146457552909851,5.00815105438232,0.000500291062053293,12.9073295593262,41.5650329589844,1.28847468,1.29321837425232,0.085,0.585,11.01,31.075,55.98,0.9,"Bare","none",0,0,0,"Seagrass"
"311","STCH04","deep",3,2.634,5.25166666666667,676.133201369381,1364.04341461676,29.4384181840673,0,232.163529016837,163.685209754011,395.848738770847,"Steinhatchee",6,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,29.65833,-83.425,1.2,0.5,23.607006072998,0.0686426609754562,31.5022830963135,0.146457552909851,5.00815105438232,0.000500291062053293,12.9073295593262,41.5650329589844,1.28847468,1.29321837425232,0,0.8,8.525,29.515,60.145,0.65,"Bare","none",0,0,0,"Seagrass"
"312","STCH04","deep",3,2.634,5.25166666666667,676.133201369381,1364.04341461676,29.4384181840673,0,232.163529016837,163.685209754011,395.848738770847,"Steinhatchee",6,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,29.65833,-83.425,1.2,0.5,23.607006072998,0.0686426609754562,31.5022830963135,0.146457552909851,5.00815105438232,0.000500291062053293,12.9073295593262,41.5650329589844,1.28847468,1.29321837425232,0,0.8,8.525,29.515,60.145,0.65,"Bare","none",0,0,0,"Seagrass"
"313","STCH05","shallow",1,3.73,3.39283333333333,536.253597079924,504.040978017991,143.294378568591,0,201.536547688495,60.4849173621589,262.021465050654,"Steinhatchee",6,2019,0,0,100,50,0,0,0,0,0,0,0,0,75,25,37.5,12.5,16.552,91.8112,0,0,0,29.64167,-83.40833,1.25,0.5,23.6029224395752,0.0684841424226761,31.517541885376,0.146708279848099,5.01302337646484,0.000502142589539289,12.6311635971069,41.4642715454102,2.723359217,0.413902401924133,0.41,0.27,5.38,22.28,69.95,1.43,"Continuous","low",0,0,0,"Seagrass"
"314","STCH05","shallow",1,3.73,3.39283333333333,536.253597079924,504.040978017991,143.294378568591,0,201.536547688495,60.4849173621589,262.021465050654,"Steinhatchee",6,2019,0,0,100,50,0,0,0,0,0,0,0,0,75,25,37.5,12.5,16.552,91.8112,0,0,0,29.64167,-83.40833,1.25,0.5,23.6029224395752,0.0684841424226761,31.517541885376,0.146708279848099,5.01302337646484,0.000502142589539289,12.6311635971069,41.4642715454102,2.723359217,0.413902401924133,0.41,0.27,5.38,22.28,69.95,1.43,"Continuous","low",0,0,0,"Seagrass"
"315","STCH05","shallow",2,15.69725,6.687,1277.21311446337,467.705130230375,162.433461899154,2.03519790518342,577.293478843817,56.124615627645,633.418094471462,"Steinhatchee",6,2019,0,0,100,70,0,0,0,4.33333333333333,1,0,0,0,80,20,56,14,69.3056,35.9152,0,0,0,29.64167,-83.40833,1.25,0.5,23.6029224395752,0.0684841424226761,31.517541885376,0.146708279848099,5.01302337646484,0.000502142589539289,12.6311635971069,41.4642715454102,2.723359217,0.413902401924133,0,0.03,4.83,24.48,69.74,0.81,"Continuous","high",0,0,0,"Seagrass"
"316","STCH05","shallow",2,15.69725,6.687,1277.21311446337,467.705130230375,162.433461899154,2.03519790518342,577.293478843817,56.124615627645,633.418094471462,"Steinhatchee",6,2019,0,0,100,70,0,0,0,4.33333333333333,1,0,0,0,80,20,56,14,69.3056,35.9152,0,0,0,29.64167,-83.40833,1.25,0.5,23.6029224395752,0.0684841424226761,31.517541885376,0.146708279848099,5.01302337646484,0.000502142589539289,12.6311635971069,41.4642715454102,2.723359217,0.413902401924133,0,0.03,4.83,24.48,69.74,0.81,"Continuous","high",0,0,0,"Seagrass"
"317","STCH05","shallow",3,4.353,3.55466666666667,869.8494230209,724.501509208425,58.2272176428437,0,348.498658268072,86.940181105011,435.438839373083,"Steinhatchee",6,2019,0,0,100,50,0,0,0,4.33333333333333,4.66666666666667,0,0,0,9,100,4.5,50,18.04,177.792,0,0,4.58080000000001,29.64167,-83.40833,1.25,0.5,23.6029224395752,0.0684841424226761,31.517541885376,0.146708279848099,5.01302337646484,0.000502142589539289,12.6311635971069,41.4642715454102,2.723359217,0.413902401924133,0.095,0.385,5.385,35.61,57.83,0.44,"Continuous","none",0,0,0,"Seagrass"
"318","STCH05","shallow",3,4.353,3.55466666666667,869.8494230209,724.501509208425,58.2272176428437,0,348.498658268072,86.940181105011,435.438839373083,"Steinhatchee",6,2019,0,0,100,50,0,0,0,4.33333333333333,4.66666666666667,0,0,0,9,100,4.5,50,18.04,177.792,0,0,4.58080000000001,29.64167,-83.40833,1.25,0.5,23.6029224395752,0.0684841424226761,31.517541885376,0.146708279848099,5.01302337646484,0.000502142589539289,12.6311635971069,41.4642715454102,2.723359217,0.413902401924133,0.095,0.385,5.385,35.61,57.83,0.44,"Continuous","none",0,0,0,"Seagrass"
"319","STCH05","deep",1,1.8945,1.912,427.069875474172,427.786265136797,308.363318967185,0,124.071329812863,51.3343518164156,175.405681629279,"Steinhatchee",6,2019,0,0,100,50,0,0,0,0,0,0,0,0,75,25,37.5,12.5,16.552,91.8112,0,0,0,29.64167,-83.40833,1.25,0.5,23.6029224395752,0.0684841424226761,31.517541885376,0.146708279848099,5.01302337646484,0.000502142589539289,12.6311635971069,41.4642715454102,2.723359217,0.413902401924133,0,0.24,6.385,23.71,68.24,1.315,"Continuous","low",0,0,0,"Seagrass"
"320","STCH05","deep",1,1.8945,1.912,427.069875474172,427.786265136797,308.363318967185,0,124.071329812863,51.3343518164156,175.405681629279,"Steinhatchee",6,2019,0,0,100,50,0,0,0,0,0,0,0,0,75,25,37.5,12.5,16.552,91.8112,0,0,0,29.64167,-83.40833,1.25,0.5,23.6029224395752,0.0684841424226761,31.517541885376,0.146708279848099,5.01302337646484,0.000502142589539289,12.6311635971069,41.4642715454102,2.723359217,0.413902401924133,0,0.24,6.385,23.71,68.24,1.315,"Continuous","low",0,0,0,"Seagrass"
"321","STCH05","deep",2,3.8415,2.04675,768.623078533761,412.228718968264,66.8408330193271,0,295.278362195881,49.4674462761917,344.745808472072,"Steinhatchee",6,2019,0,0,100,70,0,0,0,4.33333333333333,1,0,0,0,80,20,56,14,69.3056,35.9152,0,0,0,29.64167,-83.40833,1.25,0.5,23.6029224395752,0.0684841424226761,31.517541885376,0.146708279848099,5.01302337646484,0.000502142589539289,12.6311635971069,41.4642715454102,2.723359217,0.413902401924133,0.3,0.77,9.27,20.67,68.18,0.42,"Continuous","high",0,0,0,"Seagrass"
"322","STCH05","deep",2,3.8415,2.04675,768.623078533761,412.228718968264,66.8408330193271,0,295.278362195881,49.4674462761917,344.745808472072,"Steinhatchee",6,2019,0,0,100,70,0,0,0,4.33333333333333,1,0,0,0,80,20,56,14,69.3056,35.9152,0,0,0,29.64167,-83.40833,1.25,0.5,23.6029224395752,0.0684841424226761,31.517541885376,0.146708279848099,5.01302337646484,0.000502142589539289,12.6311635971069,41.4642715454102,2.723359217,0.413902401924133,0.3,0.77,9.27,20.67,68.18,0.42,"Continuous","high",0,0,0,"Seagrass"
"323","STCH05","deep",3,4.15625,3.246,944.024821484744,732.916826413258,0,0,375.581160588132,87.9500191695909,463.531179757723,"Steinhatchee",6,2019,0,0,100,50,0,0,0,4.33333333333333,4.66666666666667,0,0,0,9,100,4.5,50,18.04,177.792,0,0,4.58080000000001,29.64167,-83.40833,1.25,0.5,23.6029224395752,0.0684841424226761,31.517541885376,0.146708279848099,5.01302337646484,0.000502142589539289,12.6311635971069,41.4642715454102,2.723359217,0.413902401924133,0,0.43,7.37,40.915,50.475,0.485,"Continuous","none",0,0,0,"Seagrass"
"324","STCH05","deep",3,4.15625,3.246,944.024821484744,732.916826413258,0,0,375.581160588132,87.9500191695909,463.531179757723,"Steinhatchee",6,2019,0,0,100,50,0,0,0,4.33333333333333,4.66666666666667,0,0,0,9,100,4.5,50,18.04,177.792,0,0,4.58080000000001,29.64167,-83.40833,1.25,0.5,23.6029224395752,0.0684841424226761,31.517541885376,0.146708279848099,5.01302337646484,0.000502142589539289,12.6311635971069,41.4642715454102,2.723359217,0.413902401924133,0,0.43,7.37,40.915,50.475,0.485,"Continuous","none",0,0,0,"Seagrass"
"325","STCH06","shallow",1,2.96383333333333,8.97916666666667,528.667842987287,1587.87255604172,560.214742647168,12.818046442828,187.627438724674,190.544706725006,378.172145449681,"Steinhatchee",6,2019,0,0,100,60,0,100,0,3.66666666666667,0,0,22,0,100,0,60,0,31.9503999999999,8.2576,0,28.2447999999999,0.651199999999999,29.6414,-83.4146,1.2,0.6,23.6009712219238,0.0684084594249725,31.5248260498047,0.14682799577713,5.01534986495972,0.000503026647493243,12.4993104934692,41.4161643981934,2.759535641,1.04900932312012,0.42,0.78,23.77,2.59,68.93,2.29,"Continuous","high",0,1,0,"Seagrass"
"326","STCH06","shallow",1,2.96383333333333,8.97916666666667,528.667842987287,1587.87255604172,560.214742647168,12.818046442828,187.627438724674,190.544706725006,378.172145449681,"Steinhatchee",6,2019,0,0,100,60,0,100,0,3.66666666666667,0,0,22,0,100,0,60,0,31.9503999999999,8.2576,0,28.2447999999999,0.651199999999999,29.6414,-83.4146,1.2,0.6,23.6009712219238,0.0684084594249725,31.5248260498047,0.14682799577713,5.01534986495972,0.000503026647493243,12.4993104934692,41.4161643981934,2.759535641,1.04900932312012,0.42,0.78,23.77,2.59,68.93,2.29,"Continuous","high",0,1,0,"Seagrass"
"327","STCH06","shallow",2,3.308,9.251,615.01328910397,1734.47796724592,508.939267667121,24.5868352989836,228.533793988501,208.137356069511,436.671150058011,"Steinhatchee",6,2019,0,0,100,75,0,99,0,6.16666666666667,0,0,37,0,100,0,75,0,74.1360000000001,1.6896,0,54.3440000000001,8.70399999999995,29.6414,-83.4146,1.2,0.6,23.6009712219238,0.0684084594249725,31.5248260498047,0.14682799577713,5.01534986495972,0.000503026647493243,12.4993104934692,41.4161643981934,2.759535641,1.04900932312012,3.17,2.265,12.07,31.095,49.695,1.18,"Continuous","high",0,1,0,"Seagrass"
"328","STCH06","shallow",2,3.308,9.251,615.01328910397,1734.47796724592,508.939267667121,24.5868352989836,228.533793988501,208.137356069511,436.671150058011,"Steinhatchee",6,2019,0,0,100,75,0,99,0,6.16666666666667,0,0,37,0,100,0,75,0,74.1360000000001,1.6896,0,54.3440000000001,8.70399999999995,29.6414,-83.4146,1.2,0.6,23.6009712219238,0.0684084594249725,31.5248260498047,0.14682799577713,5.01534986495972,0.000503026647493243,12.4993104934692,41.4161643981934,2.759535641,1.04900932312012,3.17,2.265,12.07,31.095,49.695,1.18,"Continuous","high",0,1,0,"Seagrass"
"329","STCH06","shallow",3,4.9235,11.5575,762.802700330701,1521.66591535871,343.623636613353,0,317.60233170011,182.599909843046,500.202241543156,"Steinhatchee",6,2019,0,0,100,70,5,10,0,8.66666666666667,0.666666666666667,37,10,0,25,75,17.5,52.5,51.4624,59.8704,4.0368,34.8448,2.7808,29.6414,-83.4146,1.2,0.6,23.6009712219238,0.0684084594249725,31.5248260498047,0.14682799577713,5.01534986495972,0.000503026647493243,12.4993104934692,41.4161643981934,2.759535641,1.04900932312012,0,1.11,9.32,22.74,64.3,1.87,"Continuous","low",1,1,0,"Seagrass"
"330","STCH06","shallow",3,4.9235,11.5575,762.802700330701,1521.66591535871,343.623636613353,0,317.60233170011,182.599909843046,500.202241543156,"Steinhatchee",6,2019,0,0,100,70,5,10,0,8.66666666666667,0.666666666666667,37,10,0,25,75,17.5,52.5,51.4624,59.8704,4.0368,34.8448,2.7808,29.6414,-83.4146,1.2,0.6,23.6009712219238,0.0684084594249725,31.5248260498047,0.14682799577713,5.01534986495972,0.000503026647493243,12.4993104934692,41.4161643981934,2.759535641,1.04900932312012,0,1.11,9.32,22.74,64.3,1.87,"Continuous","low",1,1,0,"Seagrass"
"331","STCH06","deep",1,2.11675,15.3725,463.844298131578,3479.60314428425,288.344372299836,0,142.632964147483,417.55237731411,560.185341461593,"Steinhatchee",6,2019,0,0,100,60,0,100,0,3.66666666666667,0,0,22,0,100,0,60,0,31.9503999999999,8.2576,0,28.2447999999999,0.651199999999999,29.6414,-83.4146,1.2,0.6,23.6009712219238,0.0684084594249725,31.5248260498047,0.14682799577713,5.01534986495972,0.000503026647493243,12.4993104934692,41.4161643981934,2.759535641,1.04900932312012,0.503333333333333,0.93,39.56,2.34333333333333,51.6066666666667,3.65333333333333,"Continuous","high",0,1,0,"Seagrass"
"332","STCH06","deep",1,2.11675,15.3725,463.844298131578,3479.60314428425,288.344372299836,0,142.632964147483,417.55237731411,560.185341461593,"Steinhatchee",6,2019,0,0,100,60,0,100,0,3.66666666666667,0,0,22,0,100,0,60,0,31.9503999999999,8.2576,0,28.2447999999999,0.651199999999999,29.6414,-83.4146,1.2,0.6,23.6009712219238,0.0684084594249725,31.5248260498047,0.14682799577713,5.01534986495972,0.000503026647493243,12.4993104934692,41.4161643981934,2.759535641,1.04900932312012,0.503333333333333,0.93,39.56,2.34333333333333,51.6066666666667,3.65333333333333,"Continuous","high",0,1,0,"Seagrass"
"333","STCH06","deep",2,2.6445,10.332,583.228637213655,2201.24143813039,36.7075694898537,0,200.984664215958,264.148972575647,465.133636791604,"Steinhatchee",6,2019,0,0,100,75,0,99,0,6.16666666666667,0,0,37,0,100,0,75,0,74.1360000000001,1.6896,0,54.3440000000001,8.70399999999995,29.6414,-83.4146,1.2,0.6,23.6009712219238,0.0684084594249725,31.5248260498047,0.14682799577713,5.01534986495972,0.000503026647493243,12.4993104934692,41.4161643981934,2.759535641,1.04900932312012,0,0.205,11.73,31.11,54.005,2.17,"Continuous","high",0,1,0,"Seagrass"
"334","STCH06","deep",2,2.6445,10.332,583.228637213655,2201.24143813039,36.7075694898537,0,200.984664215958,264.148972575647,465.133636791604,"Steinhatchee",6,2019,0,0,100,75,0,99,0,6.16666666666667,0,0,37,0,100,0,75,0,74.1360000000001,1.6896,0,54.3440000000001,8.70399999999995,29.6414,-83.4146,1.2,0.6,23.6009712219238,0.0684084594249725,31.5248260498047,0.14682799577713,5.01534986495972,0.000503026647493243,12.4993104934692,41.4161643981934,2.759535641,1.04900932312012,0,0.205,11.73,31.11,54.005,2.17,"Continuous","high",0,1,0,"Seagrass"
"335","STCH06","deep",3,3.89025,7.18175,749.770485284073,1339.24088945493,98.9476217901904,0,289.931391526752,160.708906734592,450.640298261344,"Steinhatchee",6,2019,0,0,100,70,5,10,0,8.66666666666667,0.666666666666667,37,10,0,25,75,17.5,52.5,51.4624,59.8704,4.0368,34.8448,2.7808,29.6414,-83.4146,1.2,0.6,23.6009712219238,0.0684084594249725,31.5248260498047,0.14682799577713,5.01534986495972,0.000503026647493243,12.4993104934692,41.4161643981934,2.759535641,1.04900932312012,0.4,0.94,10.27,28.48,58.1,1.18,"Continuous","low",1,1,0,"Seagrass"
"336","STCH06","deep",3,3.89025,7.18175,749.770485284073,1339.24088945493,98.9476217901904,0,289.931391526752,160.708906734592,450.640298261344,"Steinhatchee",6,2019,0,0,100,70,5,10,0,8.66666666666667,0.666666666666667,37,10,0,25,75,17.5,52.5,51.4624,59.8704,4.0368,34.8448,2.7808,29.6414,-83.4146,1.2,0.6,23.6009712219238,0.0684084594249725,31.5248260498047,0.14682799577713,5.01534986495972,0.000503026647493243,12.4993104934692,41.4161643981934,2.759535641,1.04900932312012,0.4,0.94,10.27,28.48,58.1,1.18,"Continuous","low",1,1,0,"Seagrass"
"337","STCH12","shallow",1,5.23066666666667,10.5098333333333,748.168435054265,1559.61935488741,422.219279351709,60.6283400198682,305.949556665061,187.15432258649,493.10387925155,"Steinhatchee",7,2019,50,30,99,95,100,0,0,8.33333333333333,0,50,0,0,100,0,95,0,249.8128,3.0208,249.8128,0,0,29.60833,-83.40833,1.3,1.3,23.6522426605225,0.065591536462307,31.6075553894043,0.140679642558098,4.90284967422485,0.000469882710603997,14.1692638397217,40.3754577636719,6.411976863,0.645751416683197,1.19,2.92,19.97,51.33,23.1,0.37,"Fragmented","high",1,0,0,"Seagrass"
"338","STCH12","shallow",1,5.23066666666667,10.5098333333333,748.168435054265,1559.61935488741,422.219279351709,60.6283400198682,305.949556665061,187.15432258649,493.10387925155,"Steinhatchee",7,2019,50,30,99,95,100,0,0,8.33333333333333,0,50,0,0,100,0,95,0,249.8128,3.0208,249.8128,0,0,29.60833,-83.40833,1.3,1.3,23.6522426605225,0.065591536462307,31.6075553894043,0.140679642558098,4.90284967422485,0.000469882710603997,14.1692638397217,40.3754577636719,6.411976863,0.645751416683197,1.19,2.92,19.97,51.33,23.1,0.37,"Fragmented","high",1,0,0,"Seagrass"
"339","STCH12","shallow",2,3.50583333333333,12.0336666666667,524.177596127858,1896.34519186123,529.102117216655,11.7095830989139,192.967802616667,227.561423023348,420.529225640015,"Steinhatchee",7,2019,40,60,99,60,98,1,0,10.6666666666667,0.833333333333333,36,28,0,99,1,59.4,0.6,94.8896,5.5808,93.6272,1.2624,0,29.60833,-83.40833,1.3,1.3,23.6522426605225,0.065591536462307,31.6075553894043,0.140679642558098,4.90284967422485,0.000469882710603997,14.1692638397217,40.3754577636719,6.411976863,0.645751416683197,0.41,1.98,14.42,26.47,54.71,1.85,"Fragmented","high",1,1,0,"Seagrass"
"340","STCH12","shallow",2,3.50583333333333,12.0336666666667,524.177596127858,1896.34519186123,529.102117216655,11.7095830989139,192.967802616667,227.561423023348,420.529225640015,"Steinhatchee",7,2019,40,60,99,60,98,1,0,10.6666666666667,0.833333333333333,36,28,0,99,1,59.4,0.6,94.8896,5.5808,93.6272,1.2624,0,29.60833,-83.40833,1.3,1.3,23.6522426605225,0.065591536462307,31.6075553894043,0.140679642558098,4.90284967422485,0.000469882710603997,14.1692638397217,40.3754577636719,6.411976863,0.645751416683197,0.41,1.98,14.42,26.47,54.71,1.85,"Fragmented","high",1,1,0,"Seagrass"
"341","STCH12","deep",1,2.89,7.811,609.179877411295,1638.48380820969,84.9602616418389,0,217.135025194349,196.618056985163,413.753082179511,"Steinhatchee",7,2019,50,30,99,95,100,0,0,8.33333333333333,0,50,0,0,100,0,95,0,249.8128,3.0208,249.8128,0,0,29.60833,-83.40833,1.3,1.3,23.6522426605225,0.065591536462307,31.6075553894043,0.140679642558098,4.90284967422485,0.000469882710603997,14.1692638397217,40.3754577636719,6.411976863,0.645751416683197,NA,NA,NA,NA,NA,NA,"Fragmented","high",1,0,0,"Seagrass"
"342","STCH12","deep",1,2.89,7.811,609.179877411295,1638.48380820969,84.9602616418389,0,217.135025194349,196.618056985163,413.753082179511,"Steinhatchee",7,2019,50,30,99,95,100,0,0,8.33333333333333,0,50,0,0,100,0,95,0,249.8128,3.0208,249.8128,0,0,29.60833,-83.40833,1.3,1.3,23.6522426605225,0.065591536462307,31.6075553894043,0.140679642558098,4.90284967422485,0.000469882710603997,14.1692638397217,40.3754577636719,6.411976863,0.645751416683197,NA,NA,NA,NA,NA,NA,"Fragmented","high",1,0,0,"Seagrass"
"343","STCH12","deep",2,2.946,8.396,537.539431004908,1557.01076566939,0,0,196.622544725316,186.841291880326,383.463836605643,"Steinhatchee",7,2019,40,60,99,60,98,1,0,10.6666666666667,0.833333333333333,36,28,0,99,1,59.4,0.6,94.8896,5.5808,93.6272,1.2624,0,29.60833,-83.40833,1.3,1.3,23.6522426605225,0.065591536462307,31.6075553894043,0.140679642558098,4.90284967422485,0.000469882710603997,14.1692638397217,40.3754577636719,6.411976863,0.645751416683197,0.24,0.49,10.72,24.99,62.24,1.03,"Fragmented","high",1,1,0,"Seagrass"
"344","STCH12","deep",2,2.946,8.396,537.539431004908,1557.01076566939,0,0,196.622544725316,186.841291880326,383.463836605643,"Steinhatchee",7,2019,40,60,99,60,98,1,0,10.6666666666667,0.833333333333333,36,28,0,99,1,59.4,0.6,94.8896,5.5808,93.6272,1.2624,0,29.60833,-83.40833,1.3,1.3,23.6522426605225,0.065591536462307,31.6075553894043,0.140679642558098,4.90284967422485,0.000469882710603997,14.1692638397217,40.3754577636719,6.411976863,0.645751416683197,0.24,0.49,10.72,24.99,62.24,1.03,"Fragmented","high",1,1,0,"Seagrass"
"345","STCH20","shallow",1,4.208,12.2898333333333,859.143706428107,2692.20641351046,601.020666221642,8.93842473912881,334.923815082164,323.064769621255,657.988584703419,"Steinhatchee",8,2019,20,100,99,25,100,0,0,7.83333333333333,0,47,0,0,100,0,25,0,54.064,0,54.064,0,0,29.55833,-83.425,1.2,1.2,23.6403656005859,0.0646514222025871,31.6264743804932,0.141026839613914,4.91951656341553,0.000471382489195094,12.5625,40.3063011169434,12.02486171,2.06901574134827,0.115,1.08,9.255,22.385,64.93,1.695,"Continuous","low",1,0,0,"Seagrass"
"346","STCH20","shallow",1,4.208,12.2898333333333,859.143706428107,2692.20641351046,601.020666221642,8.93842473912881,334.923815082164,323.064769621255,657.988584703419,"Steinhatchee",8,2019,20,100,99,25,100,0,0,7.83333333333333,0,47,0,0,100,0,25,0,54.064,0,54.064,0,0,29.55833,-83.425,1.2,1.2,23.6403656005859,0.0646514222025871,31.6264743804932,0.141026839613914,4.91951656341553,0.000471382489195094,12.5625,40.3063011169434,12.02486171,2.06901574134827,0.115,1.08,9.255,22.385,64.93,1.695,"Continuous","low",1,0,0,"Seagrass"
"347","STCH20","shallow",2,5.23466666666667,16.1618333333333,893.67587549042,2912.09791158963,996.728923164012,0,367.424215172383,349.451749390755,716.875964563138,"Steinhatchee",8,2019,20,90,90,60,80,0,0,10.3333333333333,0,56,0,0,100,0,60,0,122.0384,0,118.432,0,0,29.55833,-83.425,1.2,1.2,23.6403656005859,0.0646514222025871,31.6264743804932,0.141026839613914,4.91951656341553,0.000471382489195094,12.5625,40.3063011169434,12.02486171,2.06901574134827,0.52,2.8,13.92,20.63,59,2.13,"Continuous","high",1,0,0,"Seagrass"
"348","STCH20","shallow",2,5.23466666666667,16.1618333333333,893.67587549042,2912.09791158963,996.728923164012,0,367.424215172383,349.451749390755,716.875964563138,"Steinhatchee",8,2019,20,90,90,60,80,0,0,10.3333333333333,0,56,0,0,100,0,60,0,122.0384,0,118.432,0,0,29.55833,-83.425,1.2,1.2,23.6403656005859,0.0646514222025871,31.6264743804932,0.141026839613914,4.91951656341553,0.000471382489195094,12.5625,40.3063011169434,12.02486171,2.06901574134827,0.52,2.8,13.92,20.63,59,2.13,"Continuous","high",1,0,0,"Seagrass"
"349","STCH20","shallow",3,5.6545,16.7028333333333,1035.94977704878,3200.21606855867,1184.40295059836,25.1788928714006,430.338891559055,384.02592822704,814.364819786095,"Steinhatchee",8,2019,50,25,95,40,100,0,0,6.16666666666667,0,37,0,0,100,0,40,0,58.7792,0,58.7792,0,0,29.55833,-83.425,1.2,1.2,23.6403656005859,0.0646514222025871,31.6264743804932,0.141026839613914,4.91951656341553,0.000471382489195094,12.5625,40.3063011169434,12.02486171,2.06901574134827,0.385,0.995,11.825,26.2,58.195,1.62,"Continuous","low",1,0,0,"Seagrass"
"350","STCH20","shallow",3,5.6545,16.7028333333333,1035.94977704878,3200.21606855867,1184.40295059836,25.1788928714006,430.338891559055,384.02592822704,814.364819786095,"Steinhatchee",8,2019,50,25,95,40,100,0,0,6.16666666666667,0,37,0,0,100,0,40,0,58.7792,0,58.7792,0,0,29.55833,-83.425,1.2,1.2,23.6403656005859,0.0646514222025871,31.6264743804932,0.141026839613914,4.91951656341553,0.000471382489195094,12.5625,40.3063011169434,12.02486171,2.06901574134827,0.385,0.995,11.825,26.2,58.195,1.62,"Continuous","low",1,0,0,"Seagrass"
"351","STCH20","deep",1,4.4885,6.0215,788.169982632436,1062.18730175175,0,0,316.285337104059,127.462476210209,443.747813314268,"Steinhatchee",8,2019,20,100,99,25,100,0,0,7.83333333333333,0,47,0,0,100,0,25,0,54.064,0,54.064,0,0,29.55833,-83.425,1.2,1.2,23.6403656005859,0.0646514222025871,31.6264743804932,0.141026839613914,4.91951656341553,0.000471382489195094,12.5625,40.3063011169434,12.02486171,2.06901574134827,NA,NA,NA,NA,NA,NA,"Continuous","low",1,0,0,"Seagrass"
"352","STCH20","deep",1,4.4885,6.0215,788.169982632436,1062.18730175175,0,0,316.285337104059,127.462476210209,443.747813314268,"Steinhatchee",8,2019,20,100,99,25,100,0,0,7.83333333333333,0,47,0,0,100,0,25,0,54.064,0,54.064,0,0,29.55833,-83.425,1.2,1.2,23.6403656005859,0.0646514222025871,31.6264743804932,0.141026839613914,4.91951656341553,0.000471382489195094,12.5625,40.3063011169434,12.02486171,2.06901574134827,NA,NA,NA,NA,NA,NA,"Continuous","low",1,0,0,"Seagrass"
