"","Reference","Date","Region","Quadrat","month","year","Latitude","Longitude","Latitude_Actual","Longitude_Actual","Depth_m","Secchi_m","Epiphite_Blade_Load","Epiphite_Shoot_Load","Seagrass_Health","SAV_Cover","Seagrass_Landscape","Thalassia testudinum","Syringodium filiforme","Halodule wrightii","Halophila decipens","Halophila engelmanni","Ruppia maritima","Acanthophora spicifera","Caulerpa verticillata","Halimeda incrassata","Penicillus capitatus","Sargassum","Udotea flabellum","Mean_Seagrass_Canopy_Height_cm","Mean_Macroalgae_Canopy_Height_cm","Thalassia_testudinum_CH","Syringodium_filiforme_CH","Halodule_wrighti_CH","Dist_To_River","Dist_To_Shore","Chlorophyll.Max","Chlorophyll.Mean","Chlorophyll.Min","Current.Velocity.Max","Current.Velocity.Mean","Current.Velocity.Min","Dissolved.oxygen.Max","Dissolved.oxygen.Mean","Dissolved.oxygen.Min","Light.bottom.Max","Light.bottom.Mean","Light.bottom.Min","Nitrate.Max","Nitrate.Mean","Nitrate.Min","Phosphate.Max","Phosphate.Mean","Phosphate.Min","Primary.productivity.Max","Primary.productivity.Mean","Primary.productivity.Min","Salinity.Max","Salinity.Mean","Salinity.Min","Temperature.Max","Temperature.Mean","Temperature.Min","Diffuse.attenuation.Max","Diffuse.attenuation.Mean","Diffuse.attenuation.Min","Par.Max","Par.Mean","pH","Gravel_Percent","Mud_Percent","Rock_Percent","Sand_Percent"
"270","8/16/2019_Saint Marks_SMARA_6","8/16/2019","Saint Marks",6,8,2019,30.0712,-84.19833,30.0712,-84.19833,1.5,1.25,0,0,0,0,"bare",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.17609691619873,1.65787446498871,0.987401008605957,0.176587745547295,0.0492843091487885,0.091358371078968,0.0204090438783169,0.0654634088277817,255.884719848633,219.087936401367,192.582244873047,25.6633930206299,19.760103225708,11.3722534179688,12.6119003295898,5.49681329727173,1.71226942539215,0.00615265313535929,0.000668481923639774,5.34860446350649e-05,0.0242668427526951,0.00670353695750237,0.00147061364259571,34.1750793457031,32.6389579772949,31.5003356933594,30.7120265960693,23.5444831848145,14.4291667938232,6.73206281661987,7.97924709320068,8.34559345245361,55.8208045959473,39.8785171508789,8.09195423126221,12.4688892364502,0.419560223817825,0,87.1377563476562
"271","8/16/2019_Saint Marks_SMARA_7","8/16/2019","Saint Marks",7,8,2019,30.0712,-84.19833,30.0712,-84.19833,1.5,1.25,0,0,0,0,"bare",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.17609691619873,1.65787446498871,0.987401008605957,0.176587745547295,0.0492843091487885,0.091358371078968,0.0204090438783169,0.0654634088277817,255.884719848633,219.087936401367,192.582244873047,25.6633930206299,19.760103225708,11.3722534179688,12.6119003295898,5.49681329727173,1.71226942539215,0.00615265313535929,0.000668481923639774,5.34860446350649e-05,0.0242668427526951,0.00670353695750237,0.00147061364259571,34.1750793457031,32.6389579772949,31.5003356933594,30.7120265960693,23.5444831848145,14.4291667938232,6.73206281661987,7.97924709320068,8.34559345245361,55.8208045959473,39.8785171508789,8.09195423126221,12.4688892364502,0.419560223817825,0,87.1377563476562
"272","8/16/2019_Saint Marks_SMARA_8","8/16/2019","Saint Marks",8,8,2019,30.0712,-84.19833,30.0712,-84.19833,1.5,1.25,0,0,0,0,"bare",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.17609691619873,1.65787446498871,0.987401008605957,0.176587745547295,0.0492843091487885,0.091358371078968,0.0204090438783169,0.0654634088277817,255.884719848633,219.087936401367,192.582244873047,25.6633930206299,19.760103225708,11.3722534179688,12.6119003295898,5.49681329727173,1.71226942539215,0.00615265313535929,0.000668481923639774,5.34860446350649e-05,0.0242668427526951,0.00670353695750237,0.00147061364259571,34.1750793457031,32.6389579772949,31.5003356933594,30.7120265960693,23.5444831848145,14.4291667938232,6.73206281661987,7.97924709320068,8.34559345245361,55.8208045959473,39.8785171508789,8.09195423126221,12.4688892364502,0.419560223817825,0,87.1377563476562
"273","8/16/2019_Saint Marks_SMARA_9","8/16/2019","Saint Marks",9,8,2019,30.0712,-84.19833,30.0712,-84.19833,1.5,1.25,0,0,0,0,"bare",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.17609691619873,1.65787446498871,0.987401008605957,0.176587745547295,0.0492843091487885,0.091358371078968,0.0204090438783169,0.0654634088277817,255.884719848633,219.087936401367,192.582244873047,25.6633930206299,19.760103225708,11.3722534179688,12.6119003295898,5.49681329727173,1.71226942539215,0.00615265313535929,0.000668481923639774,5.34860446350649e-05,0.0242668427526951,0.00670353695750237,0.00147061364259571,34.1750793457031,32.6389579772949,31.5003356933594,30.7120265960693,23.5444831848145,14.4291667938232,6.73206281661987,7.97924709320068,8.34559345245361,55.8208045959473,39.8785171508789,8.09195423126221,12.4688892364502,0.419560223817825,0,87.1377563476562
"274","8/16/2019_Saint Marks_SMARA_10","8/16/2019","Saint Marks",10,8,2019,30.0712,-84.19833,30.0712,-84.19833,1.5,1.25,0,0,0,0,"bare",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.17609691619873,1.65787446498871,0.987401008605957,0.176587745547295,0.0492843091487885,0.091358371078968,0.0204090438783169,0.0654634088277817,255.884719848633,219.087936401367,192.582244873047,25.6633930206299,19.760103225708,11.3722534179688,12.6119003295898,5.49681329727173,1.71226942539215,0.00615265313535929,0.000668481923639774,5.34860446350649e-05,0.0242668427526951,0.00670353695750237,0.00147061364259571,34.1750793457031,32.6389579772949,31.5003356933594,30.7120265960693,23.5444831848145,14.4291667938232,6.73206281661987,7.97924709320068,8.34559345245361,55.8208045959473,39.8785171508789,8.09195423126221,12.4688892364502,0.419560223817825,0,87.1377563476562
"275","8/16/2019_Saint Marks_SMARB_1","8/16/2019","Saint Marks",1,8,2019,30.0584,-84.17513,30.0584,-84.17513,1.6,1.6,0,0,0,0,"Highly fragmented",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0581502914429,1.48023653030396,0.965254068374634,0.178431585431099,0.050245501101017,0.0891712456941605,0.0200641974806786,0.0630596503615379,256.218933105469,219.139694213867,192.49089050293,18.9144840240479,16.8842372894287,11.0276679992676,12.4974565505981,5.53417921066284,1.74814403057098,0.00555574148893356,0.000671528105158359,5.4386822739616e-05,0.0237137526273727,0.00686169182881713,0.00149808311834931,34.1668891906738,32.6262855529785,31.4663829803467,30.7248783111572,23.5193786621094,14.3537006378174,6.70302248001099,8.01828002929688,8.51488590240479,55.6892776489258,39.9322738647461,8.0788516998291,12.8379726409912,0.113765470683575,0,87.0733413696289
"276","8/16/2019_Saint Marks_SMARB_2","8/16/2019","Saint Marks",2,8,2019,30.0584,-84.17513,30.0584,-84.17513,1.6,1.6,0,0,0,0,"Highly fragmented",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0581502914429,1.48023653030396,0.965254068374634,0.178431585431099,0.050245501101017,0.0891712456941605,0.0200641974806786,0.0630596503615379,256.218933105469,219.139694213867,192.49089050293,18.9144840240479,16.8842372894287,11.0276679992676,12.4974565505981,5.53417921066284,1.74814403057098,0.00555574148893356,0.000671528105158359,5.4386822739616e-05,0.0237137526273727,0.00686169182881713,0.00149808311834931,34.1668891906738,32.6262855529785,31.4663829803467,30.7248783111572,23.5193786621094,14.3537006378174,6.70302248001099,8.01828002929688,8.51488590240479,55.6892776489258,39.9322738647461,8.0788516998291,12.8379726409912,0.113765470683575,0,87.0733413696289
"277","8/16/2019_Saint Marks_SMARB_3","8/16/2019","Saint Marks",3,8,2019,30.0584,-84.17513,30.0584,-84.17513,1.6,1.6,0,0,0,0,"Highly fragmented",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0581502914429,1.48023653030396,0.965254068374634,0.178431585431099,0.050245501101017,0.0891712456941605,0.0200641974806786,0.0630596503615379,256.218933105469,219.139694213867,192.49089050293,18.9144840240479,16.8842372894287,11.0276679992676,12.4974565505981,5.53417921066284,1.74814403057098,0.00555574148893356,0.000671528105158359,5.4386822739616e-05,0.0237137526273727,0.00686169182881713,0.00149808311834931,34.1668891906738,32.6262855529785,31.4663829803467,30.7248783111572,23.5193786621094,14.3537006378174,6.70302248001099,8.01828002929688,8.51488590240479,55.6892776489258,39.9322738647461,8.0788516998291,12.8379726409912,0.113765470683575,0,87.0733413696289
"278","8/16/2019_Saint Marks_SMARB_4","8/16/2019","Saint Marks",4,8,2019,30.0584,-84.17513,30.0584,-84.17513,1.6,1.6,0,100,100,30,"Highly fragmented",0,100,0,0,0,0,0,0,0,0,0,0,4.16666666666667,0,0,25,0,11.0581502914429,1.48023653030396,0.965254068374634,0.178431585431099,0.050245501101017,0.0891712456941605,0.0200641974806786,0.0630596503615379,256.218933105469,219.139694213867,192.49089050293,18.9144840240479,16.8842372894287,11.0276679992676,12.4974565505981,5.53417921066284,1.74814403057098,0.00555574148893356,0.000671528105158359,5.4386822739616e-05,0.0237137526273727,0.00686169182881713,0.00149808311834931,34.1668891906738,32.6262855529785,31.4663829803467,30.7248783111572,23.5193786621094,14.3537006378174,6.70302248001099,8.01828002929688,8.51488590240479,55.6892776489258,39.9322738647461,8.0788516998291,12.8379726409912,0.113765470683575,0,87.0733413696289
"279","8/16/2019_Saint Marks_SMARB_5","8/16/2019","Saint Marks",5,8,2019,30.0584,-84.17513,30.0584,-84.17513,1.6,1.6,0,0,0,0,"Highly fragmented",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0581502914429,1.48023653030396,0.965254068374634,0.178431585431099,0.050245501101017,0.0891712456941605,0.0200641974806786,0.0630596503615379,256.218933105469,219.139694213867,192.49089050293,18.9144840240479,16.8842372894287,11.0276679992676,12.4974565505981,5.53417921066284,1.74814403057098,0.00555574148893356,0.000671528105158359,5.4386822739616e-05,0.0237137526273727,0.00686169182881713,0.00149808311834931,34.1668891906738,32.6262855529785,31.4663829803467,30.7248783111572,23.5193786621094,14.3537006378174,6.70302248001099,8.01828002929688,8.51488590240479,55.6892776489258,39.9322738647461,8.0788516998291,12.8379726409912,0.113765470683575,0,87.0733413696289
"280","8/16/2019_Saint Marks_SMARB_6","8/16/2019","Saint Marks",6,8,2019,30.0584,-84.17513,30.0584,-84.17513,1.6,1.6,5,100,100,30,"Highly fragmented",0,70,0,0,0,0,30,0,0,0,0,0,5,0.833333333333333,0,30,0,11.0581502914429,1.48023653030396,0.965254068374634,0.178431585431099,0.050245501101017,0.0891712456941605,0.0200641974806786,0.0630596503615379,256.218933105469,219.139694213867,192.49089050293,18.9144840240479,16.8842372894287,11.0276679992676,12.4974565505981,5.53417921066284,1.74814403057098,0.00555574148893356,0.000671528105158359,5.4386822739616e-05,0.0237137526273727,0.00686169182881713,0.00149808311834931,34.1668891906738,32.6262855529785,31.4663829803467,30.7248783111572,23.5193786621094,14.3537006378174,6.70302248001099,8.01828002929688,8.51488590240479,55.6892776489258,39.9322738647461,8.0788516998291,12.8379726409912,0.113765470683575,0,87.0733413696289
"281","8/16/2019_Saint Marks_SMARB_7","8/16/2019","Saint Marks",7,8,2019,30.0584,-84.17513,30.0584,-84.17513,1.6,1.6,5,100,100,10,"Highly fragmented",0,70,0,0,0,0,30,0,0,0,0,0,4.66666666666667,0.833333333333333,0,28,0,11.0581502914429,1.48023653030396,0.965254068374634,0.178431585431099,0.050245501101017,0.0891712456941605,0.0200641974806786,0.0630596503615379,256.218933105469,219.139694213867,192.49089050293,18.9144840240479,16.8842372894287,11.0276679992676,12.4974565505981,5.53417921066284,1.74814403057098,0.00555574148893356,0.000671528105158359,5.4386822739616e-05,0.0237137526273727,0.00686169182881713,0.00149808311834931,34.1668891906738,32.6262855529785,31.4663829803467,30.7248783111572,23.5193786621094,14.3537006378174,6.70302248001099,8.01828002929688,8.51488590240479,55.6892776489258,39.9322738647461,8.0788516998291,12.8379726409912,0.113765470683575,0,87.0733413696289
"282","8/16/2019_Saint Marks_SMARB_8","8/16/2019","Saint Marks",8,8,2019,30.0584,-84.17513,30.0584,-84.17513,1.6,1.6,0,0,0,0,"Highly fragmented",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0581502914429,1.48023653030396,0.965254068374634,0.178431585431099,0.050245501101017,0.0891712456941605,0.0200641974806786,0.0630596503615379,256.218933105469,219.139694213867,192.49089050293,18.9144840240479,16.8842372894287,11.0276679992676,12.4974565505981,5.53417921066284,1.74814403057098,0.00555574148893356,0.000671528105158359,5.4386822739616e-05,0.0237137526273727,0.00686169182881713,0.00149808311834931,34.1668891906738,32.6262855529785,31.4663829803467,30.7248783111572,23.5193786621094,14.3537006378174,6.70302248001099,8.01828002929688,8.51488590240479,55.6892776489258,39.9322738647461,8.0788516998291,12.8379726409912,0.113765470683575,0,87.0733413696289
"283","8/16/2019_Saint Marks_SMARB_9","8/16/2019","Saint Marks",9,8,2019,30.0584,-84.17513,30.0584,-84.17513,1.6,1.6,0,0,0,0,"Highly fragmented",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0581502914429,1.48023653030396,0.965254068374634,0.178431585431099,0.050245501101017,0.0891712456941605,0.0200641974806786,0.0630596503615379,256.218933105469,219.139694213867,192.49089050293,18.9144840240479,16.8842372894287,11.0276679992676,12.4974565505981,5.53417921066284,1.74814403057098,0.00555574148893356,0.000671528105158359,5.4386822739616e-05,0.0237137526273727,0.00686169182881713,0.00149808311834931,34.1668891906738,32.6262855529785,31.4663829803467,30.7248783111572,23.5193786621094,14.3537006378174,6.70302248001099,8.01828002929688,8.51488590240479,55.6892776489258,39.9322738647461,8.0788516998291,12.8379726409912,0.113765470683575,0,87.0733413696289
"284","8/16/2019_Saint Marks_SMARB_10","8/16/2019","Saint Marks",10,8,2019,30.0584,-84.17513,30.0584,-84.17513,1.6,1.6,0,0,0,0,"Highly fragmented",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0581502914429,1.48023653030396,0.965254068374634,0.178431585431099,0.050245501101017,0.0891712456941605,0.0200641974806786,0.0630596503615379,256.218933105469,219.139694213867,192.49089050293,18.9144840240479,16.8842372894287,11.0276679992676,12.4974565505981,5.53417921066284,1.74814403057098,0.00555574148893356,0.000671528105158359,5.4386822739616e-05,0.0237137526273727,0.00686169182881713,0.00149808311834931,34.1668891906738,32.6262855529785,31.4663829803467,30.7248783111572,23.5193786621094,14.3537006378174,6.70302248001099,8.01828002929688,8.51488590240479,55.6892776489258,39.9322738647461,8.0788516998291,12.8379726409912,0.113765470683575,0,87.0733413696289
"285","8/20/2019_Saint Marks_SMAR24_1","8/20/2019","Saint Marks",1,8,2019,30.0701,-84.0508,30.0701,-84.0508,1.25,1.25,60,80,90,60,"continuous",50,45,0,0,0,0,5,0,0,0,0,0,16.1666666666667,0,57,40,0,5.96092367172241,3.37391138076782,0.915726244449615,0.173507571220398,0.0487510077655315,0.0868707373738289,0.0204753074795008,0.0632834807038307,256.581817626953,219.012176513672,192.282821655273,27.7351150512695,22.716236114502,13.2648115158081,12.2333307266235,5.45751762390137,1.67578959465027,0.00469218986108899,0.000639128091279417,5.15989995619748e-05,0.0224893391132355,0.0066485614515841,0.00140449404716492,34.1634750366211,32.6839866638184,31.4780044555664,30.7502822875977,23.519624710083,14.2929964065552,7.32715940475464,8.58745574951172,8.84439373016357,55.6821784973145,40.3157196044922,8.0742073059082,2.52124452590942,10.1134939193726,0,46.2670402526855
"286","8/20/2019_Saint Marks_SMAR24_2","8/20/2019","Saint Marks",2,8,2019,30.0701,-84.0508,30.0701,-84.0508,1.25,1.25,60,25,90,40,"continuous",50,45,0,0,0,0,5,0,0,0,0,0,14.8333333333333,0,49,40,0,5.96092367172241,3.37391138076782,0.915726244449615,0.173507571220398,0.0487510077655315,0.0868707373738289,0.0204753074795008,0.0632834807038307,256.581817626953,219.012176513672,192.282821655273,27.7351150512695,22.716236114502,13.2648115158081,12.2333307266235,5.45751762390137,1.67578959465027,0.00469218986108899,0.000639128091279417,5.15989995619748e-05,0.0224893391132355,0.0066485614515841,0.00140449404716492,34.1634750366211,32.6839866638184,31.4780044555664,30.7502822875977,23.519624710083,14.2929964065552,7.32715940475464,8.58745574951172,8.84439373016357,55.6821784973145,40.3157196044922,8.0742073059082,2.52124452590942,10.1134939193726,0,46.2670402526855
"287","8/20/2019_Saint Marks_SMAR24_3","8/20/2019","Saint Marks",3,8,2019,30.0701,-84.0508,30.0701,-84.0508,1.25,1.25,50,20,95,70,"continuous",55,40,0,0,0,0,5,0,0,0,0,0,15.5,0,42,51,0,5.96092367172241,3.37391138076782,0.915726244449615,0.173507571220398,0.0487510077655315,0.0868707373738289,0.0204753074795008,0.0632834807038307,256.581817626953,219.012176513672,192.282821655273,27.7351150512695,22.716236114502,13.2648115158081,12.2333307266235,5.45751762390137,1.67578959465027,0.00469218986108899,0.000639128091279417,5.15989995619748e-05,0.0224893391132355,0.0066485614515841,0.00140449404716492,34.1634750366211,32.6839866638184,31.4780044555664,30.7502822875977,23.519624710083,14.2929964065552,7.32715940475464,8.58745574951172,8.84439373016357,55.6821784973145,40.3157196044922,8.0742073059082,2.52124452590942,10.1134939193726,0,46.2670402526855
"288","8/20/2019_Saint Marks_SMAR24_4","8/20/2019","Saint Marks",4,8,2019,30.0701,-84.0508,30.0701,-84.0508,1.25,1.25,50,50,9,75,"continuous",33.33333333,33.33333333,0,0,0,0,33.33333333,0,0,0,0,0,13.6666666666667,3.5,45,37,0,5.96092367172241,3.37391138076782,0.915726244449615,0.173507571220398,0.0487510077655315,0.0868707373738289,0.0204753074795008,0.0632834807038307,256.581817626953,219.012176513672,192.282821655273,27.7351150512695,22.716236114502,13.2648115158081,12.2333307266235,5.45751762390137,1.67578959465027,0.00469218986108899,0.000639128091279417,5.15989995619748e-05,0.0224893391132355,0.0066485614515841,0.00140449404716492,34.1634750366211,32.6839866638184,31.4780044555664,30.7502822875977,23.519624710083,14.2929964065552,7.32715940475464,8.58745574951172,8.84439373016357,55.6821784973145,40.3157196044922,8.0742073059082,2.52124452590942,10.1134939193726,0,46.2670402526855
"289","8/20/2019_Saint Marks_SMAR24_5","8/20/2019","Saint Marks",5,8,2019,30.0701,-84.0508,30.0701,-84.0508,1.25,1.25,20,100,100,95,"continuous",5,5,0,0,0,0,90,0,0,0,0,0,15.1666666666667,5.33333333333333,50,41,0,5.96092367172241,3.37391138076782,0.915726244449615,0.173507571220398,0.0487510077655315,0.0868707373738289,0.0204753074795008,0.0632834807038307,256.581817626953,219.012176513672,192.282821655273,27.7351150512695,22.716236114502,13.2648115158081,12.2333307266235,5.45751762390137,1.67578959465027,0.00469218986108899,0.000639128091279417,5.15989995619748e-05,0.0224893391132355,0.0066485614515841,0.00140449404716492,34.1634750366211,32.6839866638184,31.4780044555664,30.7502822875977,23.519624710083,14.2929964065552,7.32715940475464,8.58745574951172,8.84439373016357,55.6821784973145,40.3157196044922,8.0742073059082,2.52124452590942,10.1134939193726,0,46.2670402526855
"290","8/20/2019_Saint Marks_SMAR24_6","8/20/2019","Saint Marks",6,8,2019,30.0701,-84.0508,30.0701,-84.0508,1.25,1.25,50,20,90,60,"continuous",30,10,0,0,0,0,60,0,0,0,0,0,17.5,4.16666666666667,53,52,0,5.96092367172241,3.37391138076782,0.915726244449615,0.173507571220398,0.0487510077655315,0.0868707373738289,0.0204753074795008,0.0632834807038307,256.581817626953,219.012176513672,192.282821655273,27.7351150512695,22.716236114502,13.2648115158081,12.2333307266235,5.45751762390137,1.67578959465027,0.00469218986108899,0.000639128091279417,5.15989995619748e-05,0.0224893391132355,0.0066485614515841,0.00140449404716492,34.1634750366211,32.6839866638184,31.4780044555664,30.7502822875977,23.519624710083,14.2929964065552,7.32715940475464,8.58745574951172,8.84439373016357,55.6821784973145,40.3157196044922,8.0742073059082,2.52124452590942,10.1134939193726,0,46.2670402526855
"291","8/20/2019_Saint Marks_SMAR24_7","8/20/2019","Saint Marks",7,8,2019,30.0701,-84.0508,30.0701,-84.0508,1.25,1.25,40,100,100,65,"continuous",40,30,0,0,0,0,30,0,0,0,0,0,14.6666666666667,2.5,47,41,0,5.96092367172241,3.37391138076782,0.915726244449615,0.173507571220398,0.0487510077655315,0.0868707373738289,0.0204753074795008,0.0632834807038307,256.581817626953,219.012176513672,192.282821655273,27.7351150512695,22.716236114502,13.2648115158081,12.2333307266235,5.45751762390137,1.67578959465027,0.00469218986108899,0.000639128091279417,5.15989995619748e-05,0.0224893391132355,0.0066485614515841,0.00140449404716492,34.1634750366211,32.6839866638184,31.4780044555664,30.7502822875977,23.519624710083,14.2929964065552,7.32715940475464,8.58745574951172,8.84439373016357,55.6821784973145,40.3157196044922,8.0742073059082,2.52124452590942,10.1134939193726,0,46.2670402526855
"292","8/20/2019_Saint Marks_SMAR24_8","8/20/2019","Saint Marks",8,8,2019,30.0701,-84.0508,30.0701,-84.0508,1.25,1.25,60,30,90,80,"continuous",80,10,0,0,0,0,10,0,0,0,0,0,14.8333333333333,1.66666666666667,53,36,0,5.96092367172241,3.37391138076782,0.915726244449615,0.173507571220398,0.0487510077655315,0.0868707373738289,0.0204753074795008,0.0632834807038307,256.581817626953,219.012176513672,192.282821655273,27.7351150512695,22.716236114502,13.2648115158081,12.2333307266235,5.45751762390137,1.67578959465027,0.00469218986108899,0.000639128091279417,5.15989995619748e-05,0.0224893391132355,0.0066485614515841,0.00140449404716492,34.1634750366211,32.6839866638184,31.4780044555664,30.7502822875977,23.519624710083,14.2929964065552,7.32715940475464,8.58745574951172,8.84439373016357,55.6821784973145,40.3157196044922,8.0742073059082,2.52124452590942,10.1134939193726,0,46.2670402526855
"293","8/20/2019_Saint Marks_SMAR24_9","8/20/2019","Saint Marks",9,8,2019,30.0701,-84.0508,30.0701,-84.0508,1.25,1.25,30,100,90,70,"continuous",50,25,0,0,0,0,25,0,0,0,0,0,16.1666666666667,2.5,50,47,0,5.96092367172241,3.37391138076782,0.915726244449615,0.173507571220398,0.0487510077655315,0.0868707373738289,0.0204753074795008,0.0632834807038307,256.581817626953,219.012176513672,192.282821655273,27.7351150512695,22.716236114502,13.2648115158081,12.2333307266235,5.45751762390137,1.67578959465027,0.00469218986108899,0.000639128091279417,5.15989995619748e-05,0.0224893391132355,0.0066485614515841,0.00140449404716492,34.1634750366211,32.6839866638184,31.4780044555664,30.7502822875977,23.519624710083,14.2929964065552,7.32715940475464,8.58745574951172,8.84439373016357,55.6821784973145,40.3157196044922,8.0742073059082,2.52124452590942,10.1134939193726,0,46.2670402526855
"294","8/20/2019_Saint Marks_SMAR23_1","8/20/2019","Saint Marks",1,8,2019,30.07869,-84.05362,30.07869,-84.05362,1.1,1.1,60,10,40,90,"Continuous",70,0,0,0,0,0,30,0,0,0,0,0,7.33333333333333,3.16666666666667,44,0,0,6.12065887451172,2.49939489364624,0.923926591873169,0.172312363982201,0.0482933297753334,0.0877916216850281,0.0206496696919203,0.0642153397202492,256.442504882812,218.977066040039,192.313598632812,32.9748268127441,25.2813453674316,13.2128419876099,12.2766275405884,5.43648481369019,1.65349137783051,0.00490864180028439,0.000634106050711125,5.08989978698082e-05,0.0226744450628757,0.00655137002468109,0.00138539751060307,34.164306640625,32.6874084472656,31.4936485290527,30.7457981109619,23.5330924987793,14.328501701355,7.41129350662231,8.63397598266602,8.92234706878662,55.8201637268066,40.3769874572754,8.07853698730469,3.73515057563782,9.55075263977051,0,47.9776611328125
"295","8/20/2019_Saint Marks_SMAR23_2","8/20/2019","Saint Marks",2,8,2019,30.07869,-84.05362,30.07869,-84.05362,1.1,1.1,40,10,40,100,"Continuous",90,0,0,0,0,0,10,0,0,0,0,0,6.83333333333333,1.66666666666667,41,0,0,6.12065887451172,2.49939489364624,0.923926591873169,0.172312363982201,0.0482933297753334,0.0877916216850281,0.0206496696919203,0.0642153397202492,256.442504882812,218.977066040039,192.313598632812,32.9748268127441,25.2813453674316,13.2128419876099,12.2766275405884,5.43648481369019,1.65349137783051,0.00490864180028439,0.000634106050711125,5.08989978698082e-05,0.0226744450628757,0.00655137002468109,0.00138539751060307,34.164306640625,32.6874084472656,31.4936485290527,30.7457981109619,23.5330924987793,14.328501701355,7.41129350662231,8.63397598266602,8.92234706878662,55.8201637268066,40.3769874572754,8.07853698730469,3.73515057563782,9.55075263977051,0,47.9776611328125
"296","8/20/2019_Saint Marks_SMAR23_3","8/20/2019","Saint Marks",3,8,2019,30.07869,-84.05362,30.07869,-84.05362,1.1,1.1,5,100,70,100,"Continuous",80,0,0,0,0,0,20,0,0,0,0,0,9.33333333333333,2.66666666666667,56,0,0,6.12065887451172,2.49939489364624,0.923926591873169,0.172312363982201,0.0482933297753334,0.0877916216850281,0.0206496696919203,0.0642153397202492,256.442504882812,218.977066040039,192.313598632812,32.9748268127441,25.2813453674316,13.2128419876099,12.2766275405884,5.43648481369019,1.65349137783051,0.00490864180028439,0.000634106050711125,5.08989978698082e-05,0.0226744450628757,0.00655137002468109,0.00138539751060307,34.164306640625,32.6874084472656,31.4936485290527,30.7457981109619,23.5330924987793,14.328501701355,7.41129350662231,8.63397598266602,8.92234706878662,55.8201637268066,40.3769874572754,8.07853698730469,3.73515057563782,9.55075263977051,0,47.9776611328125
"297","8/20/2019_Saint Marks_SMAR23_4","8/20/2019","Saint Marks",4,8,2019,30.07869,-84.05362,30.07869,-84.05362,1.1,1.1,30,100,70,80,"Continuous",75,0,0,0,0,0,25,0,0,0,0,0,7.5,3.33333333333333,45,0,0,6.12065887451172,2.49939489364624,0.923926591873169,0.172312363982201,0.0482933297753334,0.0877916216850281,0.0206496696919203,0.0642153397202492,256.442504882812,218.977066040039,192.313598632812,32.9748268127441,25.2813453674316,13.2128419876099,12.2766275405884,5.43648481369019,1.65349137783051,0.00490864180028439,0.000634106050711125,5.08989978698082e-05,0.0226744450628757,0.00655137002468109,0.00138539751060307,34.164306640625,32.6874084472656,31.4936485290527,30.7457981109619,23.5330924987793,14.328501701355,7.41129350662231,8.63397598266602,8.92234706878662,55.8201637268066,40.3769874572754,8.07853698730469,3.73515057563782,9.55075263977051,0,47.9776611328125
"298","8/20/2019_Saint Marks_SMAR23_5","8/20/2019","Saint Marks",5,8,2019,30.07869,-84.05362,30.07869,-84.05362,1.1,1.1,60,30,90,100,"Continuous",80,5,0,0,0,0,15,0,0,0,0,0,15.3333333333333,2.33333333333333,52,40,0,6.12065887451172,2.49939489364624,0.923926591873169,0.172312363982201,0.0482933297753334,0.0877916216850281,0.0206496696919203,0.0642153397202492,256.442504882812,218.977066040039,192.313598632812,32.9748268127441,25.2813453674316,13.2128419876099,12.2766275405884,5.43648481369019,1.65349137783051,0.00490864180028439,0.000634106050711125,5.08989978698082e-05,0.0226744450628757,0.00655137002468109,0.00138539751060307,34.164306640625,32.6874084472656,31.4936485290527,30.7457981109619,23.5330924987793,14.328501701355,7.41129350662231,8.63397598266602,8.92234706878662,55.8201637268066,40.3769874572754,8.07853698730469,3.73515057563782,9.55075263977051,0,47.9776611328125
"299","8/20/2019_Saint Marks_SMAR23_6","8/20/2019","Saint Marks",6,8,2019,30.07869,-84.05362,30.07869,-84.05362,1.1,1.1,50,100,50,100,"Continuous",15,0,0,0,0,0,85,0,0,0,0,0,9.33333333333333,4.16666666666667,56,0,0,6.12065887451172,2.49939489364624,0.923926591873169,0.172312363982201,0.0482933297753334,0.0877916216850281,0.0206496696919203,0.0642153397202492,256.442504882812,218.977066040039,192.313598632812,32.9748268127441,25.2813453674316,13.2128419876099,12.2766275405884,5.43648481369019,1.65349137783051,0.00490864180028439,0.000634106050711125,5.08989978698082e-05,0.0226744450628757,0.00655137002468109,0.00138539751060307,34.164306640625,32.6874084472656,31.4936485290527,30.7457981109619,23.5330924987793,14.328501701355,7.41129350662231,8.63397598266602,8.92234706878662,55.8201637268066,40.3769874572754,8.07853698730469,3.73515057563782,9.55075263977051,0,47.9776611328125
