Prep Date,Site number,Quadrat,Bagged_Slice_Number,Slice_Number,Intended_Alysis,Rhizome_Slice_Y_N,Slice Height (cm; if bag says otherwise),Bella Container Weight (g),Initial Dry Sample Weight (in a tared container; includes bella container after April 1st 2020),Shell Weight (in a tared container),Belowground Biomass (in a tared container),Dried Sediment Weight (in a tared container; includes bella container after a April 1st 2020) ,LOI Crucible Number,LOI Crucible Weight (g),LOI Intial Sample Weigh (g),LOI Sample Weight Post LOI 450 (g),LOI Sample Weight Post LOI 950 (g),LOI_Notes_2,Corrected LOI Intial Sample Weigh (g),Corrected LOI Sample Weight Post LOI 450 (g),Corrected LOI Sample Weight Post LOI 950 (g),Fraction OLOI ,Fraction ILOI,% OLOI ,% ILOI,Corrected Sample Weight (g DW),Corrected Sediment Weight (g DW),Sample Bulk Density (g/cm^3),Sediment Bulk Density (g/cm^3),Organic Content (g DW),Inorganic Content (gDW),Organic Content Density (g/cm^3),Inorganic Content Density (g/cm^3),Estimated_Carbon,LOI_Notes_2
2/8/2021,STCH04,3,17,2,LOI analysis ,Y,2,65.772,119.275,0,0,119.275,SC26,16.372,33.772,33.6598,32.9983,,17.4,17.288,16.626,0.006,0.038,0.645,3.826,53.503,53.503,1.32,1.32,0.345,2.047,0.009,0.051,0.05,
11/11/2020,SJB17,3,8,10,LOI analysis ,N,2,66.7274,115.2237,8.0188,0,107.1962,SC15,14.4842,27.9368,27.5131,26.9396,,13.453,13.029,12.455,0.031,0.044,3.15,4.402,48.496,40.469,1.196,0.998,1.275,1.781,0.031,0.044,1.049830813,
2/12/2020,SMAR01,10,9,6,LOI alysis ,Y,2,,36.516,0.2338,0,36.298,SC6,13.754,27.5397,27.1007,26.9709,,13.786,13.347,13.217,0.032,0.01,3.184,0.973,36.516,36.298,0.901,0.895,1.156,0.353,0.029,0.009,1.063783703,
10/7/2020,SMAR24,3,6,15,LOI analysis ,N,2,66.7705,107.0627,0.3159,0,106.7806,SC1,16.2861,33.0321,32.4986,31.7282,,16.746,16.213,15.442,0.032,0.048,3.186,4.752,40.292,40.01,0.994,0.987,1.275,1.901,0.031,0.047,1.064334169,
11/13/2020,STCH01,3,9,7,LOI analysis ,N,2,66.7237,109.1096,0,0,109.1096,SC36,15.2301,32.4711,31.9216,31.4495,,17.241,16.692,16.219,0.032,0.028,3.187,2.828,42.386,42.386,1.046,1.046,1.351,1.199,0.033,0.03,1.064868047,
2/8/2021,SMAR23,2,10,10,LOI analysis,N,2,66.7432,112.5247,0.1284,0,112.4055,SC37,15.973,29.105,28.6864,28.2081,,13.132,12.713,12.235,0.032,0.038,3.188,3.762,45.782,45.662,1.129,1.126,1.456,1.718,0.036,0.042,1.07,
5/7/2020,SMARB,1,13,10,LOI alysis ,N,2,66.8391,108.9732,0,0,108.9732,SC21,17.4961,27.7068,27.3812,27.2647,,10.211,9.885,9.769,0.032,0.012,3.189,1.179,42.134,42.134,1.039,1.039,1.344,0.497,0.033,0.012,1.065524695,
8/5/2020,SJB24,1,1,14,LOI alysis ,N,2,66.8719,118.948,0,0,22:45,SC34,16.4526,28.8634,28.4648,28.4051,,12.411,12.012,11.953,0.032,0.005,3.212,0.497,52.076,52.076,1.285,1.285,1.673,0.259,0.041,0.006,1.07468753,
10/19/2020,SJB10,2,10,7,LOI analysis ,N,2,66.825,115.5621,0.1576,0,115.412,SC18,16.1457,32.3148,31.7955,31.647,,16.169,15.65,15.501,0.032,0.009,3.212,0.949,48.737,48.587,1.202,1.199,1.56,0.461,0.038,0.011,1.074672616,
5/13/2020,SMARA,3,13,2,LOI alysis ,Y,2,66.7972,101.3226,0,0,101.3226,SC39,16.1076,23.4263,23.1904,23.0955,,7.319,7.083,6.988,0.032,0.013,3.223,1.34,34.525,34.525,0.852,0.852,1.113,0.463,0.027,0.011,1.079300012,
3/5/2021,SMARB,2,5,15,LOI analysis,N,2,65.7718,113.4289,0,0,113.4289,SC13,17.1266,33.7283,33.1933,33.0593,,16.602,16.067,15.933,0.032,0.008,3.223,0.834,47.657,47.657,1.176,1.176,1.536,0.397,0.038,0.01,1.08,1.079
12/7/2020,SMAR24,1,3,15,LOI analysis ,N,2,66.7014,108.1126,0.1816,0,107.9427,SC15,14.4754,29.1075,28.6355,28.0347,,14.632,14.16,13.559,0.032,0.042,3.226,4.243,41.411,41.241,1.022,1.017,1.33,1.75,0.033,0.043,1.08,
2/8/2021,STCH04,3,16,3,LOI analysis ,Y,2,66.634,123.431,0.157,0,123.257,SC22,15.751,33.725,33.3863,32.6014,,17.974,17.635,16.85,0.019,0.045,1.884,4.451,56.797,56.623,1.401,1.397,1.067,2.52,0.026,0.062,0.54,
2/1/2021,STCH02,1,8,6,LOI analysis ,Y,2,65.8164,107.251,2.1753,0,105.0564,SC53,14.4002,29.315,28.8323,27.161,,14.915,14.432,12.761,0.032,0.116,3.236,11.58,41.435,39.24,1.022,0.968,1.27,4.544,0.031,0.112,1.08,
2/8/2021,SMAR23,2,1,19,LOI analysis,N,2,65.8141,112.2872,0,0,112.2872,SC43,15.6884,32.1081,31.5756,31.3256,,16.42,15.887,15.637,0.032,0.016,3.243,1.574,46.473,46.473,1.146,1.146,1.507,0.731,0.037,0.018,1.09,
10/28/2020,STCH12,1,3,7,LOI analysis ,N,2,65.9129,108.1719,0.2596,0,107.9345,SC23,17.4585,33.7323,33.203,31.8169,,16.274,15.745,14.358,0.033,0.088,3.252,8.804,42.259,42.022,1.042,1.037,1.367,3.699,0.034,0.091,1.090986862,
6/11/2020,SMAR01,8,4,15,LOI alysis ,N,2,66.8374,101.8913,0,0,101.8913,SC9,17.2225,28.3397,27.9775,27.7773,,11.117,10.755,10.555,0.033,0.019,3.258,1.861,35.054,35.054,0.865,0.865,1.142,0.653,0.028,0.016,1.093205843,
2/8/2021,STCH04,3,14,5,LOI analysis ,Y,2,66.57,121.183,0.115,0,121.062,SC31,17.471,32.601,32.2884,31.688,,15.13,14.817,14.217,0.021,0.041,2.066,4.052,54.613,54.492,1.347,1.344,1.126,2.208,0.028,0.054,0.62,
8/11/2020,SJBA,1,12,7,LOI alysis ,N,2,66.86,130.8673,0,0,130.8673,SC12,16.4452,29.6235,29.1914,29.1288,,13.178,12.746,12.684,0.033,0.005,3.279,0.491,64.007,64.007,1.579,1.579,2.099,0.314,0.052,0.008,1.101550048,
10/2/2020,SMAR24,2,5,10,LOI analysis ,N,2,66.7959,115.6937,0.1803,0,115.5473,SC17,14.5605,31.4155,30.8589,30.2202,,16.855,16.298,15.66,0.033,0.039,3.302,3.919,48.898,48.751,1.206,1.203,1.61,1.91,0.04,0.047,1.110913675,
2/5/2021,SMAR04,3,2,20,LOI analysis,N,2,66.6864,111.1457,0,0,111.1457,SC30,16.6991,32.2067,31.6945,31.5189,,15.508,14.995,14.82,0.033,0.012,3.303,1.171,44.459,44.459,1.097,1.097,1.468,0.521,0.036,0.013,1.11,
1/22/2021,STCH01,1,3,6,LOI analysis ,Y,2,65.8641,111.6235,0.0694,0,111.5726,SC8,14.2709,29.1694,28.6757,28.1488,,14.899,14.405,13.878,0.033,0.037,3.314,3.658,45.759,45.709,1.129,1.128,1.515,1.672,0.037,0.041,1.12,
1/22/2021,STCH01,1,7,2,LOI analysis ,Y,2,65.8473,111.2876,0.6256,0,110.6691,SC30,16.6605,31.7667,31.2641,30.4406,,15.106,14.604,13.78,0.033,0.056,3.327,5.639,45.44,44.822,1.121,1.106,1.491,2.528,0.037,0.062,1.12,
10/23/2020,SMAR23,1,6,15,LOI analysis,N,2,66.8126,113.7496,0.5302,0,113.2482,SC23,17.3741,33.8659,33.3156,32.675,,16.492,15.942,15.301,0.033,0.04,3.337,4.018,46.937,46.436,1.158,1.146,1.549,1.866,0.038,0.046,1.124723923,
5/18/2020,SMARA,2,12,2,LOI alysis ,Y,2,66.8255,98.2792,0,0,98.2792,SC10,16.2019,27.2918,26.9198,26.795,,11.09,10.718,10.593,0.034,0.012,3.354,1.164,31.454,31.454,0.776,0.776,1.055,0.366,0.026,0.009,1.131761423,
5/27/2020,SMAR25,1,5,15,LOI alysis ,N,2,66.811,107.9032,0.1688,0,107.74,SC43,15.529,23.7233,23.4479,23.1453,,8.194,7.919,7.616,0.034,0.038,3.361,3.821,41.092,40.929,1.014,1.01,1.376,1.564,0.034,0.039,1.134349121,
2/15/2021,SJB02,2,8,15,LOI analysis,N,2,66.7161,104.2769,0,0,104.2769,SC35,15.7803,30.8217,30.3161,30.167,,15.041,14.536,14.387,0.034,0.01,3.361,1.026,37.561,37.561,0.927,0.927,1.263,0.385,0.031,0.01,1.13,
2/12/2020,SMAR01,10,8,7,LOI alysis ,N,2,,36.1579,0,0,36.1916,SC5,14.7189,29.2034,28.7164,28.5549,,14.485,13.998,13.836,0.034,0.012,3.362,1.154,36.158,36.192,0.892,0.893,1.217,0.418,0.03,0.01,1.134885913,
6/11/2020,SMARB,3,15,5,LOI alysis ,Y,2,66.8194,112.2135,1.6415,0,110.551,SC26,16.3735,25.334,25.0309,24.921,,8.961,8.657,8.548,0.034,0.013,3.383,1.269,45.394,43.732,1.12,1.079,1.479,0.555,0.036,0.014,1.143049495,
5/27/2020,SMAR25,1,14,6,LOI alysis ,Y,2,66.8085,105.7089,0.1331,0,105.4854,SC33,14.3247,24.3337,23.9919,23.6044,,10.009,9.667,9.28,0.034,0.04,3.415,4.008,38.9,38.677,0.96,0.954,1.321,1.55,0.033,0.038,1.155970626,
10/19/2020,SJB10,2,7,10,LOI analysis ,N,2,66.8452,114.2631,0.9832,0,113.2871,SC36,15.4091,31.5791,31.022,30.7531,crucible tipped over slightly so it might have a significant amount of loss. ,16.17,15.613,15.344,0.034,0.017,3.445,1.722,47.418,46.442,1.17,1.146,1.6,0.8,0.039,0.02,1.168107607,
6/11/2020,SMARB,3,17,3,LOI alysis ,Y,2,66.8246,102.4489,0,0,102.4489,SC15,14.3382,25.7437,25.35,25.1915,,11.406,11.012,10.853,0.035,0.014,3.452,1.439,35.624,35.624,0.879,0.879,1.23,0.513,0.03,0.013,1.170737364,
2/8/2021,STCH04,3,13,6,LOI analysis ,Y,2,66.537,120.721,0.102,0,120.602,SC36,15.287,31.119,30.6808,29.92,,15.832,15.394,14.633,0.028,0.049,2.768,4.942,54.184,54.065,1.337,1.334,1.496,2.672,0.037,0.066,0.9,
1/18/2021,SMAR25,2,12,5,LOI analysis,Y,2,65.7789,115.8742,0.2776,0,115.6042,SC42,16.3498,29.9019,29.4332,29.2112,,13.552,13.083,12.861,0.035,0.017,3.459,1.697,50.095,49.825,1.236,1.229,1.723,0.845,0.043,0.021,1.17,
3/3/2021,SMAR14,1,4,10,LOI analysis,N,2,65.8472,110.6985,0,0,110.6985,SC43,15.8949,33.1261,32.5298,32.4406,,17.231,16.635,16.546,0.035,0.005,3.461,0.536,44.851,44.851,1.106,1.106,1.552,0.241,0.038,0.006,1.17,1.174
12/7/2020,SMAR24,1,8,10,LOI analysis ,N,2,65.8392,107.5209,0.3912,0,107.1361,SC14,14.6781,30.7677,30.2089,29.4266,,16.09,15.531,14.749,0.035,0.05,3.473,5.037,41.682,41.297,1.028,1.019,1.434,2.08,0.035,0.051,1.18,
6/11/2020,SMARB,3,18,2,LOI alysis ,Y,2,66.8263,105.8822,0,0,105.8822,SC6,13.8583,24.0978,23.7412,23.6427,,10.24,9.883,9.784,0.035,0.01,3.483,0.997,39.056,39.056,0.963,0.963,1.36,0.389,0.034,0.01,1.183036769,
6/23/2020,SMAR12,3,14,7,LOI alysis ,N,2,66.8027,113.1556,0,0,113.1556,SC39,16.2304,26.9776,26.6017,26.4742,,10.747,10.371,10.244,0.035,0.012,3.498,1.229,46.353,46.353,1.143,1.143,1.621,0.57,0.04,0.014,1.189062081,
2/8/2021,STCH04,3,12,7,LOI analysis ,N,2,65.765,117.409,0.127,0,117.304,SC34,16.286,30.592,30.0807,29.2785,,14.306,13.795,12.993,0.036,0.058,3.574,5.815,51.644,51.539,1.274,1.271,1.842,2.997,0.045,0.074,1.22,
6/30/2020,STCH06,3,1,11,LOI alysis ,N,2,66.7882,116.864,0,0,116.864,SC14,14.7325,28.1558,27.6861,27.1069,,13.423,12.954,12.374,0.035,0.045,3.499,4.471,50.076,50.076,1.235,1.235,1.752,2.239,0.043,0.055,1.189655822,
11/9/2020,STCHA,3,3,3,LOI analysis ,Y,2,66.7266,117.3003,4.1021,0,113.1994,SC3,16.3401,33.4018,33.1705,31.2314,,17.062,16.83,14.891,0.014,0.115,1.356,11.521,50.574,46.473,1.248,1.146,0.63,5.354,0.016,0.132,0.332267183,
7/22/2020,STCH05,3,17,7,LOI alysis ,N,2,66.8757,107.9899,0,0,107.9899,SC36,15.2032,27.5526,27.1147,26.8049,,12.349,11.912,11.602,0.035,0.026,3.546,2.601,41.114,41.114,1.014,1.014,1.458,1.069,0.036,0.026,1.208368504,
11/11/2020,STCH21,3,4,10,LOI analysis ,N,2,66.7536,102.5165,0,0,102.5165,SC13,16.902,34.1728,33.556,32.8758,,17.271,16.654,15.974,0.036,0.041,3.571,4.084,35.763,35.763,0.882,0.882,1.277,1.461,0.032,0.036,1.218538342,
12/2/2020,STCH01,2,7,5,LOI analysis ,Y,2,65.772,100.955,0.049,0,100.948,SC37,15.897,29.923,29.4221,28.853,,14.026,13.525,12.956,0.036,0.042,3.571,4.208,35.183,35.176,0.868,0.868,1.256,1.48,0.031,0.037,1.22,
2/8/2021,STCH04,3,9,10,LOI analysis ,N,2,66.63,114.089,0,0,114.089,SC24,15.436,29.763,29.2618,28.3794,,14.327,13.826,12.943,0.035,0.064,3.498,6.382,47.459,47.459,1.171,1.171,1.66,3.029,0.041,0.075,1.19,
10/5/2020,SJB14,2,4,16,LOI analysis ,N,2,66.7059,116.2861,0,0,116.2861,SC30,17.0697,35.3548,34.6952,34.4835,,18.285,17.626,17.414,0.036,0.012,3.607,1.201,49.58,49.58,1.223,1.223,1.789,0.596,0.044,0.015,1.232923473,
1/29/2021,STCHB,3,1,22,LOI analysis,N,2,66.6776,113.418,0,0,113.418,SC30,16.7463,31.8695,31.3223,31.0915,,15.123,14.576,14.345,0.036,0.016,3.618,1.583,46.74,46.74,1.153,1.153,1.691,0.74,0.042,0.018,1.24,
10/19/2020,SJB10,2,11,6,LOI analysis ,Y,2,65.9726,119.1943,4.4453,0,114.6695,SC16,16.5037,30.1106,29.6174,29.467,This crucible was labeled incorrectly potentially? The only crucible left is SC42.,13.607,13.114,12.963,0.036,0.011,3.625,1.147,53.222,48.697,1.313,1.201,1.765,0.559,0.044,0.014,1.239852648,
10/21/2020,STCH05,2,7,6,LOI analysis,Y,2,66.7144,105.3494,0.4503,0,104.9042,SC14,14.9132,34.1155,33.4135,32.9774,,19.202,18.5,18.064,0.037,0.024,3.656,2.357,38.635,38.19,0.953,0.942,1.396,0.9,0.034,0.022,1.252324826,
12/2/2020,STCH01,2,2,10,LOI analysis ,N,2,65.826,112.165,0.224,0,111.941,SC48,15.611,34.856,34.1485,33.8221,"Not that there are two SC48 crucibles in this run. We'll need to take one out of circulation at the end of this run. Make sure to match up the correct one to based on the weights. They are pretty different, so you should be able to tell. ",19.245,18.538,18.211,0.037,0.018,3.676,1.761,46.339,46.115,1.143,1.138,1.695,0.812,0.042,0.02,1.26,
11/11/2020,SJB17,3,1,17,LOI analysis ,N,2,65.8522,105.5551,0.4951,0,105.0566,SC29,14.5099,26.9819,26.5201,26.2537,,12.472,12.01,11.744,0.037,0.022,3.703,2.218,39.703,39.204,0.979,0.967,1.452,0.87,0.036,0.021,1.271077614,
1/18/2021,SJB14,3,11,7,LOI analysis ,N,2,66.5913,112.5862,0,0,112.5862,SC32,18.0267,33.2473,32.6784,32.545,,15.221,14.652,14.518,0.037,0.009,3.738,0.91,45.995,45.995,1.135,1.135,1.719,0.419,0.042,0.01,1.29,
10/21/2020,STCH05,2,3,10,LOI analysis,N,2,65.9215,111.7547,0,0,111.7547,SC8,14.4512,32.5408,31.8613,31.5345,,18.09,17.41,17.083,0.038,0.019,3.756,1.877,45.833,45.833,1.131,1.131,1.722,0.86,0.042,0.021,1.292520785,
6/22/2020,SMAR12,1,10,10,LOI alysis ,N,2,66.7985,118.4675,0,0,118.4675,SC37,16.12,31.8707,31.2786,31.1746,,15.751,15.159,15.055,0.038,0.007,3.759,0.686,51.669,51.669,1.275,1.275,1.942,0.354,0.048,0.009,1.293679202,
9/16/2020,SJB02,1,7,15,LOI alysis ,N,2,65.9574,98.6821,0.1998,0,98.4826,SC46,14.1494,28.4736,27.9336,27.7743,,14.324,13.784,13.625,0.038,0.012,3.77,1.156,32.725,32.525,0.807,0.802,1.226,0.376,0.03,0.009,1.297937616,
3/5/2021,SMARB,2,14,6,LOI analysis,Y,2,65.7777,115.9842,0.7965,0,115.3189,SC17,14.8774,30.6481,30.0512,29.9468,,15.771,15.174,15.069,0.038,0.007,3.785,0.688,50.207,49.541,1.239,1.222,1.875,0.341,0.046,0.008,1.3,1.304
4/30/2020,SMAR03,1,18,5,LOI alysis ,Y,2,66.8425,100.3014,0.176,0,100.1338,SC22,15.692,26.8791,26.4548,26.2922,,11.187,10.763,10.6,0.038,0.015,3.793,1.511,33.459,33.291,0.825,0.821,1.263,0.503,0.031,0.012,1.307104522,
7/22/2020,STCH05,3,4,20,LOI alysis ,N,2,66.0123,112.036,0,0,112.036,SC25,12.9019,28.254,27.6683,27.2707,,15.352,14.766,14.369,0.038,0.027,3.815,2.693,46.024,46.024,1.135,1.135,1.756,1.239,0.043,0.031,1.316045297,
2/8/2021,STCHC,3,10,2,LOI analysis ,Y,2,66.572,109.787,6.964,0,102.729,SC6,14.142,28.035,27.5042,24.2824,,13.893,13.362,10.14,0.038,0.241,3.821,24.111,43.215,36.157,1.066,0.892,1.381,8.718,0.034,0.215,1.32,
10/19/2020,SJB10,2,1,16,LOI analysis ,N,2,66.8673,118.0626,3.3081,0,114.7553,SC37,16.1578,32.8506,32.2116,31.774,,16.693,16.054,15.616,0.038,0.027,3.828,2.726,51.195,47.888,1.263,1.181,1.833,1.305,0.045,0.032,1.32119908,
1/20/2021,STCHC,2,7,3,LOI analysis ,Y,2,66.5706,106.2579,2.5486,0,103.7042,SC31,17.4298,29.8708,29.394,26.6822,,12.441,11.964,9.252,0.038,0.227,3.832,22.666,39.687,37.134,0.979,0.916,1.423,8.417,0.035,0.208,1.32,
6/23/2020,SMAR12,3,11,10,LOI alysis ,N,2,66.8047,110.2629,0,0,110.2629,SC21,17.4498,27.779,27.3812,27.2635,,10.329,9.931,9.814,0.039,0.012,3.851,1.185,43.458,43.458,1.072,1.072,1.674,0.515,0.041,0.013,1.330487163,
10/28/2020,STCH12,1,4,6,LOI analysis ,Y,2,66.7135,104.3193,0.6915,0,103.6546,SC36,15.3253,33.4669,32.7626,31.004,,18.142,17.437,15.679,0.039,0.101,3.882,10.085,37.606,36.941,0.928,0.911,1.434,3.726,0.035,0.092,1.342895004,
5/13/2020,SMARA,3,12,3,LOI alysis ,Y,2,66.7792,95.9489,0,0,95.9489,SC37,15.8337,21.9999,21.7602,21.6696,,6.166,5.927,5.836,0.039,0.015,3.887,1.529,29.17,29.17,0.72,0.72,1.134,0.446,0.028,0.011,1.344928481,
2/5/2021,SJB17,2,8,10,LOI analysis,N,2,65.8295,103.7246,0.6105,0,103.1335,SC45,15.8676,30.5221,29.952,29.5983,,14.655,14.084,13.731,0.039,0.025,3.89,2.511,37.895,37.304,0.935,0.92,1.451,0.937,0.036,0.023,1.35,
8/31/2020,SJB17,1,4,15,LOI alysis ,N,2,66.7729,98.9787,0.3801,0,98.6061,SC24,15.472,29.4712,28.9173,28.3424,,13.999,13.445,12.87,0.04,0.043,3.957,4.276,32.206,31.833,0.794,0.785,1.26,1.361,0.031,0.034,1.372661866,
2/15/2021,SJB02,2,16,7,LOI analysis,N,2,65.8538,107.974,0.9137,0,107.0082,SC29,14.6822,28.9227,28.3525,28.1858,,14.241,13.67,13.504,0.04,0.012,4.004,1.219,42.12,41.154,1.039,1.015,1.648,0.502,0.041,0.012,1.39,
10/7/2020,SMAR24,3,1,20,LOI analysis ,N,2,66.8308,111.726,0.036,0,111.6817,SC3,16.5264,33.6034,32.9142,32.3269,,17.077,16.388,15.801,0.04,0.036,4.036,3.584,44.895,44.851,1.108,1.106,1.81,1.607,0.045,0.04,1.404335071,
10/2/2020,SMAR24,2,8,7,LOI analysis ,N,2,66.7489,106.0249,0.1599,0,105.8628,SC7,15.5248,31.1963,30.5605,29.9695,,15.672,15.036,14.445,0.041,0.039,4.057,3.931,39.276,39.114,0.969,0.965,1.587,1.537,0.039,0.038,1.412818492,
7/22/2020,STCH05,3,21,3,LOI alysis ,N,2,66.0113,105.409,0,0,105.409,SC44,15.2768,28.1014,27.5806,27.1647,,12.825,12.304,11.888,0.041,0.034,4.061,3.38,39.398,39.398,0.972,0.972,1.6,1.332,0.039,0.033,1.414378148,
9/16/2020,SJB02,1,12,10,LOI alysis ,N,2,66.7465,102.0526,0.1828,0,101.8679,SC9,17.2359,30.4789,29.9387,29.8077,,13.243,12.703,12.572,0.041,0.01,4.079,1.031,35.306,35.121,0.871,0.866,1.433,0.362,0.035,0.009,1.421654459,
6/22/2020,SMAR12,1,13,7,LOI alysis ,N,2,66.7965,116.9377,0,0,116.9377,SC34,16.3686,30.8513,30.2603,30.0987,,14.483,13.892,13.73,0.041,0.012,4.081,1.163,50.141,50.141,1.237,1.237,2.046,0.583,0.05,0.014,1.422292321,
2/8/2021,STCH04,3,4,15,LOI analysis ,N,2,66.557,125.951,0,0,125.951,SC7,15.508,30.67,30.3122,29.5163,,15.162,14.804,14.008,0.024,0.054,2.36,5.376,59.394,59.394,1.465,1.465,1.402,3.193,0.035,0.079,0.73,
10/7/2020,STCH20,1,5,10,LOI analysis,N,2,66.7271,104.1723,0,0,104.1723,SC37,15.8823,32.8099,32.1159,31.181,,16.928,16.234,15.299,0.041,0.058,4.1,5.759,37.445,37.445,0.924,0.924,1.535,2.156,0.038,0.053,1.429925329,
7/22/2020,STCH05,3,9,15,LOI alysis ,N,2,66.8772,114.6304,0,0,114.6304,SC26,16.821,26.2965,25.9071,25.5561,,9.476,9.086,8.735,0.041,0.039,4.11,3.863,47.753,47.753,1.178,1.178,1.962,1.845,0.048,0.046,1.433818268,
9/28/2020,SMARC,1,1,11,LOI analysis ,N,2,66.8635,117.0901,0.4971,0,116.6036,SC43,16.0388,33.8497,33.1173,32.4593,,17.811,17.079,16.421,0.041,0.039,4.112,3.853,50.227,49.74,1.239,1.227,2.045,1.916,0.05,0.047,1.434835466,
3/5/2021,SMARB,2,15,5,LOI analysis,Y,2,66.6734,112.7257,0.1694,0,112.5409,SC45,16.1146,31.0271,30.412,30.2932,,14.913,14.297,14.179,0.041,0.008,4.125,0.831,46.052,45.868,1.136,1.132,1.892,0.381,0.047,0.009,1.44,1.44
4/30/2020,SMAR03,1,20,3,LOI alysis ,Y,2,66.8518,104.6953,0.271,0,104.4243,SC6,13.8231,27.9897,27.4051,27.163,,14.167,13.582,13.34,0.041,0.018,4.127,1.783,37.844,37.573,0.934,0.927,1.55,0.67,0.038,0.017,1.440643062,
2/5/2021,SJB17,2,3,15,LOI analysis,N,2,66.7186,102.2233,1.5497,0,100.6952,SC35,15.5136,27.6365,27.1358,26.7183,,12.123,11.622,11.205,0.041,0.036,4.13,3.592,35.505,33.977,0.876,0.838,1.403,1.221,0.035,0.03,1.44,
12/7/2020,SMAR24,1,1,17,LOI analysis,N,2,66.6279,103.1572,0.4597,0,102.725,SC2,15.7856,28.0409,27.5336,26.9464,,12.255,11.748,11.161,0.041,0.05,4.139,4.998,36.529,36.097,0.901,0.89,1.494,1.804,0.037,0.045,1.45,
2/1/2021,SMAR01,9,23,1,LOI analysis,Y,2,66.6095,83.3509,0.2859,0,83.0622,SC24,15.4463,22.4667,22.1759,22.0159,,7.02,6.73,6.57,0.041,0.024,4.142,2.378,16.741,16.453,0.413,0.406,0.682,0.391,0.017,0.01,1.45,
2/1/2021,SMAR01,9,17,7,LOI analysis,N,2,65.8396,95.7184,0,0,95.7184,SC7,15.5453,29.2913,28.7217,28.4916,,13.746,13.176,12.946,0.041,0.017,4.144,1.746,29.879,29.879,0.737,0.737,1.238,0.522,0.031,0.013,1.45,
3/4/2020,SMAR23,3,7,10,LOI alysis ,N,2,,45.1838,0,0,45.1974,SC8,14.4521,29.9908,29.3444,28.6906,,15.539,14.892,14.239,0.042,0.044,4.16,4.39,45.184,45.197,1.115,1.115,1.88,1.984,0.046,0.049,1.453974464,
9/28/2020,SMAR03,1,8,15,LOI analysis ,N,2,66.8536,119.4456,0,0,99.4638,SC32,17.9342,33.1853,32.5504,32.4438,,15.251,14.616,14.51,0.042,0.007,4.163,0.729,52.592,32.61,1.297,0.804,1.358,0.238,0.033,0.006,1.455191363,
8/5/2020,SJB24,1,8,7,LOI alysis ,N,2,65.9993,113.2753,0,0,113.2753,SC29,14.7362,28.3191,27.7517,27.6524,,13.583,13.016,12.916,0.042,0.008,4.177,0.763,47.276,47.276,1.166,1.166,1.975,0.361,0.049,0.009,1.460924471,
8/31/2020,SJB17,1,9,10,LOI alysis ,N,2,65.9771,104.6958,2.2434,0,102.4524,SC39,16.1772,30.7557,30.1431,29.8124,,14.579,13.966,13.635,0.042,0.024,4.202,2.368,38.719,36.475,0.955,0.9,1.533,0.864,0.038,0.021,1.470831361,
5/7/2020,SMARB,1,16,5,LOI alysis ,N,2,66.8079,104.4387,0.0444,0,104.3943,SC14,14.7965,23.4143,23.0514,22.9711,,8.618,8.255,8.175,0.042,0.01,4.211,0.973,37.631,37.586,0.928,0.927,1.583,0.366,0.039,0.009,1.474420618,
4/7/2020,SMARA,1,3,10,LOI alysis ,N,2,66.8628,115.5007,0.2953,0,115.2129,SC3,16.5647,29.371,28.8282,28.6738,,12.806,12.264,12.109,0.042,0.013,4.239,1.259,48.638,48.35,1.2,1.193,2.049,0.609,0.051,0.015,1.485415538,
2/1/2021,STCH02,1,4,10,LOI analysis ,N,2,66.7135,100.8406,1.7457,0,99.0724,SC13,16.9328,30.4376,29.8628,28.5229,,13.505,12.93,11.59,0.043,0.104,4.256,10.363,34.127,32.359,0.842,0.798,1.377,3.353,0.034,0.083,1.49,
11/13/2020,SMAR25,3,8,7,LOI analysis,N,2,65.8699,106.2945,0.1367,0,106.1701,SC38,16.5997,29.8893,29.32345,28.8983,,13.29,12.724,12.299,0.043,0.033,4.258,3.341,40.425,40.3,0.997,0.994,1.716,1.347,0.042,0.033,1.493136287,
1/25/2021,SJB16,2,1,15,LOI analysis ,N,2,66.6493,116.6848,4.7554,0,111.936,SC48,15.6443,34.4003,33.6017,33.483,,18.756,17.957,17.839,0.043,0.007,4.258,0.661,50.036,45.287,1.234,1.117,1.928,0.299,0.048,0.007,1.49,
3/5/2021,SMARB,2,18,2,LOI analysis,Y,2,65.7739,102.9713,0,0,102.9713,SC42,16.3717,29.7055,29.1334,28.9677,,13.334,12.762,12.596,0.043,0.013,4.291,1.298,37.197,37.197,0.918,0.918,1.596,0.483,0.039,0.012,1.51,1.506
3/5/2021,SMARB,2,17,3,LOI analysis,Y,2,65.749,100.5831,0,0,100.5831,SC26,16.5556,31.8764,31.2179,31.0585,,15.321,14.662,14.503,0.043,0.011,4.298,1.087,34.834,34.834,0.859,0.859,1.497,0.379,0.037,0.009,1.51,1.509
2/8/2021,STCHC,3,2,10,LOI analysis ,N,2,65.773,96.835,0.064,0,96.798,SC4,16.418,29.045,28.5012,26.2859,,12.627,12.083,9.868,0.043,0.183,4.307,18.334,31.062,31.025,0.766,0.765,1.336,5.688,0.033,0.14,1.51,
